日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 96/08/01,"9,188.60","9,265.70","8,891.88","8,891.88", 96/08/01,"10,414.62",2007-08-01,9188.6,9265.7,8891.88,8891.88,10414.62,0,0
 96/08/02,"9,076.11","9,080.07","8,727.64","8,950.57", 96/08/02,"10,501.24",2007-08-02,9076.11,9080.07,8727.64,8950.57,10501.24,0,0
 96/08/03,"9,104.34","9,134.60","9,025.70","9,057.82", 96/08/03,"10,627.94",2007-08-03,9104.34,9134.6,9025.7,9057.82,10627.94,0,0
 96/08/06,"8,865.58","8,960.75","8,856.91","8,941.73", 96/08/06,"10,492.07",2007-08-06,8865.58,8960.75,8856.91,8941.73,10492.07,0,0
 96/08/07,"9,068.04","9,068.83","8,862.31","8,862.31", 96/08/07,"10,401.06",2007-08-07,9068.04,9068.83,8862.31,8862.31,10401.06,0,0
 96/08/08,"8,961.12","9,099.46","8,938.54","9,099.46", 96/08/08,"10,685.63",2007-08-08,8961.12,9099.46,8938.54,9099.46,10685.63,0,0
 96/08/09,"9,213.47","9,219.02","9,140.47","9,182.60", 96/08/09,"10,791.39",2007-08-09,9213.47,9219.02,9140.47,9182.6,10791.39,0,0
 96/08/10,"8,870.27","8,969.31","8,870.27","8,931.31", 96/08/10,"10,501.58",2007-08-10,8870.27,8969.31,8870.27,8931.31,10501.58,0,0
 96/08/13,"9,030.82","9,030.93","8,913.40","8,938.96", 96/08/13,"10,511.62",2007-08-13,9030.82,9030.93,8913.4,8938.96,10511.62,0,0
 96/08/14,"8,952.54","9,023.26","8,840.26","8,910.99", 96/08/14,"10,491.77",2007-08-14,8952.54,9023.26,8840.26,8910.99,10491.77,0,0
 96/08/15,"8,782.05","8,808.59","8,561.02","8,593.04", 96/08/15,"10,119.26",2007-08-15,8782.05,8808.59,8561.02,8593.04,10119.26,0,0
 96/08/16,"8,397.24","8,438.08","8,166.08","8,201.37", 96/08/16,"9,663.04",2007-08-16,8397.24,8438.08,8166.08,8201.37,9663.04,0,0
 96/08/17,"8,209.91","8,307.37","7,987.61","8,090.29", 96/08/17,"9,534.77",2007-08-17,8209.91,8307.37,7987.61,8090.29,9534.77,0,0
 96/08/20,"8,496.97","8,516.75","8,397.26","8,515.60", 96/08/20,"10,039.73",2007-08-20,8496.97,8516.75,8397.26,8515.6,10039.73,0,0
 96/08/21,"8,542.13","8,586.73","8,424.01","8,479.08", 96/08/21,"9,999.32",2007-08-21,8542.13,8586.73,8424.01,8479.08,9999.32,0,0
 96/08/22,"8,487.24","8,512.45","8,432.32","8,493.46", 96/08/22,"10,017.56",2007-08-22,8487.24,8512.45,8432.32,8493.46,10017.56,0,0
 96/08/23,"8,699.40","8,735.10","8,686.06","8,732.84", 96/08/23,"10,305.38",2007-08-23,8699.4,8735.1,8686.06,8732.84,10305.38,0,0
 96/08/24,"8,727.09","8,741.64","8,668.05","8,690.09", 96/08/24,"10,255.01",2007-08-24,8727.09,8741.64,8668.05,8690.09,10255.01,0,0
 96/08/27,"8,849.96","8,849.96","8,704.59","8,718.31", 96/08/27,"10,296.28",2007-08-27,8849.96,8849.96,8704.59,8718.31,10296.28,0,0
 96/08/28,"8,697.15","8,753.39","8,672.81","8,727.55", 96/08/28,"10,308.17",2007-08-28,8697.15,8753.39,8672.81,8727.55,10308.17,0,0
 96/08/29,"8,514.47","8,643.32","8,514.47","8,643.32", 96/08/29,"10,208.93",2007-08-29,8514.47,8643.32,8514.47,8643.32,10208.93,0,0
 96/08/30,"8,782.35","8,825.92","8,750.62","8,771.21", 96/08/30,"10,361.70",2007-08-30,8782.35,8825.92,8750.62,8771.21,10361.7,0,0
 96/08/31,"8,807.70","8,982.16","8,785.70","8,982.16", 96/08/31,"10,610.91",2007-08-31,8807.7,8982.16,8785.7,8982.16,10610.91,0,0
