日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 95/04/03,"6,627.32","6,672.11","6,615.98","6,660.76", 95/04/03,"7,311.09",2006-04-03,6627.32,6672.11,6615.98,6660.76,7311.09,0,0
 95/04/04,"6,679.82","6,684.10","6,651.96","6,665.60", 95/04/04,"7,316.40",2006-04-04,6679.82,6684.1,6651.96,6665.6,7316.4,0,0
 95/04/06,"6,724.97","6,760.82","6,710.68","6,760.82", 95/04/06,"7,420.92",2006-04-06,6724.97,6760.82,6710.68,6760.82,7420.92,0,0
 95/04/07,"6,758.82","6,802.94","6,722.39","6,781.94", 95/04/07,"7,444.10",2006-04-07,6758.82,6802.94,6722.39,6781.94,7444.1,0,0
 95/04/10,"6,759.38","6,815.73","6,758.07","6,780.64", 95/04/10,"7,442.67",2006-04-10,6759.38,6815.73,6758.07,6780.64,7442.67,0,0
 95/04/11,"6,772.96","6,775.65","6,723.23","6,757.17", 95/04/11,"7,416.92",2006-04-11,6772.96,6775.65,6723.23,6757.17,7416.92,0,0
 95/04/12,"6,710.62","6,813.66","6,709.83","6,808.50", 95/04/12,"7,473.25",2006-04-12,6710.62,6813.66,6709.83,6808.5,7473.25,0,0
 95/04/13,"6,850.19","6,868.74","6,828.95","6,855.74", 95/04/13,"7,525.11",2006-04-13,6850.19,6868.74,6828.95,6855.74,7525.11,0,0
 95/04/14,"6,888.18","6,952.54","6,876.47","6,952.54", 95/04/14,"7,631.36",2006-04-14,6888.18,6952.54,6876.47,6952.54,7631.36,0,0
 95/04/17,"6,982.47","7,015.91","6,950.58","7,000.09", 95/04/17,"7,683.55",2006-04-17,6982.47,7015.91,6950.58,7000.09,7683.55,0,0
 95/04/18,"7,007.45","7,007.45","6,918.46","6,989.46", 95/04/18,"7,671.88",2006-04-18,7007.45,7007.45,6918.46,6989.46,7671.88,0,0
 95/04/19,"7,073.32","7,093.43","7,038.78","7,038.78", 95/04/19,"7,726.02",2006-04-19,7073.32,7093.43,7038.78,7038.78,7726.02,0,0
 95/04/20,"7,061.38","7,107.68","7,030.89","7,102.74", 95/04/20,"7,796.22",2006-04-20,7061.38,7107.68,7030.89,7102.74,7796.22,0,0
 95/04/21,"7,130.68","7,160.74","7,092.93","7,093.05", 95/04/21,"7,785.59",2006-04-21,7130.68,7160.74,7092.93,7093.05,7785.59,0,0
 95/04/24,"7,066.19","7,141.29","7,057.19","7,096.04", 95/04/24,"7,788.86",2006-04-24,7066.19,7141.29,7057.19,7096.04,7788.86,0,0
 95/04/25,"7,125.90","7,166.47","7,052.90","7,059.94", 95/04/25,"7,749.24",2006-04-25,7125.9,7166.47,7052.9,7059.94,7749.24,0,0
 95/04/26,"7,080.62","7,173.56","7,047.96","7,168.98", 95/04/26,"7,868.93",2006-04-26,7080.62,7173.56,7047.96,7168.98,7868.93,0,0
 95/04/27,"7,203.75","7,229.35","7,136.21","7,136.21", 95/04/27,"7,832.96",2006-04-27,7203.75,7229.35,7136.21,7136.21,7832.96,0,0
 95/04/28,"7,172.31","7,184.37","7,103.87","7,171.77", 95/04/28,"7,872.00",2006-04-28,7172.31,7184.37,7103.87,7171.77,7872.0,0,0
