日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
109/02/03,"11,365.90","11,365.90","11,138.03","11,354.92",109/02/03,"21,175.70",2020-02-03,11365.9,11365.9,11138.03,11354.92,21175.7,0,0
109/02/04,"11,399.46","11,581.36","11,393.03","11,555.92",109/02/04,"21,550.55",2020-02-04,11399.46,11581.36,11393.03,11555.92,21550.55,0,0
109/02/05,"11,601.55","11,620.42","11,512.71","11,573.62",109/02/05,"21,583.55",2020-02-05,11601.55,11620.42,11512.71,11573.62,21583.55,0,0
109/02/06,"11,605.11","11,749.68","11,605.11","11,749.68",109/02/06,"21,911.88",2020-02-06,11605.11,11749.68,11605.11,11749.68,21911.88,0,0
109/02/07,"11,712.71","11,712.71","11,592.09","11,612.81",109/02/07,"21,656.63",2020-02-07,11712.71,11712.71,11592.09,11612.81,21656.63,0,0
109/02/10,"11,514.72","11,598.03","11,423.34","11,574.07",109/02/10,"21,584.38",2020-02-10,11514.72,11598.03,11423.34,11574.07,21584.38,0,0
109/02/11,"11,614.25","11,678.58","11,614.25","11,664.04",109/02/11,"21,752.18",2020-02-11,11614.25,11678.58,11614.25,11664.04,21752.18,0,0
109/02/12,"11,693.40","11,801.52","11,693.40","11,774.19",109/02/12,"21,957.59",2020-02-12,11693.4,11801.52,11693.4,11774.19,21957.59,0,0
109/02/13,"11,813.50","11,854.98","11,784.94","11,791.78",109/02/13,"21,990.39",2020-02-13,11813.5,11854.98,11784.94,11791.78,21990.39,0,0
109/02/14,"11,806.52","11,840.79","11,788.87","11,815.70",109/02/14,"22,035.00",2020-02-14,11806.52,11840.79,11788.87,11815.7,22035.0,0,0
109/02/17,"11,770.30","11,775.56","11,724.82","11,763.51",109/02/17,"21,937.67",2020-02-17,11770.3,11775.56,11724.82,11763.51,21937.67,0,0
109/02/18,"11,700.91","11,717.10","11,642.95","11,648.98",109/02/18,"21,724.09",2020-02-18,11700.91,11717.1,11642.95,11648.98,21724.09,0,0
109/02/19,"11,655.37","11,783.43","11,654.16","11,758.84",109/02/19,"21,928.96",2020-02-19,11655.37,11783.43,11654.16,11758.84,21928.96,0,0
109/02/20,"11,785.78","11,827.83","11,714.15","11,725.09",109/02/20,"21,866.74",2020-02-20,11785.78,11827.83,11714.15,11725.09,21866.74,0,0
109/02/21,"11,721.16","11,755.17","11,661.63","11,686.35",109/02/21,"21,794.50",2020-02-21,11721.16,11755.17,11661.63,11686.35,21794.5,0,0
109/02/24,"11,615.28","11,615.28","11,512.08","11,534.87",109/02/24,"21,512.00",2020-02-24,11615.28,11615.28,11512.08,11534.87,21512.0,0,0
109/02/25,"11,506.74","11,567.09","11,415.47","11,540.23",109/02/25,"21,521.99",2020-02-25,11506.74,11567.09,11415.47,11540.23,21521.99,0,0
109/02/26,"11,468.60","11,494.22","11,408.06","11,433.62",109/02/26,"21,323.17",2020-02-26,11468.6,11494.22,11408.06,11433.62,21323.17,0,0
109/02/27,"11,436.96","11,470.23","11,274.52","11,292.17",109/02/27,"21,059.37",2020-02-27,11436.96,11470.23,11274.52,11292.17,21059.37,0,0
