日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
111/10/03,"13,359.26","13,440.23","13,273.48","13,300.48",111/10/03,"27,601.90",2022-10-03,13359.26,13440.23,13273.48,13300.48,27601.9,0,0
111/10/04,"13,447.36","13,586.96","13,447.36","13,576.52",111/10/04,"28,174.81",2022-10-04,13447.36,13586.96,13447.36,13576.52,28174.81,0,0
111/10/05,"13,727.30","13,902.02","13,727.30","13,801.43",111/10/05,"28,641.56",2022-10-05,13727.3,13902.02,13727.3,13801.43,28641.56,0,0
111/10/06,"13,865.45","13,899.23","13,814.33","13,892.05",111/10/06,"28,829.62",2022-10-06,13865.45,13899.23,13814.33,13892.05,28829.62,0,0
111/10/07,"13,847.52","13,847.52","13,684.21","13,702.28",111/10/07,"28,435.80",2022-10-07,13847.52,13847.52,13684.21,13702.28,28435.8,0,0
111/10/11,"13,394.12","13,394.12","13,106.03","13,106.03",111/10/11,"27,198.43",2022-10-11,13394.12,13394.12,13106.03,13106.03,27198.43,0,0
111/10/12,"13,076.91","13,130.73","12,991.59","13,081.24",111/10/12,"27,146.98",2022-10-12,13076.91,13130.73,12991.59,13081.24,27146.98,0,0
111/10/13,"13,108.40","13,111.39","12,809.43","12,810.73",111/10/13,"26,585.61",2022-10-13,13108.4,13111.39,12809.43,12810.73,26585.61,0,0
111/10/14,"13,023.71","13,221.87","13,023.71","13,128.12",111/10/14,"27,244.35",2022-10-14,13023.71,13221.87,13023.71,13128.12,27244.35,0,0
111/10/17,"12,988.83","12,988.83","12,814.82","12,966.05",111/10/17,"26,908.03",2022-10-17,12988.83,12988.83,12814.82,12966.05,26908.03,0,0
111/10/18,"13,075.05","13,143.15","12,978.13","13,124.68",111/10/18,"27,238.30",2022-10-18,13075.05,13143.15,12978.13,13124.68,27238.3,0,0
111/10/19,"13,096.35","13,155.62","12,976.76","12,976.76",111/10/19,"26,931.30",2022-10-19,13096.35,13155.62,12976.76,12976.76,26931.3,0,0
111/10/20,"12,912.93","12,946.10","12,698.91","12,946.10",111/10/20,"26,867.69",2022-10-20,12912.93,12946.1,12698.91,12946.1,26867.69,0,0
111/10/21,"12,931.20","12,954.02","12,813.60","12,819.20",111/10/21,"26,604.35",2022-10-21,12931.2,12954.02,12813.6,12819.2,26604.35,0,0
111/10/24,"12,913.58","13,027.84","12,856.77","12,856.98",111/10/24,"26,682.76",2022-10-24,12913.58,13027.84,12856.77,12856.98,26682.76,0,0
111/10/25,"12,830.29","12,843.31","12,629.48","12,666.12",111/10/25,"26,286.65",2022-10-25,12830.29,12843.31,12629.48,12666.12,26286.65,0,0
111/10/26,"12,666.42","12,791.97","12,635.52","12,729.05",111/10/26,"26,417.25",2022-10-26,12666.42,12791.97,12635.52,12729.05,26417.25,0,0
111/10/27,"12,807.69","12,954.32","12,807.69","12,926.37",111/10/27,"26,826.77",2022-10-27,12807.69,12954.32,12807.69,12926.37,26826.77,0,0
111/10/28,"12,874.83","12,891.38","12,723.98","12,788.42",111/10/28,"26,540.47",2022-10-28,12874.83,12891.38,12723.98,12788.42,26540.47,0,0
111/10/31,"12,862.37","12,977.61","12,826.34","12,949.75",111/10/31,"26,875.28",2022-10-31,12862.37,12977.61,12826.34,12949.75,26875.28,0,0
