日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
115/04/01,"31,892.33","33,182.22","31,892.33","33,174.82",115/04/01,"75,674.58",2026-04-01,31892.33,33182.22,31892.33,33174.82,75674.58,0,0
115/04/02,"33,218.02","33,497.58","32,516.94","32,572.43",115/04/02,"74,300.61",2026-04-02,33218.02,33497.58,32516.94,32572.43,74300.61,0,0
115/04/07,"32,671.52","33,264.22","32,671.52","33,229.82",115/04/07,"75,800.17",2026-04-07,32671.52,33264.22,32671.52,33229.82,75800.17,0,0
115/04/08,"33,379.50","34,761.38","33,379.50","34,761.38",115/04/08,"79,293.86",2026-04-08,33379.5,34761.38,33379.5,34761.38,79293.86,0,0
115/04/09,"34,779.96","34,884.45","34,617.34","34,861.16",115/04/09,"79,523.06",2026-04-09,34779.96,34884.45,34617.34,34861.16,79523.06,0,0
115/04/10,"34,950.87","35,417.83","34,950.87","35,417.83",115/04/10,"80,793.42",2026-04-10,34950.87,35417.83,34950.87,35417.83,80793.42,0,0
115/04/13,"35,422.91","35,552.49","35,261.73","35,457.29",115/04/13,"80,883.44",2026-04-13,35422.91,35552.49,35261.73,35457.29,80883.44,0,0
115/04/14,"35,584.09","36,341.44","35,584.09","36,296.12",115/04/14,"82,796.95",2026-04-14,35584.09,36341.44,35584.09,36296.12,82796.95,0,0
115/04/15,"36,369.11","37,064.16","36,369.11","36,722.14",115/04/15,"83,768.84",2026-04-15,36369.11,37064.16,36369.11,36722.14,83768.84,0,0
115/04/16,"36,759.53","37,135.55","36,751.09","37,132.02",115/04/16,"84,707.06",2026-04-16,36759.53,37135.55,36751.09,37132.02,84707.06,0,0
115/04/17,"37,145.66","37,145.66","36,776.28","36,804.34",115/04/17,"83,959.54",2026-04-17,37145.66,37145.66,36776.28,36804.34,83959.54,0,0
115/04/20,"36,850.24","37,344.50","36,850.24","36,958.80",115/04/20,"84,311.91",2026-04-20,36850.24,37344.5,36850.24,36958.8,84311.91,0,0
115/04/21,"37,051.25","37,781.83","37,051.25","37,605.11",115/04/21,"85,786.30",2026-04-21,37051.25,37781.83,37051.25,37605.11,85786.3,0,0
115/04/22,"37,627.20","38,096.88","37,623.38","37,878.47",115/04/22,"86,409.88",2026-04-22,37627.2,38096.88,37623.38,37878.47,86409.88,0,0
115/04/23,"37,971.69","38,921.95","37,164.44","37,714.15",115/04/23,"86,036.19",2026-04-23,37971.69,38921.95,37164.44,37714.15,86036.19,0,0
115/04/24,"37,862.65","38,989.94","37,862.65","38,932.40",115/04/24,"88,816.62",2026-04-24,37862.65,38989.94,37862.65,38932.4,88816.62,0,0
115/04/27,"39,858.19","40,194.92","39,607.74","39,616.63",115/04/27,"90,377.55",2026-04-27,39858.19,40194.92,39607.74,39616.63,90377.55,0,0
115/04/28,"39,531.93","40,101.23","39,521.73","39,521.73",115/04/28,"90,161.06",2026-04-28,39531.93,40101.23,39521.73,39521.73,90161.06,0,0
