日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
111/05/03,"16,593.21","16,604.87","16,465.99","16,498.90",111/05/03,"32,814.36",2022-05-03,16593.21,16604.87,16465.99,16498.9,32814.36,0,0
111/05/04,"16,531.37","16,617.06","16,514.30","16,565.83",111/05/04,"32,947.47",2022-05-04,16531.37,16617.06,16514.3,16565.83,32947.47,0,0
111/05/05,"16,689.98","16,783.78","16,650.81","16,696.12",111/05/05,"33,206.59",2022-05-05,16689.98,16783.78,16650.81,16696.12,33206.59,0,0
111/05/06,"16,491.11","16,491.11","16,312.17","16,408.20",111/05/06,"32,633.97",2022-05-06,16491.11,16491.11,16312.17,16408.2,32633.97,0,0
111/05/09,"16,345.84","16,345.84","16,048.92","16,048.92",111/05/09,"31,919.41",2022-05-09,16345.84,16345.84,16048.92,16048.92,31919.41,0,0
111/05/10,"15,891.40","16,071.50","15,734.44","16,061.70",111/05/10,"31,944.81",2022-05-10,15891.4,16071.5,15734.44,16061.7,31944.81,0,0
111/05/11,"16,053.75","16,081.15","15,953.27","16,006.25",111/05/11,"31,834.54",2022-05-11,16053.75,16081.15,15953.27,16006.25,31834.54,0,0
111/05/12,"15,943.62","15,943.62","15,616.68","15,616.68",111/05/12,"31,059.72",2022-05-12,15943.62,15943.62,15616.68,15616.68,31059.72,0,0
111/05/13,"15,687.15","15,860.69","15,687.15","15,832.54",111/05/13,"31,489.04",2022-05-13,15687.15,15860.69,15687.15,15832.54,31489.04,0,0
111/05/16,"15,943.69","16,032.85","15,847.46","15,901.04",111/05/16,"31,625.29",2022-05-16,15943.69,16032.85,15847.46,15901.04,31625.29,0,0
111/05/17,"15,915.93","16,085.85","15,915.93","16,056.09",111/05/17,"31,933.66",2022-05-17,15915.93,16085.85,15915.93,16056.09,31933.66,0,0
111/05/18,"16,174.78","16,316.58","16,172.80","16,296.86",111/05/18,"32,412.52",2022-05-18,16174.78,16316.58,16172.8,16296.86,32412.52,0,0
111/05/19,"16,111.49","16,111.49","15,892.73","16,020.32",111/05/19,"31,862.52",2022-05-19,16111.49,16111.49,15892.73,16020.32,31862.52,0,0
111/05/20,"16,061.92","16,181.66","16,058.20","16,144.85",111/05/20,"32,110.18",2022-05-20,16061.92,16181.66,16058.2,16144.85,32110.18,0,0
111/05/23,"16,193.92","16,249.45","16,125.45","16,156.41",111/05/23,"32,133.18",2022-05-23,16193.92,16249.45,16125.45,16156.41,32133.18,0,0
111/05/24,"16,166.57","16,219.80","15,963.63","15,963.63",111/05/24,"31,751.26",2022-05-24,16166.57,16219.8,15963.63,15963.63,31751.26,0,0
111/05/25,"15,987.74","16,169.18","15,980.90","16,104.03",111/05/25,"32,030.51",2022-05-25,15987.74,16169.18,15980.9,16104.03,32030.51,0,0
111/05/26,"16,128.21","16,179.01","15,949.61","15,968.83",111/05/26,"31,762.00",2022-05-26,16128.21,16179.01,15949.61,15968.83,31762.0,0,0
