日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
107/01/02,"10,664.82","10,710.73","10,650.77","10,710.73",107/01/02,"18,351.03",2018-01-02,10664.82,10710.73,10650.77,10710.73,18351.03,0,0
107/01/03,"10,759.61","10,813.16","10,759.61","10,801.57",107/01/03,"18,506.67",2018-01-03,10759.61,10813.16,10759.61,10801.57,18506.67,0,0
107/01/04,"10,834.58","10,853.46","10,794.25","10,848.63",107/01/04,"18,587.30",2018-01-04,10834.58,10853.46,10794.25,10848.63,18587.3,0,0
107/01/05,"10,856.92","10,879.80","10,815.68","10,879.80",107/01/05,"18,640.70",2018-01-05,10856.92,10879.8,10815.68,10879.8,18640.7,0,0
107/01/08,"10,899.09","10,918.47","10,869.12","10,915.75",107/01/08,"18,702.30",2018-01-08,10899.09,10918.47,10869.12,10915.75,18702.3,0,0
107/01/09,"10,922.35","10,931.00","10,860.77","10,914.89",107/01/09,"18,700.83",2018-01-09,10922.35,10931.0,10860.77,10914.89,18700.83,0,0
107/01/10,"10,915.32","10,934.75","10,819.25","10,831.09",107/01/10,"18,557.24",2018-01-10,10915.32,10934.75,10819.25,10831.09,18557.24,0,0
107/01/11,"10,824.54","10,844.08","10,770.10","10,810.06",107/01/11,"18,521.21",2018-01-11,10824.54,10844.08,10770.1,10810.06,18521.21,0,0
107/01/12,"10,818.24","10,899.98","10,818.24","10,883.96",107/01/12,"18,647.82",2018-01-12,10818.24,10899.98,10818.24,10883.96,18647.82,0,0
107/01/15,"10,932.37","10,962.55","10,911.89","10,956.31",107/01/15,"18,771.78",2018-01-15,10932.37,10962.55,10911.89,10956.31,18771.78,0,0
107/01/16,"10,955.81","10,986.11","10,920.50","10,986.11",107/01/16,"18,822.84",2018-01-16,10955.81,10986.11,10920.5,10986.11,18822.84,0,0
107/01/17,"10,976.13","11,030.22","10,942.95","11,004.80",107/01/17,"18,854.87",2018-01-17,10976.13,11030.22,10942.95,11004.8,18854.87,0,0
107/01/18,"11,048.06","11,122.82","11,048.06","11,071.57",107/01/18,"18,969.26",2018-01-18,11048.06,11122.82,11048.06,11071.57,18969.26,0,0
107/01/19,"11,123.58","11,150.85","11,095.85","11,150.85",107/01/19,"19,105.09",2018-01-19,11123.58,11150.85,11095.85,11150.85,19105.09,0,0
107/01/22,"11,169.79","11,231.46","11,142.38","11,231.46",107/01/22,"19,243.21",2018-01-22,11169.79,11231.46,11142.38,11231.46,19243.21,0,0
107/01/23,"11,243.49","11,270.18","11,201.52","11,253.11",107/01/23,"19,280.30",2018-01-23,11243.49,11270.18,11201.52,11253.11,19280.3,0,0
107/01/24,"11,228.71","11,228.71","11,107.32","11,152.16",107/01/24,"19,107.34",2018-01-24,11228.71,11228.71,11107.32,11152.16,19107.34,0,0
107/01/25,"11,154.36","11,268.61","11,131.85","11,165.95",107/01/25,"19,130.97",2018-01-25,11154.36,11268.61,11131.85,11165.95,19130.97,0,0
107/01/26,"11,152.53","11,178.30","11,089.48","11,147.10",107/01/26,"19,098.67",2018-01-26,11152.53,11178.3,11089.48,11147.1,19098.67,0,0
107/01/29,"11,202.27","11,246.18","11,161.83","11,221.81",107/01/29,"19,226.67",2018-01-29,11202.27,11246.18,11161.83,11221.81,19226.67,0,0
107/01/30,"11,189.57","11,189.57","11,076.78","11,076.78",107/01/30,"18,978.19",2018-01-30,11189.57,11189.57,11076.78,11076.78,18978.19,0,0
107/01/31,"11,054.36","11,158.29","11,007.89","11,103.79",107/01/31,"19,024.46",2018-01-31,11054.36,11158.29,11007.89,11103.79,19024.46,0,0
