日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
113/11/01,"22,438.93","22,828.98","22,231.94","22,780.08",113/11/01,"50,261.53",2024-11-01,22438.93,22828.98,22231.94,22780.08,50261.53,0,0
113/11/04,"22,839.18","23,020.99","22,792.77","22,965.39",113/11/04,"50,670.37",2024-11-04,22839.18,23020.99,22792.77,22965.39,50670.37,0,0
113/11/05,"22,870.11","23,178.80","22,849.83","23,106.79",113/11/05,"50,982.36",2024-11-05,22870.11,23178.8,22849.83,23106.79,50982.36,0,0
113/11/06,"23,112.95","23,439.39","23,035.30","23,217.38",113/11/06,"51,226.38",2024-11-06,23112.95,23439.39,23035.3,23217.38,51226.38,0,0
113/11/07,"23,180.01","23,518.63","23,132.94","23,408.82",113/11/07,"51,648.76",2024-11-07,23180.01,23518.63,23132.94,23408.82,51648.76,0,0
113/11/08,"23,608.11","23,699.70","23,509.13","23,553.89",113/11/08,"51,968.85",2024-11-08,23608.11,23699.7,23509.13,23553.89,51968.85,0,0
113/11/11,"23,477.75","23,563.80","23,306.66","23,529.64",113/11/11,"51,915.34",2024-11-11,23477.75,23563.8,23306.66,23529.64,51915.34,0,0
113/11/12,"23,276.76","23,276.76","22,981.77","22,981.77",113/11/12,"50,706.53",2024-11-12,23276.76,23276.76,22981.77,22981.77,50706.53,0,0
113/11/13,"22,894.91","23,046.47","22,860.23","22,860.23",113/11/13,"50,438.36",2024-11-13,22894.91,23046.47,22860.23,22860.23,50438.36,0,0
113/11/14,"22,821.04","22,893.82","22,619.71","22,715.38",113/11/14,"50,118.77",2024-11-14,22821.04,22893.82,22619.71,22715.38,50118.77,0,0
