日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 92/11/03,"6,054.31","6,098.01","6,024.97","6,087.45", 92/11/03,"6,222.66",2003-11-03,6054.31,6098.01,6024.97,6087.45,6222.66,0,0
 92/11/04,"6,147.05","6,167.15","6,106.94","6,108.99", 92/11/04,"6,244.68",2003-11-04,6147.05,6167.15,6106.94,6108.99,6244.68,0,0
 92/11/05,"6,120.20","6,156.51","6,102.42","6,142.32", 92/11/05,"6,278.76",2003-11-05,6120.2,6156.51,6102.42,6142.32,6278.76,0,0
 92/11/06,"6,160.85","6,182.20","5,958.87","6,013.40", 92/11/06,"6,146.98",2003-11-06,6160.85,6182.2,5958.87,6013.4,6146.98,0,0
 92/11/07,"6,054.62","6,062.95","5,974.11","6,056.83", 92/11/07,"6,191.38",2003-11-07,6054.62,6062.95,5974.11,6056.83,6191.38,0,0
 92/11/10,"6,053.14","6,094.70","6,024.66","6,059.03", 92/11/10,"6,193.63",2003-11-10,6053.14,6094.7,6024.66,6059.03,6193.63,0,0
 92/11/11,"6,028.79","6,047.32","5,971.13","6,022.08", 92/11/11,"6,155.86",2003-11-11,6028.79,6047.32,5971.13,6022.08,6155.86,0,0
 92/11/12,"6,024.04","6,048.54","5,982.75","5,982.75", 92/11/12,"6,115.65",2003-11-12,6024.04,6048.54,5982.75,5982.75,6115.65,0,0
 92/11/13,"6,054.05","6,060.79","6,007.10","6,035.44", 92/11/13,"6,169.52",2003-11-13,6054.05,6060.79,6007.1,6035.44,6169.52,0,0
 92/11/14,"6,040.31","6,059.66","6,007.93","6,044.77", 92/11/14,"6,179.05",2003-11-14,6040.31,6059.66,6007.93,6044.77,6179.05,0,0
 92/11/17,"6,011.74","6,011.74","5,942.41","5,952.32", 92/11/17,"6,084.55",2003-11-17,6011.74,6011.74,5942.41,5952.32,6084.55,0,0
 92/11/18,"5,941.82","5,966.51","5,890.88","5,939.47", 92/11/18,"6,071.41",2003-11-18,5941.82,5966.51,5890.88,5939.47,6071.41,0,0
 92/11/19,"5,881.61","5,893.58","5,826.59","5,865.51", 92/11/19,"5,995.80",2003-11-19,5881.61,5893.58,5826.59,5865.51,5995.8,0,0
 92/11/20,"5,872.61","5,901.11","5,828.41","5,834.24", 92/11/20,"5,963.84",2003-11-20,5872.61,5901.11,5828.41,5834.24,5963.84,0,0
 92/11/21,"5,787.99","5,830.06","5,749.19","5,830.06", 92/11/21,"5,959.57",2003-11-21,5787.99,5830.06,5749.19,5830.06,5959.57,0,0
 92/11/24,"5,845.49","5,849.41","5,802.69","5,821.58", 92/11/24,"5,950.90",2003-11-24,5845.49,5849.41,5802.69,5821.58,5950.9,0,0
 92/11/25,"5,899.89","5,917.70","5,857.36","5,861.18", 92/11/25,"5,991.38",2003-11-25,5899.89,5917.7,5857.36,5861.18,5991.38,0,0
 92/11/26,"5,872.19","5,881.46","5,846.89","5,860.61", 92/11/26,"5,990.80",2003-11-26,5872.19,5881.46,5846.89,5860.61,5990.8,0,0
 92/11/27,"5,852.48","5,856.82","5,740.57","5,740.57", 92/11/27,"5,868.09",2003-11-27,5852.48,5856.82,5740.57,5740.57,5868.09,0,0
 92/11/28,"5,804.82","5,836.09","5,758.85","5,771.77", 92/11/28,"5,899.99",2003-11-28,5804.82,5836.09,5758.85,5771.77,5899.99,0,0
