日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
100/09/01,"7,799.18","7,886.04","7,755.55","7,757.76",100/09/01,"10,719.39",2011-09-01,7799.18,7886.04,7755.55,7757.76,10719.39,0,0
100/09/02,"7,801.28","7,801.28","7,703.10","7,757.06",100/09/02,"10,718.52",2011-09-02,7801.28,7801.28,7703.1,7757.06,10718.52,0,0
100/09/05,"7,637.90","7,637.90","7,538.58","7,551.57",100/09/05,"10,434.69",2011-09-05,7637.9,7637.9,7538.58,7551.57,10434.69,0,0
100/09/06,"7,496.24","7,522.94","7,357.76","7,367.19",100/09/06,"10,180.16",2011-09-06,7496.24,7522.94,7357.76,7367.19,10180.16,0,0
100/09/07,"7,468.29","7,529.01","7,428.70","7,529.01",100/09/07,"10,404.13",2011-09-07,7468.29,7529.01,7428.7,7529.01,10404.13,0,0
100/09/08,"7,601.29","7,626.78","7,520.76","7,548.37",100/09/08,"10,431.00",2011-09-08,7601.29,7626.78,7520.76,7548.37,10431.0,0,0
100/09/09,"7,568.22","7,651.27","7,547.00","7,610.57",100/09/09,"10,518.89",2011-09-09,7568.22,7651.27,7547.0,7610.57,10518.89,0,0
100/09/13,"7,530.00","7,538.04","7,382.00","7,391.37",100/09/13,"10,216.62",2011-09-13,7530.0,7538.04,7382.0,7391.37,10216.62,0,0
100/09/14,"7,455.50","7,477.86","7,186.75","7,228.47",100/09/14,"9,991.89",2011-09-14,7455.5,7477.86,7186.75,7228.47,9991.89,0,0
100/09/15,"7,374.58","7,430.29","7,348.21","7,385.68",100/09/15,"10,210.99",2011-09-15,7374.58,7430.29,7348.21,7385.68,10210.99,0,0
100/09/16,"7,494.29","7,606.70","7,494.29","7,577.40",100/09/16,"10,476.29",2011-09-16,7494.29,7606.7,7494.29,7577.4,10476.29,0,0
100/09/19,"7,572.83","7,572.94","7,468.77","7,480.88",100/09/19,"10,343.44",2011-09-19,7572.83,7572.94,7468.77,7480.88,10343.44,0,0
100/09/20,"7,485.60","7,544.88","7,389.39","7,492.85",100/09/20,"10,360.48",2011-09-20,7485.6,7544.88,7389.39,7492.85,10360.48,0,0
100/09/21,"7,515.66","7,574.78","7,465.98","7,535.88",100/09/21,"10,420.43",2011-09-21,7515.66,7574.78,7465.98,7535.88,10420.43,0,0
100/09/22,"7,419.49","7,419.49","7,287.76","7,305.50",100/09/22,"10,103.80",2011-09-22,7419.49,7419.49,7287.76,7305.5,10103.8,0,0
100/09/23,"7,101.34","7,126.81","6,997.61","7,046.22",100/09/23,"9,745.20",2011-09-23,7101.34,7126.81,6997.61,7046.22,9745.2,0,0
100/09/26,"7,026.49","7,058.43","6,877.12","6,877.12",100/09/26,"9,511.64",2011-09-26,7026.49,7058.43,6877.12,6877.12,9511.64,0,0
100/09/27,"7,031.13","7,119.14","7,027.89","7,089.95",100/09/27,"9,806.29",2011-09-27,7031.13,7119.14,7027.89,7089.95,9806.29,0,0
100/09/28,"7,148.38","7,154.40","7,099.73","7,146.98",100/09/28,"9,885.40",2011-09-28,7148.38,7154.4,7099.73,7146.98,9885.4,0,0
100/09/29,"7,090.12","7,218.57","7,061.01","7,182.61",100/09/29,"9,934.74",2011-09-29,7090.12,7218.57,7061.01,7182.61,9934.74,0,0
100/09/30,"7,222.16","7,251.87","7,163.75","7,225.38",100/09/30,"9,993.91",2011-09-30,7222.16,7251.87,7163.75,7225.38,9993.91,0,0
