日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
104/10/01,"8,194.30","8,317.79","8,170.78","8,295.94",104/10/01,"13,130.68",2015-10-01,8194.3,8317.79,8170.78,8295.94,13130.68,0,0
104/10/02,"8,290.43","8,320.66","8,253.75","8,305.03",104/10/02,"13,145.07",2015-10-02,8290.43,8320.66,8253.75,8305.03,13145.07,0,0
104/10/05,"8,342.99","8,364.59","8,316.83","8,352.36",104/10/05,"13,219.98",2015-10-05,8342.99,8364.59,8316.83,8352.36,13219.98,0,0
104/10/06,"8,409.31","8,482.83","8,390.89","8,394.10",104/10/06,"13,286.04",2015-10-06,8409.31,8482.83,8390.89,8394.1,13286.04,0,0
104/10/07,"8,398.53","8,495.23","8,385.04","8,495.23",104/10/07,"13,446.11",2015-10-07,8398.53,8495.23,8385.04,8495.23,13446.11,0,0
104/10/08,"8,528.46","8,544.93","8,434.50","8,445.96",104/10/08,"13,368.45",2015-10-08,8528.46,8544.93,8434.5,8445.96,13368.45,0,0
104/10/12,"8,478.34","8,578.22","8,478.34","8,573.72",104/10/12,"13,570.69",2015-10-12,8478.34,8578.22,8478.34,8573.72,13570.69,0,0
104/10/13,"8,571.57","8,574.11","8,518.41","8,567.92",104/10/13,"13,561.51",2015-10-13,8571.57,8574.11,8518.41,8567.92,13561.51,0,0
104/10/14,"8,545.14","8,553.87","8,515.53","8,522.51",104/10/14,"13,489.63",2015-10-14,8545.14,8553.87,8515.53,8522.51,13489.63,0,0
104/10/15,"8,573.38","8,652.47","8,573.38","8,601.52",104/10/15,"13,615.03",2015-10-15,8573.38,8652.47,8573.38,8601.52,13615.03,0,0
104/10/16,"8,596.43","8,627.83","8,574.64","8,604.95",104/10/16,"13,620.47",2015-10-16,8596.43,8627.83,8574.64,8604.95,13620.47,0,0
104/10/19,"8,628.79","8,670.32","8,603.08","8,631.50",104/10/19,"13,662.48",2015-10-19,8628.79,8670.32,8603.08,8631.5,13662.48,0,0
104/10/20,"8,651.08","8,663.12","8,618.48","8,653.60",104/10/20,"13,697.47",2015-10-20,8651.08,8663.12,8618.48,8653.6,13697.47,0,0
104/10/21,"8,668.08","8,690.39","8,591.42","8,609.23",104/10/21,"13,627.23",2015-10-21,8668.08,8690.39,8591.42,8609.23,13627.23,0,0
104/10/22,"8,600.40","8,631.17","8,594.21","8,608.46",104/10/22,"13,626.30",2015-10-22,8600.4,8631.17,8594.21,8608.46,13626.3,0,0
104/10/23,"8,671.52","8,740.08","8,662.03","8,673.81",104/10/23,"13,729.75",2015-10-23,8671.52,8740.08,8662.03,8673.81,13729.75,0,0
104/10/26,"8,706.81","8,757.14","8,706.81","8,745.36",104/10/26,"13,843.00",2015-10-26,8706.81,8757.14,8706.81,8745.36,13843.0,0,0
104/10/27,"8,724.00","8,733.53","8,662.77","8,701.32",104/10/27,"13,773.29",2015-10-27,8724.0,8733.53,8662.77,8701.32,13773.29,0,0
104/10/28,"8,679.24","8,714.01","8,632.38","8,665.99",104/10/28,"13,717.37",2015-10-28,8679.24,8714.01,8632.38,8665.99,13717.37,0,0
104/10/29,"8,682.58","8,704.59","8,568.13","8,571.08",104/10/29,"13,567.14",2015-10-29,8682.58,8704.59,8568.13,8571.08,13567.14,0,0
104/10/30,"8,578.25","8,586.90","8,503.69","8,554.31",104/10/30,"13,540.60",2015-10-30,8578.25,8586.9,8503.69,8554.31,13540.6,0,0
