日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 97/08/01,"6,920.75","7,008.00","6,903.85","7,002.54", 97/08/01,"8,580.11",2008-08-01,6920.75,7008.0,6903.85,7002.54,8580.11,0,0
 97/08/04,"6,947.25","7,010.93","6,927.31","6,977.36", 97/08/04,"8,550.44",2008-08-04,6947.25,7010.93,6927.31,6977.36,8550.44,0,0
 97/08/05,"7,005.17","7,005.17","6,809.96","6,813.40", 97/08/05,"8,354.34",2008-08-05,7005.17,7005.17,6809.96,6813.4,8354.34,0,0
 97/08/06,"6,941.50","7,026.24","6,921.97","7,026.24", 97/08/06,"8,626.51",2008-08-06,6941.5,7026.24,6921.97,7026.24,8626.51,0,0
 97/08/07,"7,022.28","7,082.36","6,993.20","7,024.58", 97/08/07,"8,629.74",2008-08-07,7022.28,7082.36,6993.2,7024.58,8629.74,0,0
 97/08/08,"7,000.75","7,216.58","7,000.75","7,209.04", 97/08/08,"8,867.23",2008-08-08,7000.75,7216.58,7000.75,7209.04,8867.23,0,0
 97/08/11,"7,313.08","7,357.69","7,278.90","7,325.62", 97/08/11,"9,012.30",2008-08-11,7313.08,7357.69,7278.9,7325.62,9012.3,0,0
 97/08/12,"7,337.67","7,337.67","7,260.12","7,293.80", 97/08/12,"8,986.13",2008-08-12,7337.67,7337.67,7260.12,7293.8,8986.13,0,0
 97/08/13,"7,272.49","7,311.30","7,213.11","7,292.34", 97/08/13,"8,993.53",2008-08-13,7272.49,7311.3,7213.11,7292.34,8993.53,0,0
 97/08/14,"7,265.01","7,353.31","7,253.63","7,326.07", 97/08/14,"9,042.60",2008-08-14,7265.01,7353.31,7253.63,7326.07,9042.6,0,0
 97/08/15,"7,374.38","7,376.69","7,181.69","7,196.50", 97/08/15,"8,884.94",2008-08-15,7374.38,7376.69,7181.69,7196.5,8884.94,0,0
 97/08/18,"7,189.68","7,213.69","6,996.78","7,000.74", 97/08/18,"8,643.91",2008-08-18,7189.68,7213.69,6996.78,7000.74,8643.91,0,0
 97/08/19,"6,876.23","6,998.24","6,849.83","6,978.60", 97/08/19,"8,620.35",2008-08-19,6876.23,6998.24,6849.83,6978.6,8620.35,0,0
 97/08/20,"6,927.46","7,053.56","6,898.29","7,040.90", 97/08/20,"8,698.68",2008-08-20,6927.46,7053.56,6898.29,7040.9,8698.68,0,0
 97/08/21,"6,989.94","7,017.10","6,918.48","6,918.48", 97/08/21,"8,555.09",2008-08-21,6989.94,7017.1,6918.48,6918.48,8555.09,0,0
 97/08/22,"6,966.12","6,994.80","6,837.25","6,911.64", 97/08/22,"8,548.18",2008-08-22,6966.12,6994.8,6837.25,6911.64,8548.18,0,0
 97/08/25,"6,974.07","7,050.31","6,935.59","7,030.72", 97/08/25,"8,703.07",2008-08-25,6974.07,7050.31,6935.59,7030.72,8703.07,0,0
 97/08/26,"6,945.14","6,980.85","6,917.31","6,964.60", 97/08/26,"8,624.82",2008-08-26,6945.14,6980.85,6917.31,6964.6,8624.82,0,0
 97/08/27,"6,950.88","7,106.64","6,929.87","7,080.97", 97/08/27,"8,769.15",2008-08-27,6950.88,7106.64,6929.87,7080.97,8769.15,0,0
 97/08/28,"7,090.32","7,127.84","7,025.30","7,033.37", 97/08/28,"8,711.51",2008-08-28,7090.32,7127.84,7025.3,7033.37,8711.51,0,0
 97/08/29,"7,092.85","7,111.70","7,021.32","7,046.11", 97/08/29,"8,733.88",2008-08-29,7092.85,7111.7,7021.32,7046.11,8733.88,0,0
