日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
113/12/02,"22,456.50","22,802.53","22,456.50","22,736.93",113/12/02,"50,167.12",2024-12-02,22456.5,22802.53,22456.5,22736.93,50167.12,0,0
113/12/03,"22,972.30","23,144.78","22,972.30","23,027.46",113/12/03,"50,808.14",2024-12-03,22972.3,23144.78,22972.3,23027.46,50808.14,0,0
113/12/04,"23,126.08","23,255.33","23,034.70","23,255.33",113/12/04,"51,310.92",2024-12-04,23126.08,23255.33,23034.7,23255.33,51310.92,0,0
113/12/05,"23,308.29","23,387.17","23,225.31","23,267.94",113/12/05,"51,338.84",2024-12-05,23308.29,23387.17,23225.31,23267.94,51338.84,0,0
113/12/06,"23,278.68","23,361.12","23,137.62","23,193.27",113/12/06,"51,174.10",2024-12-06,23278.68,23361.12,23137.62,23193.27,51174.1,0,0
113/12/09,"23,287.79","23,325.99","23,172.22","23,273.25",113/12/09,"51,350.59",2024-12-09,23287.79,23325.99,23172.22,23273.25,51350.59,0,0
113/12/10,"23,228.26","23,329.01","23,071.43","23,125.08",113/12/10,"51,027.33",2024-12-10,23228.26,23329.01,23071.43,23125.08,51027.33,0,0
113/12/11,"23,108.36","23,108.36","22,880.57","22,903.63",113/12/11,"50,538.67",2024-12-11,23108.36,23108.36,22880.57,22903.63,50538.67,0,0
113/12/12,"23,050.64","23,189.29","23,030.48","23,046.80",113/12/12,"50,926.92",2024-12-12,23050.64,23189.29,23030.48,23046.8,50926.92,0,0
113/12/13,"23,002.37","23,097.52","22,920.84","23,020.48",113/12/13,"50,868.77",2024-12-13,23002.37,23097.52,22920.84,23020.48,50868.77,0,0
113/12/16,"23,207.21","23,264.40","22,959.91","23,039.90",113/12/16,"50,911.67",2024-12-16,23207.21,23264.4,22959.91,23039.9,50911.67,0,0
113/12/17,"23,131.57","23,223.51","23,018.01","23,018.01",113/12/17,"50,863.30",2024-12-17,23131.57,23223.51,23018.01,23018.01,50863.3,0,0
113/12/18,"23,014.43","23,211.17","22,934.59","23,168.67",113/12/18,"51,197.77",2024-12-18,23014.43,23211.17,22934.59,23168.67,51197.77,0,0
113/12/19,"22,947.56","22,947.56","22,743.30","22,932.25",113/12/19,"50,675.89",2024-12-19,22947.56,22947.56,22743.3,22932.25,50675.89,0,0
113/12/20,"22,798.39","22,845.59","22,510.25","22,510.25",113/12/20,"49,743.34",2024-12-20,22798.39,22845.59,22510.25,22510.25,49743.34,0,0
113/12/23,"22,811.56","23,132.25","22,811.56","23,104.54",113/12/23,"51,056.61",2024-12-23,22811.56,23132.25,22811.56,23104.54,51056.61,0,0
113/12/24,"23,260.74","23,326.25","23,120.24","23,120.24",113/12/24,"51,091.32",2024-12-24,23260.74,23326.25,23120.24,23120.24,51091.32,0,0
113/12/25,"23,226.35","23,296.36","23,159.36","23,220.13",113/12/25,"51,312.04",2024-12-25,23226.35,23296.36,23159.36,23220.13,51312.04,0,0
113/12/26,"23,276.08","23,320.62","23,241.94","23,246.94",113/12/26,"51,371.36",2024-12-26,23276.08,23320.62,23241.94,23246.94,51371.36,0,0
113/12/27,"23,251.28","23,335.66","23,204.35","23,275.68",113/12/27,"51,434.88",2024-12-27,23251.28,23335.66,23204.35,23275.68,51434.88,0,0
113/12/30,"23,274.26","23,331.67","23,159.70","23,190.20",113/12/30,"51,245.97",2024-12-30,23274.26,23331.67,23159.7,23190.2,51245.97,0,0
