日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 93/10/01,"5,869.42","5,945.35","5,857.54","5,945.35", 93/10/01,"6,272.47",2004-10-01,5869.42,5945.35,5857.54,5945.35,6272.47,0,0
 93/10/04,"6,020.68","6,084.31","6,012.92","6,077.96", 93/10/04,"6,412.42",2004-10-04,6020.68,6084.31,6012.92,6077.96,6412.42,0,0
 93/10/05,"6,088.05","6,111.23","6,063.01","6,081.01", 93/10/05,"6,415.65",2004-10-05,6088.05,6111.23,6063.01,6081.01,6415.65,0,0
 93/10/06,"6,093.22","6,135.55","6,060.61","6,060.61", 93/10/06,"6,394.27",2004-10-06,6093.22,6135.55,6060.61,6060.61,6394.27,0,0
 93/10/07,"6,116.10","6,133.96","6,066.19","6,103.00", 93/10/07,"6,438.99",2004-10-07,6116.1,6133.96,6066.19,6103.0,6438.99,0,0
 93/10/08,"6,083.01","6,115.93","6,073.41","6,102.16", 93/10/08,"6,438.10",2004-10-08,6083.01,6115.93,6073.41,6102.16,6438.1,0,0
 93/10/11,"6,079.25","6,096.28","6,041.31","6,089.28", 93/10/11,"6,424.51",2004-10-11,6079.25,6096.28,6041.31,6089.28,6424.51,0,0
 93/10/12,"6,073.47","6,077.97","5,979.56","5,979.56", 93/10/12,"6,308.75",2004-10-12,6073.47,6077.97,5979.56,5979.56,6308.75,0,0
 93/10/13,"5,993.94","6,005.99","5,957.47","5,963.07", 93/10/13,"6,291.36",2004-10-13,5993.94,6005.99,5957.47,5963.07,6291.36,0,0
 93/10/14,"5,924.44","5,924.44","5,823.58","5,831.07", 93/10/14,"6,152.17",2004-10-14,5924.44,5924.44,5823.58,5831.07,6152.17,0,0
 93/10/15,"5,817.81","5,863.91","5,782.02","5,820.82", 93/10/15,"6,141.36",2004-10-15,5817.81,5863.91,5782.02,5820.82,6141.36,0,0
 93/10/18,"5,848.15","5,857.54","5,772.12","5,772.12", 93/10/18,"6,089.97",2004-10-18,5848.15,5857.54,5772.12,5772.12,6089.97,0,0
 93/10/19,"5,815.91","5,824.14","5,765.32","5,807.79", 93/10/19,"6,127.61",2004-10-19,5815.91,5824.14,5765.32,5807.79,6127.61,0,0
 93/10/20,"5,790.24","5,808.91","5,760.41","5,788.34", 93/10/20,"6,107.09",2004-10-20,5790.24,5808.91,5760.41,5788.34,6107.09,0,0
 93/10/21,"5,765.25","5,849.18","5,756.26","5,797.24", 93/10/21,"6,116.68",2004-10-21,5765.25,5849.18,5756.26,5797.24,6116.68,0,0
 93/10/22,"5,833.63","5,837.73","5,768.12","5,774.67", 93/10/22,"6,092.86",2004-10-22,5833.63,5837.73,5768.12,5774.67,6092.86,0,0
 93/10/26,"5,715.49","5,715.49","5,655.98","5,662.88", 93/10/26,"5,974.92",2004-10-26,5715.49,5715.49,5655.98,5662.88,5974.92,0,0
 93/10/27,"5,663.76","5,676.94","5,597.80","5,650.97", 93/10/27,"5,962.35",2004-10-27,5663.76,5676.94,5597.8,5650.97,5962.35,0,0
 93/10/28,"5,723.66","5,735.24","5,690.03","5,695.56", 93/10/28,"6,009.40",2004-10-28,5723.66,5735.24,5690.03,5695.56,6009.4,0,0
 93/10/29,"5,693.11","5,717.70","5,673.07","5,705.93", 93/10/29,"6,020.34",2004-10-29,5693.11,5717.7,5673.07,5705.93,6020.34,0,0
