日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
108/07/01,"10,821.30","10,914.85","10,821.30","10,895.46",108/07/01,"19,650.99",2019-07-01,10821.3,10914.85,10821.3,10895.46,19650.99,0,0
108/07/02,"10,878.01","10,888.21","10,843.64","10,865.12",108/07/02,"19,637.41",2019-07-02,10878.01,10888.21,10843.64,10865.12,19637.41,0,0
108/07/03,"10,793.10","10,812.65","10,720.66","10,743.77",108/07/03,"19,448.42",2019-07-03,10793.1,10812.65,10720.66,10743.77,19448.42,0,0
108/07/04,"10,755.87","10,791.28","10,750.90","10,775.90",108/07/04,"19,544.38",2019-07-04,10755.87,10791.28,10750.9,10775.9,19544.38,0,0
108/07/05,"10,785.85","10,812.38","10,756.67","10,785.73",108/07/05,"19,566.46",2019-07-05,10785.85,10812.38,10756.67,10785.73,19566.46,0,0
108/07/08,"10,742.81","10,781.11","10,708.92","10,751.22",108/07/08,"19,532.87",2019-07-08,10742.81,10781.11,10708.92,10751.22,19532.87,0,0
108/07/09,"10,729.83","10,733.57","10,680.85","10,702.78",108/07/09,"19,465.86",2019-07-09,10729.83,10733.57,10680.85,10702.78,19465.86,0,0
108/07/10,"10,723.23","10,810.16","10,723.23","10,798.48",108/07/10,"19,645.53",2019-07-10,10723.23,10810.16,10723.23,10798.48,19645.53,0,0
108/07/11,"10,817.60","10,856.51","10,799.65","10,843.42",108/07/11,"19,757.53",2019-07-11,10817.6,10856.51,10799.65,10843.42,19757.53,0,0
108/07/12,"10,855.16","10,867.59","10,823.89","10,824.35",108/07/12,"19,728.58",2019-07-12,10855.16,10867.59,10823.89,10824.35,19728.58,0,0
108/07/15,"10,819.92","10,880.56","10,769.57","10,876.43",108/07/15,"19,844.62",2019-07-15,10819.92,10880.56,10769.57,10876.43,19844.62,0,0
108/07/16,"10,865.00","10,899.84","10,865.00","10,886.05",108/07/16,"19,886.65",2019-07-16,10865.0,10899.84,10865.0,10886.05,19886.65,0,0
108/07/17,"10,861.11","10,861.11","10,804.34","10,828.48",108/07/17,"19,785.38",2019-07-17,10861.11,10861.11,10804.34,10828.48,19785.38,0,0
108/07/18,"10,821.92","10,835.43","10,792.27","10,799.28",108/07/18,"19,740.32",2019-07-18,10821.92,10835.43,10792.27,10799.28,19740.32,0,0
108/07/19,"10,861.99","10,919.96","10,861.99","10,873.19",108/07/19,"19,883.45",2019-07-19,10861.99,10919.96,10861.99,10873.19,19883.45,0,0
108/07/22,"10,910.50","10,949.76","10,909.15","10,944.53",108/07/22,"20,027.20",2019-07-22,10910.5,10949.76,10909.15,10944.53,20027.2,0,0
108/07/23,"10,963.86","10,994.44","10,932.53","10,947.26",108/07/23,"20,037.90",2019-07-23,10963.86,10994.44,10932.53,10947.26,20037.9,0,0
108/07/24,"10,969.74","10,976.46","10,912.92","10,935.76",108/07/24,"20,028.94",2019-07-24,10969.74,10976.46,10912.92,10935.76,20028.94,0,0
108/07/25,"10,892.25","10,945.92","10,879.40","10,941.41",108/07/25,"20,120.61",2019-07-25,10892.25,10945.92,10879.4,10941.41,20120.61,0,0
108/07/26,"10,898.25","10,907.44","10,879.24","10,891.98",108/07/26,"20,032.69",2019-07-26,10898.25,10907.44,10879.24,10891.98,20032.69,0,0
108/07/29,"10,872.63","10,905.74","10,863.33","10,885.73",108/07/29,"20,033.05",2019-07-29,10872.63,10905.74,10863.33,10885.73,20033.05,0,0
108/07/30,"10,909.98","10,927.16","10,827.74","10,830.90",108/07/30,"19,933.84",2019-07-30,10909.98,10927.16,10827.74,10830.9,19933.84,0,0
108/07/31,"10,824.15","10,835.80","10,754.07","10,823.81",108/07/31,"19,938.27",2019-07-31,10824.15,10835.8,10754.07,10823.81,19938.27,0,0
