日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
112/07/03,"16,946.71","17,103.73","16,946.71","17,084.20",112/07/03,"36,153.24",2023-07-03,16946.71,17103.73,16946.71,17084.2,36153.24,0,0
112/07/04,"17,055.19","17,154.10","17,042.60","17,140.77",112/07/04,"36,401.02",2023-07-04,17055.19,17154.1,17042.6,17140.77,36401.02,0,0
112/07/05,"17,130.26","17,153.17","17,020.01","17,056.43",112/07/05,"36,239.97",2023-07-05,17130.26,17153.17,17020.01,17056.43,36239.97,0,0
112/07/06,"17,017.09","17,017.09","16,749.29","16,762.17",112/07/06,"35,636.71",2023-07-06,17017.09,17017.09,16749.29,16762.17,35636.71,0,0
112/07/07,"16,736.94","16,762.39","16,593.84","16,664.21",112/07/07,"35,432.95",2023-07-07,16736.94,16762.39,16593.84,16664.21,35432.95,0,0
112/07/10,"16,667.43","16,798.81","16,635.83","16,652.80",112/07/10,"35,416.05",2023-07-10,16667.43,16798.81,16635.83,16652.8,35416.05,0,0
112/07/11,"16,675.69","16,898.91","16,675.69","16,898.91",112/07/11,"35,967.64",2023-07-11,16675.69,16898.91,16675.69,16898.91,35967.64,0,0
112/07/12,"16,903.25","16,962.03","16,864.01","16,962.03",112/07/12,"36,113.95",2023-07-12,16903.25,16962.03,16864.01,16962.03,36113.95,0,0
112/07/13,"16,994.59","17,223.86","16,994.59","17,061.40",112/07/13,"36,359.21",2023-07-13,16994.59,17223.86,16994.59,17061.4,36359.21,0,0
112/07/14,"17,152.81","17,287.40","17,128.07","17,283.71",112/07/14,"36,840.81",2023-07-14,17152.81,17287.4,17128.07,17283.71,36840.81,0,0
112/07/17,"17,279.11","17,346.66","17,235.92","17,334.29",112/07/17,"36,958.91",2023-07-17,17279.11,17346.66,17235.92,17334.29,36958.91,0,0
112/07/18,"17,368.36","17,401.59","17,164.92","17,227.91",112/07/18,"36,741.47",2023-07-18,17368.36,17401.59,17164.92,17227.91,36741.47,0,0
112/07/19,"17,265.38","17,340.82","17,082.54","17,116.44",112/07/19,"36,511.33",2023-07-19,17265.38,17340.82,17082.54,17116.44,36511.33,0,0
112/07/20,"17,104.91","17,214.41","17,098.65","17,164.89",112/07/20,"36,641.17",2023-07-20,17104.91,17214.41,17098.65,17164.89,36641.17,0,0
112/07/21,"17,106.29","17,106.29","16,859.13","17,030.70",112/07/21,"36,358.14",2023-07-21,17106.29,17106.29,16859.13,17030.7,36358.14,0,0
