日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
101/06/01,"7,213.69","7,218.75","7,106.09","7,106.09",101/06/01,"9,833.16",2012-06-01,7213.69,7218.75,7106.09,7106.09,9833.16,0,0
101/06/04,"6,907.13","6,937.33","6,857.35","6,894.66",101/06/04,"9,541.15",2012-06-04,6907.13,6937.33,6857.35,6894.66,9541.15,0,0
101/06/05,"6,988.52","7,037.57","6,967.31","7,000.45",101/06/05,"9,687.62",2012-06-05,6988.52,7037.57,6967.31,7000.45,9687.62,0,0
101/06/06,"7,037.92","7,076.28","7,004.40","7,056.15",101/06/06,"9,764.71",2012-06-06,7037.92,7076.28,7004.4,7056.15,9764.71,0,0
101/06/07,"7,133.78","7,139.16","7,052.36","7,080.31",101/06/07,"9,798.14",2012-06-07,7133.78,7139.16,7052.36,7080.31,9798.14,0,0
101/06/08,"7,033.51","7,063.08","6,979.82","6,999.65",101/06/08,"9,686.52",2012-06-08,7033.51,7063.08,6979.82,6999.65,9686.52,0,0
101/06/11,"7,081.72","7,137.98","7,081.72","7,120.23",101/06/11,"9,853.39",2012-06-11,7081.72,7137.98,7081.72,7120.23,9853.39,0,0
101/06/12,"7,036.44","7,076.37","7,026.27","7,072.08",101/06/12,"9,786.85",2012-06-12,7036.44,7076.37,7026.27,7072.08,9786.85,0,0
101/06/13,"7,103.20","7,109.34","7,059.85","7,088.83",101/06/13,"9,810.23",2012-06-13,7103.2,7109.34,7059.85,7088.83,9810.23,0,0
101/06/14,"7,096.86","7,114.07","7,070.36","7,075.10",101/06/14,"9,791.23",2012-06-14,7096.86,7114.07,7070.36,7075.1,9791.23,0,0
101/06/15,"7,094.00","7,166.08","7,085.92","7,155.83",101/06/15,"9,902.95",2012-06-15,7094.0,7166.08,7085.92,7155.83,9902.95,0,0
101/06/18,"7,263.81","7,302.82","7,262.80","7,281.50",101/06/18,"10,076.87",2012-06-18,7263.81,7302.82,7262.8,7281.5,10076.87,0,0
101/06/19,"7,286.54","7,288.98","7,239.42","7,273.13",101/06/19,"10,065.31",2012-06-19,7286.54,7288.98,7239.42,7273.13,10065.31,0,0
101/06/20,"7,309.23","7,334.63","7,281.74","7,334.63",101/06/20,"10,150.52",2012-06-20,7309.23,7334.63,7281.74,7334.63,10150.52,0,0
101/06/21,"7,301.79","7,311.39","7,259.11","7,279.05",101/06/21,"10,074.23",2012-06-21,7301.79,7311.39,7259.11,7279.05,10074.23,0,0
101/06/22,"7,210.80","7,229.73","7,185.31","7,222.05",101/06/22,"9,995.55",2012-06-22,7210.8,7229.73,7185.31,7222.05,9995.55,0,0
101/06/25,"7,222.61","7,222.61","7,157.90","7,166.38",101/06/25,"9,918.82",2012-06-25,7222.61,7222.61,7157.9,7166.38,9918.82,0,0
101/06/26,"7,145.22","7,156.99","7,117.17","7,137.93",101/06/26,"9,879.48",2012-06-26,7145.22,7156.99,7117.17,7137.93,9879.48,0,0
101/06/27,"7,137.99","7,199.32","7,127.98","7,183.01",101/06/27,"9,942.81",2012-06-27,7137.99,7199.32,7127.98,7183.01,9942.81,0,0
101/06/28,"7,230.47","7,236.71","7,165.34","7,169.61",101/06/28,"9,930.23",2012-06-28,7230.47,7236.71,7165.34,7169.61,9930.23,0,0
101/06/29,"7,183.45","7,296.28","7,177.59","7,296.28",101/06/29,"10,106.39",2012-06-29,7183.45,7296.28,7177.59,7296.28,10106.39,0,0
