日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
102/07/01,"8,011.95","8,063.47","7,974.15","8,036.00",102/07/01,"11,553.25",2013-07-01,8011.95,8063.47,7974.15,8036.0,11553.25,0,0
102/07/02,"8,061.84","8,064.12","8,012.79","8,015.86",102/07/02,"11,528.11",2013-07-02,8061.84,8064.12,8012.79,8015.86,11528.11,0,0
102/07/03,"7,991.53","7,995.30","7,899.08","7,911.42",102/07/03,"11,420.25",2013-07-03,7991.53,7995.3,7899.08,7911.42,11420.25,0,0
102/07/04,"7,919.26","7,927.08","7,877.06","7,893.72",102/07/04,"11,403.28",2013-07-04,7919.26,7927.08,7877.06,7893.72,11403.28,0,0
102/07/05,"7,932.30","8,018.93","7,926.35","8,001.82",102/07/05,"11,560.42",2013-07-05,7932.3,8018.93,7926.35,8001.82,11560.42,0,0
102/07/08,"7,980.11","7,992.16","7,885.00","7,886.34",102/07/08,"11,412.61",2013-07-08,7980.11,7992.16,7885.0,7886.34,11412.61,0,0
102/07/09,"7,891.53","7,975.64","7,891.37","7,971.18",102/07/09,"11,537.69",2013-07-09,7891.53,7975.64,7891.37,7971.18,11537.69,0,0
102/07/10,"7,974.99","8,057.92","7,974.99","8,011.69",102/07/10,"11,600.46",2013-07-10,7974.99,8057.92,7974.99,8011.69,11600.46,0,0
102/07/11,"8,080.97","8,179.54","8,080.97","8,179.54",102/07/11,"11,847.44",2013-07-11,8080.97,8179.54,8080.97,8179.54,11847.44,0,0
102/07/12,"8,187.86","8,220.49","8,169.92","8,220.49",102/07/12,"11,910.74",2013-07-12,8187.86,8220.49,8169.92,8220.49,11910.74,0,0
102/07/15,"8,178.26","8,254.68","8,175.55","8,254.68",102/07/15,"11,969.03",2013-07-15,8178.26,8254.68,8175.55,8254.68,11969.03,0,0
102/07/16,"8,243.62","8,260.11","8,222.17","8,260.11",102/07/16,"11,989.52",2013-07-16,8243.62,8260.11,8222.17,8260.11,11989.52,0,0
102/07/17,"8,239.10","8,260.25","8,208.71","8,258.95",102/07/17,"12,024.74",2013-07-17,8239.1,8260.25,8208.71,8258.95,12024.74,0,0
102/07/18,"8,238.28","8,265.70","8,181.99","8,194.88",102/07/18,"11,938.79",2013-07-18,8238.28,8265.7,8181.99,8194.88,11938.79,0,0
102/07/19,"8,117.94","8,139.81","8,046.70","8,062.03",102/07/19,"11,749.86",2013-07-19,8117.94,8139.81,8046.7,8062.03,11749.86,0,0
102/07/22,"8,092.03","8,137.37","8,092.03","8,105.45",102/07/22,"11,819.23",2013-07-22,8092.03,8137.37,8092.03,8105.45,11819.23,0,0
102/07/23,"8,152.72","8,220.89","8,145.09","8,214.65",102/07/23,"11,985.11",2013-07-23,8152.72,8220.89,8145.09,8214.65,11985.11,0,0
102/07/24,"8,222.85","8,233.10","8,172.23","8,196.19",102/07/24,"11,967.14",2013-07-24,8222.85,8233.1,8172.23,8196.19,11967.14,0,0
102/07/25,"8,173.19","8,203.49","8,140.41","8,163.58",102/07/25,"11,933.73",2013-07-25,8173.19,8203.49,8140.41,8163.58,11933.73,0,0
102/07/26,"8,188.36","8,222.82","8,135.73","8,149.40",102/07/26,"11,918.21",2013-07-26,8188.36,8222.82,8135.73,8149.4,11918.21,0,0
102/07/29,"8,146.14","8,163.89","8,074.29","8,084.50",102/07/29,"11,825.66",2013-07-29,8146.14,8163.89,8074.29,8084.5,11825.66,0,0
102/07/30,"8,113.17","8,176.74","8,112.91","8,163.55",102/07/30,"11,947.97",2013-07-30,8113.17,8176.74,8112.91,8163.55,11947.97,0,0
102/07/31,"8,163.44","8,170.57","8,107.60","8,107.94",102/07/31,"11,870.23",2013-07-31,8163.44,8170.57,8107.6,8107.94,11870.23,0,0
