日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
106/12/01,"10,591.62","10,665.92","10,495.15","10,600.37",106/12/01,"18,161.64",2017-12-01,10591.62,10665.92,10495.15,10600.37,18161.64,0,0
106/12/04,"10,617.27","10,665.43","10,565.68","10,651.11",106/12/04,"18,248.57",2017-12-04,10617.27,10665.43,10565.68,10651.11,18248.57,0,0
106/12/05,"10,607.62","10,635.71","10,540.74","10,566.85",106/12/05,"18,104.22",2017-12-05,10607.62,10635.71,10540.74,10566.85,18104.22,0,0
106/12/06,"10,541.03","10,541.03","10,376.65","10,393.92",106/12/06,"17,807.92",2017-12-06,10541.03,10541.03,10376.65,10393.92,17807.92,0,0
106/12/07,"10,404.42","10,418.97","10,322.76","10,355.76",106/12/07,"17,742.55",2017-12-07,10404.42,10418.97,10322.76,10355.76,17742.55,0,0
106/12/08,"10,406.35","10,419.28","10,336.26","10,398.62",106/12/08,"17,815.99",2017-12-08,10406.35,10419.28,10336.26,10398.62,17815.99,0,0
106/12/11,"10,438.33","10,504.67","10,438.33","10,473.09",106/12/11,"17,943.57",2017-12-11,10438.33,10504.67,10438.33,10473.09,17943.57,0,0
106/12/12,"10,488.73","10,495.24","10,408.06","10,443.28",106/12/12,"17,892.50",2017-12-12,10488.73,10495.24,10408.06,10443.28,17892.5,0,0
106/12/13,"10,447.11","10,489.17","10,444.70","10,470.70",106/12/13,"17,939.47",2017-12-13,10447.11,10489.17,10444.7,10470.7,17939.47,0,0
106/12/14,"10,494.60","10,577.53","10,494.60","10,538.01",106/12/14,"18,055.10",2017-12-14,10494.6,10577.53,10494.6,10538.01,18055.1,0,0
106/12/15,"10,517.21","10,520.66","10,436.11","10,491.44",106/12/15,"17,975.30",2017-12-15,10517.21,10520.66,10436.11,10491.44,17975.3,0,0
106/12/18,"10,478.74","10,526.41","10,472.39","10,506.52",106/12/18,"18,001.14",2017-12-18,10478.74,10526.41,10472.39,10506.52,18001.14,0,0
106/12/19,"10,508.33","10,544.00","10,452.08","10,467.34",106/12/19,"17,934.02",2017-12-19,10508.33,10544.0,10452.08,10467.34,17934.02,0,0
106/12/20,"10,470.36","10,514.31","10,470.36","10,504.52",106/12/20,"17,997.71",2017-12-20,10470.36,10514.31,10470.36,10504.52,17997.71,0,0
106/12/21,"10,526.97","10,545.78","10,488.97","10,488.97",106/12/21,"17,971.08",2017-12-21,10526.97,10545.78,10488.97,10488.97,17971.08,0,0
106/12/22,"10,503.10","10,537.27","10,486.52","10,537.27",106/12/22,"18,053.82",2017-12-22,10503.1,10537.27,10486.52,10537.27,18053.82,0,0
106/12/25,"10,546.64","10,556.65","10,514.54","10,522.49",106/12/25,"18,028.50",2017-12-25,10546.64,10556.65,10514.54,10522.49,18028.5,0,0
106/12/26,"10,526.14","10,528.92","10,408.12","10,421.91",106/12/26,"17,856.19",2017-12-26,10526.14,10528.92,10408.12,10421.91,17856.19,0,0
106/12/27,"10,419.81","10,497.77","10,419.81","10,486.67",106/12/27,"17,967.13",2017-12-27,10419.81,10497.77,10419.81,10486.67,17967.13,0,0
106/12/28,"10,513.29","10,592.04","10,513.29","10,567.64",106/12/28,"18,105.87",2017-12-28,10513.29,10592.04,10513.29,10567.64,18105.87,0,0
106/12/29,"10,590.95","10,659.98","10,590.95","10,642.86",106/12/29,"18,234.75",2017-12-29,10590.95,10659.98,10590.95,10642.86,18234.75,0,0
