日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
113/01/02,"17,939.79","17,956.74","17,784.97","17,853.76",113/01/02,"38,475.17",2024-01-02,17939.79,17956.74,17784.97,17853.76,38475.17,0,0
113/01/03,"17,829.28","17,829.28","17,518.19","17,559.31",113/01/03,"37,840.62",2024-01-03,17829.28,17829.28,17518.19,17559.31,37840.62,0,0
113/01/04,"17,574.39","17,609.89","17,515.73","17,549.65",113/01/04,"37,846.73",2024-01-04,17574.39,17609.89,17515.73,17549.65,37846.73,0,0
113/01/05,"17,559.40","17,606.79","17,495.39","17,519.14",113/01/05,"37,780.93",2024-01-05,17559.4,17606.79,17495.39,17519.14,37780.93,0,0
113/01/08,"17,534.52","17,688.11","17,534.52","17,572.66",113/01/08,"37,896.36",2024-01-08,17534.52,17688.11,17534.52,17572.66,37896.36,0,0
113/01/09,"17,585.40","17,694.26","17,517.55","17,535.49",113/01/09,"37,816.20",2024-01-09,17585.4,17694.26,17517.55,17535.49,37816.2,0,0
113/01/10,"17,495.67","17,499.43","17,439.27","17,465.63",113/01/10,"37,665.54",2024-01-10,17495.67,17499.43,17439.27,17465.63,37665.54,0,0
113/01/11,"17,477.88","17,574.92","17,476.87","17,545.32",113/01/11,"37,837.40",2024-01-11,17477.88,17574.92,17476.87,17545.32,37837.4,0,0
113/01/12,"17,536.05","17,570.63","17,469.87","17,512.83",113/01/12,"37,767.32",2024-01-12,17536.05,17570.63,17469.87,17512.83,37767.32,0,0
113/01/15,"17,541.26","17,632.77","17,532.98","17,546.82",113/01/15,"37,840.64",2024-01-15,17541.26,17632.77,17532.98,17546.82,37840.64,0,0
113/01/16,"17,523.78","17,523.78","17,337.58","17,346.87",113/01/16,"37,409.42",2024-01-16,17523.78,17523.78,17337.58,17346.87,37409.42,0,0
113/01/17,"17,341.58","17,361.05","17,151.58","17,161.79",113/01/17,"37,010.29",2024-01-17,17341.58,17361.05,17151.58,17161.79,37010.29,0,0
113/01/18,"17,169.10","17,300.29","17,169.10","17,227.79",113/01/18,"37,152.63",2024-01-18,17169.1,17300.29,17169.1,17227.79,37152.63,0,0
113/01/19,"17,546.51","17,682.97","17,499.85","17,681.52",113/01/19,"38,131.13",2024-01-19,17546.51,17682.97,17499.85,17681.52,38131.13,0,0
113/01/22,"17,770.78","17,869.07","17,765.13","17,815.10",113/01/22,"38,419.19",2024-01-22,17770.78,17869.07,17765.13,17815.1,38419.19,0,0
113/01/23,"17,840.28","17,893.73","17,801.89","17,874.59",113/01/23,"38,547.48",2024-01-23,17840.28,17893.73,17801.89,17874.59,38547.48,0,0
113/01/24,"17,883.62","17,944.98","17,856.34","17,875.83",113/01/24,"38,550.16",2024-01-24,17883.62,17944.98,17856.34,17875.83,38550.16,0,0
113/01/25,"17,894.83","18,014.26","17,894.83","18,002.62",113/01/25,"38,823.59",2024-01-25,17894.83,18014.26,17894.83,18002.62,38823.59,0,0
113/01/26,"17,985.44","18,029.85","17,943.65","17,995.03",113/01/26,"38,807.22",2024-01-26,17985.44,18029.85,17943.65,17995.03,38807.22,0,0
113/01/29,"18,001.24","18,119.63","17,995.11","18,119.63",113/01/29,"39,075.93",2024-01-29,18001.24,18119.63,17995.11,18119.63,39075.93,0,0
113/01/30,"18,083.45","18,138.74","18,034.63","18,034.63",113/01/30,"38,892.62",2024-01-30,18083.45,18138.74,18034.63,18034.63,38892.62,0,0
113/01/31,"17,970.41","17,996.33","17,874.95","17,889.56",113/01/31,"38,579.77",2024-01-31,17970.41,17996.33,17874.95,17889.56,38579.77,0,0
