日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
110/07/01,"17,801.19","17,863.90","17,644.36","17,713.94",110/07/01,"34,360.80",2021-07-01,17801.19,17863.9,17644.36,17713.94,34360.8,0,0
110/07/02,"17,745.69","17,795.88","17,676.98","17,710.15",110/07/02,"34,353.52",2021-07-02,17745.69,17795.88,17676.98,17710.15,34353.52,0,0
110/07/05,"17,783.80","17,945.52","17,783.80","17,919.33",110/07/05,"34,762.44",2021-07-05,17783.8,17945.52,17783.8,17919.33,34762.44,0,0
110/07/06,"17,929.22","18,008.37","17,895.78","17,913.07",110/07/06,"34,788.38",2021-07-06,17929.22,18008.37,17895.78,17913.07,34788.38,0,0
110/07/07,"17,901.25","17,933.62","17,756.82","17,850.69",110/07/07,"34,667.52",2021-07-07,17901.25,17933.62,17756.82,17850.69,34667.52,0,0
110/07/08,"17,880.90","17,935.11","17,742.08","17,866.09",110/07/08,"34,706.73",2021-07-08,17880.9,17935.11,17742.08,17866.09,34706.73,0,0
110/07/09,"17,778.12","17,778.12","17,597.46","17,661.48",110/07/09,"34,324.65",2021-07-09,17778.12,17778.12,17597.46,17661.48,34324.65,0,0
110/07/12,"17,843.30","17,947.90","17,759.90","17,814.33",110/07/12,"34,622.78",2021-07-12,17843.3,17947.9,17759.9,17814.33,34622.78,0,0
110/07/13,"17,931.47","18,018.04","17,786.76","17,847.52",110/07/13,"34,690.33",2021-07-13,17931.47,18018.04,17786.76,17847.52,34690.33,0,0
110/07/14,"17,892.51","17,940.86","17,716.44","17,845.75",110/07/14,"34,688.05",2021-07-14,17892.51,17940.86,17716.44,17845.75,34688.05,0,0
110/07/15,"17,878.78","18,034.19","17,878.78","18,034.19",110/07/15,"35,061.04",2021-07-15,17878.78,18034.19,17878.78,18034.19,35061.04,0,0
