日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
104/11/02,"8,571.53","8,614.77","8,524.01","8,614.77",104/11/02,"13,636.30",2015-11-02,8571.53,8614.77,8524.01,8614.77,13636.3,0,0
104/11/03,"8,643.21","8,728.06","8,643.21","8,713.19",104/11/03,"13,792.14",2015-11-03,8643.21,8728.06,8643.21,8713.19,13792.14,0,0
104/11/04,"8,759.94","8,864.17","8,754.18","8,857.02",104/11/04,"14,019.85",2015-11-04,8759.94,8864.17,8754.18,8857.02,14019.85,0,0
104/11/05,"8,858.73","8,871.87","8,828.04","8,850.18",104/11/05,"14,009.04",2015-11-05,8858.73,8871.87,8828.04,8850.18,14009.04,0,0
104/11/06,"8,857.61","8,857.61","8,671.89","8,693.57",104/11/06,"13,761.14",2015-11-06,8857.61,8857.61,8671.89,8693.57,13761.14,0,0
104/11/09,"8,702.67","8,746.28","8,623.70","8,642.48",104/11/09,"13,680.33",2015-11-09,8702.67,8746.28,8623.7,8642.48,13680.33,0,0
104/11/10,"8,614.55","8,614.55","8,529.54","8,536.90",104/11/10,"13,513.20",2015-11-10,8614.55,8614.55,8529.54,8536.9,13513.2,0,0
104/11/11,"8,543.63","8,557.69","8,415.01","8,415.01",104/11/11,"13,320.26",2015-11-11,8543.63,8557.69,8415.01,8415.01,13320.26,0,0
104/11/12,"8,426.76","8,467.31","8,374.07","8,428.09",104/11/12,"13,340.97",2015-11-12,8426.76,8467.31,8374.07,8428.09,13340.97,0,0
104/11/13,"8,402.11","8,453.04","8,329.50","8,329.50",104/11/13,"13,184.90",2015-11-13,8402.11,8453.04,8329.5,8329.5,13184.9,0,0
104/11/16,"8,278.12","8,312.06","8,217.34","8,295.40",104/11/16,"13,130.94",2015-11-16,8278.12,8312.06,8217.34,8295.4,13130.94,0,0
104/11/17,"8,369.14","8,471.89","8,369.14","8,419.42",104/11/17,"13,327.25",2015-11-17,8369.14,8471.89,8369.14,8419.42,13327.25,0,0
104/11/18,"8,432.25","8,455.14","8,326.72","8,340.47",104/11/18,"13,202.28",2015-11-18,8432.25,8455.14,8326.72,8340.47,13202.28,0,0
104/11/19,"8,382.09","8,477.20","8,357.20","8,477.20",104/11/19,"13,418.72",2015-11-19,8382.09,8477.2,8357.2,8477.2,13418.72,0,0
104/11/20,"8,472.65","8,484.06","8,434.33","8,465.45",104/11/20,"13,400.13",2015-11-20,8472.65,8484.06,8434.33,8465.45,13400.13,0,0
104/11/23,"8,480.59","8,503.08","8,450.01","8,485.73",104/11/23,"13,432.22",2015-11-23,8480.59,8503.08,8450.01,8485.73,13432.22,0,0
104/11/24,"8,472.24","8,497.83","8,397.44","8,400.14",104/11/24,"13,296.85",2015-11-24,8472.24,8497.83,8397.44,8400.14,13296.85,0,0
104/11/25,"8,407.54","8,426.62","8,352.17","8,386.13",104/11/25,"13,274.68",2015-11-25,8407.54,8426.62,8352.17,8386.13,13274.68,0,0
104/11/26,"8,411.16","8,510.70","8,411.16","8,484.90",104/11/26,"13,431.02",2015-11-26,8411.16,8510.7,8411.16,8484.9,13431.02,0,0
104/11/27,"8,493.18","8,505.08","8,397.49","8,398.40",104/11/27,"13,294.11",2015-11-27,8493.18,8505.08,8397.49,8398.4,13294.11,0,0
104/11/30,"8,339.83","8,339.83","8,239.00","8,320.61",104/11/30,"13,170.98",2015-11-30,8339.83,8339.83,8239.0,8320.61,13170.98,0,0
