日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 94/02/01,"6,015.78","6,015.78","5,979.92","5,981.54", 94/02/01,"6,311.91",2005-02-01,6015.78,6015.78,5979.92,5981.54,6311.91,0,0
 94/02/02,"6,016.33","6,064.66","6,010.76","6,018.69", 94/02/02,"6,351.11",2005-02-02,6016.33,6064.66,6010.76,6018.69,6351.11,0,0
 94/02/03,"6,028.94","6,044.43","6,006.23","6,034.60", 94/02/03,"6,367.90",2005-02-03,6028.94,6044.43,6006.23,6034.6,6367.9,0,0
 94/02/14,"6,130.32","6,148.95","6,089.44","6,112.40", 94/02/14,"6,450.00",2005-02-14,6130.32,6148.95,6089.44,6112.4,6450.0,0,0
 94/02/15,"6,121.97","6,142.44","6,106.50","6,122.39", 94/02/15,"6,460.54",2005-02-15,6121.97,6142.44,6106.5,6122.39,6460.54,0,0
 94/02/16,"6,134.53","6,158.80","6,086.30","6,143.49", 94/02/16,"6,482.81",2005-02-16,6134.53,6158.8,6086.3,6143.49,6482.81,0,0
 94/02/17,"6,118.62","6,139.65","6,072.16","6,072.16", 94/02/17,"6,407.67",2005-02-17,6118.62,6139.65,6072.16,6072.16,6407.67,0,0
 94/02/18,"6,072.45","6,128.64","6,062.96","6,115.43", 94/02/18,"6,453.34",2005-02-18,6072.45,6128.64,6062.96,6115.43,6453.34,0,0
 94/02/21,"6,145.56","6,172.27","6,133.11","6,142.78", 94/02/21,"6,482.19",2005-02-21,6145.56,6172.27,6133.11,6142.78,6482.19,0,0
 94/02/22,"6,155.54","6,161.00","6,106.19","6,107.17", 94/02/22,"6,444.61",2005-02-22,6155.54,6161.0,6106.19,6107.17,6444.61,0,0
 94/02/23,"6,082.34","6,128.70","6,048.63","6,121.52", 94/02/23,"6,459.75",2005-02-23,6082.34,6128.7,6048.63,6121.52,6459.75,0,0
 94/02/24,"6,123.59","6,171.56","6,109.90","6,128.34", 94/02/24,"6,466.95",2005-02-24,6123.59,6171.56,6109.9,6128.34,6466.95,0,0
 94/02/25,"6,195.24","6,233.53","6,192.38","6,207.83", 94/02/25,"6,550.84",2005-02-25,6195.24,6233.53,6192.38,6207.83,6550.84,0,0
