日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
109/09/01,"12,617.39","12,703.28","12,565.83","12,703.28",109/09/01,"24,423.75",2020-09-01,12617.39,12703.28,12565.83,12703.28,24423.75,0,0
109/09/02,"12,772.43","12,802.61","12,646.47","12,699.50",109/09/02,"24,417.13",2020-09-02,12772.43,12802.61,12646.47,12699.5,24417.13,0,0
109/09/03,"12,774.97","12,857.79","12,732.32","12,757.97",109/09/03,"24,536.35",2020-09-03,12774.97,12857.79,12732.32,12757.97,24536.35,0,0
109/09/04,"12,645.92","12,655.67","12,559.78","12,637.95",109/09/04,"24,305.53",2020-09-04,12645.92,12655.67,12559.78,12637.95,24305.53,0,0
109/09/07,"12,645.93","12,725.05","12,575.36","12,601.40",109/09/07,"24,236.75",2020-09-07,12645.93,12725.05,12575.36,12601.4,24236.75,0,0
109/09/08,"12,637.42","12,702.55","12,614.72","12,663.56",109/09/08,"24,363.05",2020-09-08,12637.42,12702.55,12614.72,12663.56,24363.05,0,0
109/09/09,"12,592.18","12,616.57","12,480.50","12,608.58",109/09/09,"24,257.50",2020-09-09,12592.18,12616.57,12480.5,12608.58,24257.5,0,0
109/09/10,"12,665.74","12,708.64","12,650.40","12,691.75",109/09/10,"24,417.82",2020-09-10,12665.74,12708.64,12650.4,12691.75,24417.82,0,0
109/09/11,"12,697.46","12,701.79","12,616.68","12,675.95",109/09/11,"24,387.76",2020-09-11,12697.46,12701.79,12616.68,12675.95,24387.76,0,0
109/09/14,"12,680.41","12,793.07","12,680.41","12,787.82",109/09/14,"24,603.01",2020-09-14,12680.41,12793.07,12680.41,12787.82,24603.01,0,0
109/09/15,"12,787.42","12,857.73","12,773.23","12,845.65",109/09/15,"24,714.31",2020-09-15,12787.42,12857.73,12773.23,12845.65,24714.31,0,0
109/09/16,"12,989.81","13,021.68","12,948.72","12,976.76",109/09/16,"24,968.41",2020-09-16,12989.81,13021.68,12948.72,12976.76,24968.41,0,0
109/09/17,"12,920.15","12,972.52","12,851.52","12,872.74",109/09/17,"24,809.79",2020-09-17,12920.15,12972.52,12851.52,12872.74,24809.79,0,0
109/09/18,"12,858.60","12,927.81","12,841.09","12,875.62",109/09/18,"24,815.36",2020-09-18,12858.6,12927.81,12841.09,12875.62,24815.36,0,0
109/09/21,"12,874.61","12,952.31","12,795.09","12,795.12",109/09/21,"24,660.21",2020-09-21,12874.61,12952.31,12795.09,12795.12,24660.21,0,0
109/09/22,"12,786.91","12,786.91","12,632.74","12,645.51",109/09/22,"24,371.86",2020-09-22,12786.91,12786.91,12632.74,12645.51,24371.86,0,0
109/09/23,"12,656.30","12,700.89","12,548.07","12,583.88",109/09/23,"24,253.82",2020-09-23,12656.3,12700.89,12548.07,12583.88,24253.82,0,0
109/09/24,"12,487.48","12,487.48","12,264.38","12,264.38",109/09/24,"23,639.22",2020-09-24,12487.48,12487.48,12264.38,12264.38,23639.22,0,0
109/09/25,"12,312.94","12,385.81","12,149.81","12,232.91",109/09/25,"23,578.57",2020-09-25,12312.94,12385.81,12149.81,12232.91,23578.57,0,0
109/09/28,"12,282.36","12,462.76","12,282.36","12,462.76",109/09/28,"24,021.60",2020-09-28,12282.36,12462.76,12282.36,12462.76,24021.6,0,0
109/09/29,"12,488.10","12,571.34","12,429.72","12,467.73",109/09/29,"24,031.30",2020-09-29,12488.1,12571.34,12429.72,12467.73,24031.3,0,0
109/09/30,"12,483.65","12,568.68","12,466.58","12,515.61",109/09/30,"24,123.59",2020-09-30,12483.65,12568.68,12466.58,12515.61,24123.59,0,0
