日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 93/03/01,"6,816.79","6,896.36","6,816.79","6,888.43", 93/03/01,"7,041.56",2004-03-01,6816.79,6896.36,6816.79,6888.43,7041.56,0,0
 93/03/02,"6,964.66","6,984.41","6,897.36","6,975.26", 93/03/02,"7,130.32",2004-03-02,6964.66,6984.41,6897.36,6975.26,7130.32,0,0
 93/03/03,"6,981.54","7,003.88","6,930.01","6,932.17", 93/03/03,"7,086.28",2004-03-03,6981.54,7003.88,6930.01,6932.17,7086.28,0,0
 93/03/04,"6,963.23","7,045.47","6,963.23","7,034.10", 93/03/04,"7,190.47",2004-03-04,6963.23,7045.47,6963.23,7034.1,7190.47,0,0
 93/03/05,"7,106.31","7,135.00","6,943.47","6,943.68", 93/03/05,"7,098.04",2004-03-05,7106.31,7135.0,6943.47,6943.68,7098.04,0,0
 93/03/08,"6,997.66","7,025.11","6,901.48","6,901.48", 93/03/08,"7,054.90",2004-03-08,6997.66,7025.11,6901.48,6901.48,7054.9,0,0
 93/03/09,"6,901.86","6,974.95","6,865.20","6,973.90", 93/03/09,"7,128.94",2004-03-09,6901.86,6974.95,6865.2,6973.9,7128.94,0,0
 93/03/10,"6,967.16","6,995.48","6,874.91","6,874.91", 93/03/10,"7,027.75",2004-03-10,6967.16,6995.48,6874.91,6874.91,7027.75,0,0
 93/03/11,"6,825.21","6,906.50","6,805.71","6,879.11", 93/03/11,"7,032.04",2004-03-11,6825.21,6906.5,6805.71,6879.11,7032.04,0,0
 93/03/12,"6,781.11","6,837.08","6,766.16","6,800.24", 93/03/12,"6,951.41",2004-03-12,6781.11,6837.08,6766.16,6800.24,6951.41,0,0
 93/03/15,"6,897.78","6,897.78","6,635.98","6,635.98", 93/03/15,"6,783.50",2004-03-15,6897.78,6897.78,6635.98,6635.98,6783.5,0,0
 93/03/16,"6,645.43","6,660.82","6,564.31","6,589.72", 93/03/16,"6,736.22",2004-03-16,6645.43,6660.82,6564.31,6589.72,6736.22,0,0
 93/03/17,"6,654.47","6,669.93","6,577.98","6,577.98", 93/03/17,"6,724.21",2004-03-17,6654.47,6669.93,6577.98,6577.98,6724.21,0,0
 93/03/18,"6,572.73","6,791.85","6,570.53","6,787.03", 93/03/18,"6,937.91",2004-03-18,6572.73,6791.85,6570.53,6787.03,6937.91,0,0
 93/03/19,"6,783.52","6,833.49","6,751.54","6,815.09", 93/03/19,"6,966.59",2004-03-19,6783.52,6833.49,6751.54,6815.09,6966.59,0,0
 93/03/22,"6,360.33","6,368.03","6,358.73","6,359.92", 93/03/22,"6,501.30",2004-03-22,6360.33,6368.03,6358.73,6359.92,6501.3,0,0
 93/03/23,"6,033.65","6,299.09","6,020.64","6,172.89", 93/03/23,"6,310.12",2004-03-23,6033.65,6299.09,6020.64,6172.89,6310.12,0,0
 93/03/24,"6,265.74","6,265.74","6,100.83","6,213.56", 93/03/24,"6,351.69",2004-03-24,6265.74,6265.74,6100.83,6213.56,6351.69,0,0
 93/03/25,"6,234.82","6,250.40","6,142.90","6,156.73", 93/03/25,"6,293.60",2004-03-25,6234.82,6250.4,6142.9,6156.73,6293.6,0,0
 93/03/26,"6,227.17","6,239.23","6,117.27","6,132.62", 93/03/26,"6,268.95",2004-03-26,6227.17,6239.23,6117.27,6132.62,6268.95,0,0
 93/03/29,"6,348.86","6,474.17","6,327.34","6,474.11", 93/03/29,"6,618.03",2004-03-29,6348.86,6474.17,6327.34,6474.11,6618.03,0,0
 93/03/30,"6,492.93","6,535.02","6,441.43","6,494.71", 93/03/30,"6,639.09",2004-03-30,6492.93,6535.02,6441.43,6494.71,6639.09,0,0
 93/03/31,"6,554.95","6,569.56","6,482.81","6,522.19", 93/03/31,"6,667.18",2004-03-31,6554.95,6569.56,6482.81,6522.19,6667.18,0,0
