日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
108/04/01,"10,714.68","10,735.07","10,627.01","10,642.63",108/04/01,"18,987.39",2019-04-01,10714.68,10735.07,10627.01,10642.63,18987.39,0,0
108/04/02,"10,695.47","10,728.38","10,685.10","10,690.30",108/04/02,"19,072.43",2019-04-02,10695.47,10728.38,10685.1,10690.3,19072.43,0,0
108/04/03,"10,725.17","10,741.56","10,690.23","10,704.38",108/04/03,"19,097.57",2019-04-03,10725.17,10741.56,10690.23,10704.38,19097.57,0,0
108/04/08,"10,759.96","10,807.05","10,759.96","10,800.57",108/04/08,"19,269.18",2019-04-08,10759.96,10807.05,10759.96,10800.57,19269.18,0,0
108/04/09,"10,805.39","10,851.60","10,793.77","10,851.60",108/04/09,"19,360.21",2019-04-09,10805.39,10851.6,10793.77,10851.6,19360.21,0,0
108/04/10,"10,839.93","10,875.65","10,815.61","10,868.14",108/04/10,"19,389.72",2019-04-10,10839.93,10875.65,10815.61,10868.14,19389.72,0,0
108/04/11,"10,869.24","10,887.12","10,797.76","10,808.77",108/04/11,"19,283.80",2019-04-11,10869.24,10887.12,10797.76,10808.77,19283.8,0,0
108/04/12,"10,820.94","10,836.44","10,782.02","10,805.30",108/04/12,"19,277.60",2019-04-12,10820.94,10836.44,10782.02,10805.3,19277.6,0,0
108/04/15,"10,849.84","10,897.21","10,849.55","10,875.60",108/04/15,"19,403.03",2019-04-15,10849.84,10897.21,10849.55,10875.6,19403.03,0,0
108/04/16,"10,905.63","10,927.85","10,876.34","10,927.85",108/04/16,"19,496.24",2019-04-16,10905.63,10927.85,10876.34,10927.85,19496.24,0,0
108/04/17,"10,961.61","11,016.92","10,961.61","10,997.26",108/04/17,"19,620.09",2019-04-17,10961.61,11016.92,10961.61,10997.26,19620.09,0,0
108/04/18,"11,038.24","11,077.99","10,926.85","10,962.02",108/04/18,"19,557.20",2019-04-18,11038.24,11077.99,10926.85,10962.02,19557.2,0,0
108/04/19,"11,017.69","11,045.08","10,950.43","10,968.50",108/04/19,"19,568.77",2019-04-19,11017.69,11045.08,10950.43,10968.5,19568.77,0,0
108/04/22,"10,994.52","11,027.49","10,974.82","10,987.71",108/04/22,"19,603.05",2019-04-22,10994.52,11027.49,10974.82,10987.71,19603.05,0,0
108/04/23,"10,994.28","11,025.68","10,949.30","11,025.68",108/04/23,"19,670.79",2019-04-23,10994.28,11025.68,10949.3,11025.68,19670.79,0,0
108/04/24,"11,054.02","11,070.85","10,995.83","11,027.64",108/04/24,"19,674.28",2019-04-24,11054.02,11070.85,10995.83,11027.64,19674.28,0,0
108/04/25,"11,017.73","11,046.77","11,006.68","11,039.86",108/04/25,"19,696.08",2019-04-25,11017.73,11046.77,11006.68,11039.86,19696.08,0,0
108/04/26,"10,986.53","10,986.53","10,906.44","10,952.47",108/04/26,"19,540.17",2019-04-26,10986.53,10986.53,10906.44,10952.47,19540.17,0,0
108/04/29,"10,952.91","10,992.55","10,905.78","10,939.06",108/04/29,"19,516.25",2019-04-29,10952.91,10992.55,10905.78,10939.06,19516.25,0,0
108/04/30,"10,945.94","10,978.10","10,910.78","10,967.73",108/04/30,"19,567.40",2019-04-30,10945.94,10978.1,10910.78,10967.73,19567.4,0,0
