日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
107/09/03,"11,087.86","11,097.11","10,952.85","10,964.22",107/09/03,"19,539.04",2018-09-03,11087.86,11097.11,10952.85,10964.22,19539.04,0,0
107/09/04,"10,981.39","11,028.27","10,956.49","11,021.38",107/09/04,"19,643.45",2018-09-04,10981.39,11028.27,10956.49,11021.38,19643.45,0,0
107/09/05,"11,042.41","11,058.06","10,989.93","10,995.13",107/09/05,"19,598.41",2018-09-05,11042.41,11058.06,10989.93,10995.13,19598.41,0,0
107/09/06,"11,016.92","11,016.92","10,905.34","10,924.30",107/09/06,"19,476.35",2018-09-06,11016.92,11016.92,10905.34,10924.3,19476.35,0,0
107/09/07,"10,922.55","10,922.55","10,807.56","10,846.99",107/09/07,"19,340.95",2018-09-07,10922.55,10922.55,10807.56,10846.99,19340.95,0,0
107/09/10,"10,869.80","10,877.72","10,689.29","10,725.80",107/09/10,"19,124.87",2018-09-10,10869.8,10877.72,10689.29,10725.8,19124.87,0,0
107/09/11,"10,723.00","10,765.42","10,669.59","10,752.30",107/09/11,"19,172.67",2018-09-11,10723.0,10765.42,10669.59,10752.3,19172.67,0,0
107/09/12,"10,762.91","10,779.93","10,667.25","10,722.57",107/09/12,"19,120.02",2018-09-12,10762.91,10779.93,10667.25,10722.57,19120.02,0,0
107/09/13,"10,726.67","10,758.84","10,701.25","10,727.23",107/09/13,"19,128.42",2018-09-13,10726.67,10758.84,10701.25,10727.23,19128.42,0,0
107/09/14,"10,776.53","10,882.04","10,770.47","10,868.14",107/09/14,"19,379.69",2018-09-14,10776.53,10882.04,10770.47,10868.14,19379.69,0,0
107/09/17,"10,881.78","10,883.98","10,806.73","10,828.61",107/09/17,"19,309.26",2018-09-17,10881.78,10883.98,10806.73,10828.61,19309.26,0,0
107/09/18,"10,794.22","10,806.56","10,750.81","10,760.21",107/09/18,"19,192.93",2018-09-18,10794.22,10806.56,10750.81,10760.21,19192.93,0,0
107/09/19,"10,808.50","10,882.75","10,808.50","10,857.27",107/09/19,"19,366.08",2018-09-19,10808.5,10882.75,10808.5,10857.27,19366.08,0,0
107/09/20,"10,886.19","10,908.36","10,814.54","10,831.41",107/09/20,"19,322.28",2018-09-20,10886.19,10908.36,10814.54,10831.41,19322.28,0,0
107/09/21,"10,857.10","10,972.41","10,835.84","10,972.41",107/09/21,"19,573.87",2018-09-21,10857.1,10972.41,10835.84,10972.41,19573.87,0,0
107/09/25,"10,959.56","11,003.49","10,941.77","10,978.85",107/09/25,"19,585.36",2018-09-25,10959.56,11003.49,10941.77,10978.85,19585.36,0,0
107/09/26,"10,974.08","11,007.35","10,947.29","10,974.19",107/09/26,"19,577.05",2018-09-26,10974.08,11007.35,10947.29,10974.19,19577.05,0,0
107/09/27,"10,973.77","11,051.09","10,961.27","11,034.19",107/09/27,"19,684.36",2018-09-27,10973.77,11051.09,10961.27,11034.19,19684.36,0,0
107/09/28,"11,050.09","11,073.95","10,966.96","11,006.34",107/09/28,"19,634.67",2018-09-28,11050.09,11073.95,10966.96,11006.34,19634.67,0,0
