日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
108/12/02,"11,509.94","11,524.85","11,454.38","11,502.83",108/12/02,"21,413.13",2019-12-02,11509.94,11524.85,11454.38,11502.83,21413.13,0,0
108/12/03,"11,473.32","11,531.58","11,460.06","11,531.58",108/12/03,"21,466.65",2019-12-03,11473.32,11531.58,11460.06,11531.58,21466.65,0,0
108/12/04,"11,511.82","11,513.83","11,457.43","11,510.47",108/12/04,"21,427.33",2019-12-04,11511.82,11513.83,11457.43,11510.47,21427.33,0,0
108/12/05,"11,546.75","11,604.39","11,546.75","11,594.65",108/12/05,"21,584.04",2019-12-05,11546.75,11604.39,11546.75,11594.65,21584.04,0,0
108/12/06,"11,639.80","11,657.65","11,577.83","11,609.64",108/12/06,"21,611.96",2019-12-06,11639.8,11657.65,11577.83,11609.64,21611.96,0,0
108/12/09,"11,635.47","11,678.36","11,631.03","11,660.77",108/12/09,"21,707.13",2019-12-09,11635.47,11678.36,11631.03,11660.77,21707.13,0,0
108/12/10,"11,647.78","11,649.73","11,607.26","11,627.84",108/12/10,"21,645.83",2019-12-10,11647.78,11649.73,11607.26,11627.84,21645.83,0,0
108/12/11,"11,635.07","11,700.77","11,622.58","11,700.77",108/12/11,"21,781.60",2019-12-11,11635.07,11700.77,11622.58,11700.77,21781.6,0,0
108/12/12,"11,766.98","11,875.98","11,766.98","11,836.42",108/12/12,"22,034.28",2019-12-12,11766.98,11875.98,11766.98,11836.42,22034.28,0,0
108/12/13,"11,937.90","11,990.78","11,913.02","11,927.73",108/12/13,"22,204.27",2019-12-13,11937.9,11990.78,11913.02,11927.73,22204.27,0,0
108/12/16,"11,915.61","11,975.73","11,915.61","11,939.77",108/12/16,"22,226.67",2019-12-16,11915.61,11975.73,11915.61,11939.77,22226.67,0,0
108/12/17,"11,939.62","12,097.01","11,939.62","12,097.01",108/12/17,"22,519.39",2019-12-17,11939.62,12097.01,11939.62,12097.01,22519.39,0,0
108/12/18,"12,061.10","12,125.90","12,059.92","12,122.45",108/12/18,"22,566.75",2019-12-18,12061.1,12125.9,12059.92,12122.45,22566.75,0,0
108/12/19,"12,082.98","12,111.77","12,008.16","12,018.90",108/12/19,"22,413.94",2019-12-19,12082.98,12111.77,12008.16,12018.9,22413.94,0,0
108/12/20,"12,001.56","12,028.22","11,937.45","11,959.08",108/12/20,"22,302.39",2019-12-20,12001.56,12028.22,11937.45,11959.08,22302.39,0,0
108/12/23,"11,969.14","12,022.23","11,960.21","12,022.23",108/12/23,"22,420.16",2019-12-23,11969.14,12022.23,11960.21,12022.23,22420.16,0,0
108/12/24,"12,023.79","12,027.60","11,976.38","11,976.38",108/12/24,"22,334.66",2019-12-24,12023.79,12027.6,11976.38,11976.38,22334.66,0,0
108/12/25,"11,978.94","12,032.37","11,973.95","12,008.13",108/12/25,"22,393.86",2019-12-25,11978.94,12032.37,11973.95,12008.13,22393.86,0,0
108/12/26,"12,018.38","12,030.66","11,982.64","12,001.01",108/12/26,"22,380.58",2019-12-26,12018.38,12030.66,11982.64,12001.01,22380.58,0,0
108/12/27,"12,032.72","12,093.02","12,032.72","12,091.59",108/12/27,"22,549.52",2019-12-27,12032.72,12093.02,12032.72,12091.59,22549.52,0,0
108/12/30,"12,094.81","12,114.89","12,046.22","12,053.37",108/12/30,"22,478.22",2019-12-30,12094.81,12114.89,12046.22,12053.37,22478.22,0,0
108/12/31,"12,019.19","12,047.75","11,997.14","11,997.14",108/12/31,"22,373.36",2019-12-31,12019.19,12047.75,11997.14,11997.14,22373.36,0,0
