日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
114/09/01,"24,143.37","24,312.83","23,885.41","24,071.73",114/09/01,"54,572.57",2025-09-01,24143.37,24312.83,23885.41,24071.73,54572.57,0,0
114/09/02,"24,113.90","24,295.03","23,890.33","24,016.78",114/09/02,"54,454.98",2025-09-02,24113.9,24295.03,23890.33,24016.78,54454.98,0,0
114/09/03,"24,036.88","24,103.23","23,925.49","24,100.30",114/09/03,"54,644.67",2025-09-03,24036.88,24103.23,23925.49,24100.3,54644.67,0,0
114/09/04,"24,235.27","24,389.35","24,168.16","24,179.85",114/09/04,"54,829.75",2025-09-04,24235.27,24389.35,24168.16,24179.85,54829.75,0,0
114/09/05,"24,244.26","24,494.58","24,244.26","24,494.58",114/09/05,"55,543.47",2025-09-05,24244.26,24494.58,24244.26,24494.58,55543.47,0,0
114/09/08,"24,610.85","24,729.96","24,547.38","24,547.38",114/09/08,"55,664.43",2025-09-08,24610.85,24729.96,24547.38,24547.38,55664.43,0,0
114/09/09,"24,650.46","24,880.07","24,650.46","24,855.18",114/09/09,"56,362.76",2025-09-09,24650.46,24880.07,24650.46,24855.18,56362.76,0,0
114/09/10,"25,032.88","25,272.23","25,032.88","25,192.59",114/09/10,"57,137.59",2025-09-10,25032.88,25272.23,25032.88,25192.59,57137.59,0,0
114/09/11,"25,509.30","25,541.44","25,174.13","25,215.71",114/09/11,"57,190.09",2025-09-11,25509.3,25541.44,25174.13,25215.71,57190.09,0,0
114/09/12,"25,349.70","25,492.28","25,349.70","25,474.64",114/09/12,"57,777.38",2025-09-12,25349.7,25492.28,25349.7,25474.64,57777.38,0,0
114/09/15,"25,494.10","25,519.94","25,284.17","25,357.16",114/09/15,"57,511.37",2025-09-15,25494.1,25519.94,25284.17,25357.16,57511.37,0,0
114/09/16,"25,335.46","25,664.81","25,335.46","25,629.64",114/09/16,"58,222.31",2025-09-16,25335.46,25664.81,25335.46,25629.64,58222.31,0,0
114/09/17,"25,543.91","25,632.07","25,422.96","25,438.25",114/09/17,"57,787.89",2025-09-17,25543.91,25632.07,25422.96,25438.25,57787.89,0,0
114/09/18,"25,543.17","25,769.36","25,475.25","25,769.36",114/09/18,"58,542.19",2025-09-18,25543.17,25769.36,25475.25,25769.36,58542.19,0,0
114/09/19,"25,794.66","25,864.01","25,578.37","25,578.37",114/09/19,"58,108.30",2025-09-19,25794.66,25864.01,25578.37,25578.37,58108.3,0,0
