日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
101/09/03,"7,430.40","7,462.15","7,389.68","7,450.53",101/09/03,"10,687.97",2012-09-03,7430.4,7462.15,7389.68,7450.53,10687.97,0,0
101/09/04,"7,471.31","7,479.01","7,440.03","7,451.35",101/09/04,"10,689.18",2012-09-04,7471.31,7479.01,7440.03,7451.35,10689.18,0,0
101/09/05,"7,429.93","7,429.93","7,364.68","7,367.44",101/09/05,"10,569.05",2012-09-05,7429.93,7429.93,7364.68,7367.44,10569.05,0,0
101/09/06,"7,383.04","7,390.76","7,313.56","7,326.72",101/09/06,"10,511.03",2012-09-06,7383.04,7390.76,7313.56,7326.72,10511.03,0,0
101/09/07,"7,434.43","7,446.10","7,409.88","7,424.91",101/09/07,"10,651.93",2012-09-07,7434.43,7446.1,7409.88,7424.91,10651.93,0,0
101/09/10,"7,435.34","7,482.74","7,435.34","7,482.74",101/09/10,"10,735.56",2012-09-10,7435.34,7482.74,7435.34,7482.74,10735.56,0,0
101/09/11,"7,497.23","7,509.16","7,468.18","7,485.13",101/09/11,"10,739.09",2012-09-11,7497.23,7509.16,7468.18,7485.13,10739.09,0,0
101/09/12,"7,518.68","7,571.42","7,515.04","7,570.45",101/09/12,"10,862.38",2012-09-12,7518.68,7571.42,7515.04,7570.45,10862.38,0,0
101/09/13,"7,577.16","7,594.76","7,557.28","7,578.80",101/09/13,"10,875.06",2012-09-13,7577.16,7594.76,7557.28,7578.8,10875.06,0,0
101/09/14,"7,660.38","7,738.05","7,660.38","7,738.05",101/09/14,"11,103.70",2012-09-14,7660.38,7738.05,7660.38,7738.05,11103.7,0,0
101/09/17,"7,768.45","7,778.06","7,725.90","7,762.22",101/09/17,"11,138.60",2012-09-17,7768.45,7778.06,7725.9,7762.22,11138.6,0,0
101/09/18,"7,740.57","7,757.04","7,714.43","7,734.26",101/09/18,"11,098.77",2012-09-18,7740.57,7757.04,7714.43,7734.26,11098.77,0,0
101/09/19,"7,739.52","7,781.91","7,726.35","7,781.91",101/09/19,"11,167.47",2012-09-19,7739.52,7781.91,7726.35,7781.91,11167.47,0,0
101/09/20,"7,781.81","7,785.47","7,704.61","7,727.55",101/09/20,"11,089.47",2012-09-20,7781.81,7785.47,7704.61,7727.55,11089.47,0,0
101/09/21,"7,763.29","7,765.01","7,737.03","7,754.59",101/09/21,"11,128.32",2012-09-21,7763.29,7765.01,7737.03,7754.59,11128.32,0,0
101/09/24,"7,760.33","7,781.55","7,706.95","7,768.30",101/09/24,"11,148.02",2012-09-24,7760.33,7781.55,7706.95,7768.3,11148.02,0,0
101/09/25,"7,766.44","7,789.39","7,720.44","7,734.13",101/09/25,"11,099.07",2012-09-25,7766.44,7789.39,7720.44,7734.13,11099.07,0,0
101/09/26,"7,702.77","7,708.90","7,649.50","7,669.63",101/09/26,"11,006.52",2012-09-26,7702.77,7708.9,7649.5,7669.63,11006.52,0,0
101/09/27,"7,665.89","7,699.23","7,658.51","7,683.80",101/09/27,"11,026.90",2012-09-27,7665.89,7699.23,7658.51,7683.8,11026.9,0,0
101/09/28,"7,704.23","7,721.29","7,665.35","7,715.16",101/09/28,"11,072.13",2012-09-28,7704.23,7721.29,7665.35,7715.16,11072.13,0,0
