日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
101/02/01,"7,520.36","7,566.08","7,488.97","7,549.21",101/02/01,"10,444.04",2012-02-01,7520.36,7566.08,7488.97,7549.21,10444.04,0,0
101/02/02,"7,613.79","7,652.46","7,578.76","7,652.46",101/02/02,"10,586.89",2012-02-02,7613.79,7652.46,7578.76,7652.46,10586.89,0,0
101/02/03,"7,658.68","7,674.99","7,608.41","7,674.99",101/02/03,"10,618.05",2012-02-03,7658.68,7674.99,7608.41,7674.99,10618.05,0,0
101/02/04,"7,731.55","7,787.89","7,727.29","7,741.24",101/02/04,"10,709.71",2012-02-04,7731.55,7787.89,7727.29,7741.24,10709.71,0,0
101/02/06,"7,752.28","7,752.28","7,677.56","7,687.98",101/02/06,"10,636.02",2012-02-06,7752.28,7752.28,7677.56,7687.98,10636.02,0,0
101/02/07,"7,680.36","7,751.76","7,673.91","7,707.44",101/02/07,"10,662.94",2012-02-07,7680.36,7751.76,7673.91,7707.44,10662.94,0,0
101/02/08,"7,766.38","7,869.91","7,766.38","7,869.91",101/02/08,"10,887.72",2012-02-08,7766.38,7869.91,7766.38,7869.91,10887.72,0,0
101/02/09,"7,863.36","7,910.78","7,840.38","7,910.78",101/02/09,"10,944.26",2012-02-09,7863.36,7910.78,7840.38,7910.78,10944.26,0,0
101/02/10,"7,922.61","7,941.63","7,848.78","7,862.27",101/02/10,"10,877.14",2012-02-10,7922.61,7941.63,7848.78,7862.27,10877.14,0,0
101/02/13,"7,849.21","7,917.96","7,837.58","7,912.91",101/02/13,"10,947.20",2012-02-13,7849.21,7917.96,7837.58,7912.91,10947.2,0,0
101/02/14,"7,937.28","7,937.28","7,829.76","7,884.08",101/02/14,"10,907.32",2012-02-14,7937.28,7937.28,7829.76,7884.08,10907.32,0,0
101/02/15,"7,919.41","8,011.87","7,902.08","8,005.24",101/02/15,"11,074.94",2012-02-15,7919.41,8011.87,7902.08,8005.24,11074.94,0,0
101/02/16,"7,983.75","8,010.50","7,851.62","7,869.70",101/02/16,"10,887.42",2012-02-16,7983.75,8010.5,7851.62,7869.7,10887.42,0,0
101/02/17,"7,956.91","8,013.46","7,862.11","7,894.36",101/02/17,"10,921.54",2012-02-17,7956.91,8013.46,7862.11,7894.36,10921.54,0,0
101/02/20,"7,959.99","7,985.50","7,913.65","7,954.82",101/02/20,"11,005.19",2012-02-20,7959.99,7985.5,7913.65,7954.82,11005.19,0,0
101/02/21,"7,953.06","7,973.47","7,870.26","7,921.50",101/02/21,"10,959.09",2012-02-21,7953.06,7973.47,7870.26,7921.5,10959.09,0,0
101/02/22,"7,908.38","8,018.54","7,897.65","8,001.68",101/02/22,"11,070.02",2012-02-22,7908.38,8018.54,7897.65,8001.68,11070.02,0,0
101/02/23,"7,981.92","7,991.92","7,935.42","7,937.30",101/02/23,"10,980.94",2012-02-23,7981.92,7991.92,7935.42,7937.3,10980.94,0,0
101/02/24,"7,971.62","7,974.58","7,899.62","7,959.34",101/02/24,"11,011.44",2012-02-24,7971.62,7974.58,7899.62,7959.34,11011.44,0,0
101/02/29,"8,046.14","8,121.44","8,046.14","8,121.44",101/02/29,"11,235.69",2012-02-29,8046.14,8121.44,8046.14,8121.44,11235.69,0,0
