日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
109/10/05,"12,567.88","12,637.62","12,519.12","12,548.28",109/10/05,"24,186.55",2020-10-05,12567.88,12637.62,12519.12,12548.28,24186.55,0,0
109/10/06,"12,644.09","12,706.39","12,644.09","12,704.23",109/10/06,"24,487.21",2020-10-06,12644.09,12706.39,12644.09,12704.23,24487.21,0,0
109/10/07,"12,667.51","12,774.36","12,619.81","12,746.37",109/10/07,"24,568.43",2020-10-07,12667.51,12774.36,12619.81,12746.37,24568.43,0,0
109/10/08,"12,832.54","12,887.19","12,818.01","12,887.19",109/10/08,"24,839.86",2020-10-08,12832.54,12887.19,12818.01,12887.19,24839.86,0,0
109/10/12,"12,959.15","12,997.79","12,898.89","12,955.91",109/10/12,"24,972.31",2020-10-12,12959.15,12997.79,12898.89,12955.91,24972.31,0,0
109/10/13,"12,988.44","12,994.66","12,857.10","12,947.13",109/10/13,"24,955.39",2020-10-13,12988.44,12994.66,12857.1,12947.13,24955.39,0,0
109/10/14,"12,927.09","12,960.00","12,895.79","12,919.31",109/10/14,"24,901.90",2020-10-14,12927.09,12960.0,12895.79,12919.31,24901.9,0,0
109/10/15,"12,892.29","12,909.11","12,786.26","12,827.82",109/10/15,"24,725.56",2020-10-15,12892.29,12909.11,12786.26,12827.82,24725.56,0,0
109/10/16,"12,814.16","12,896.30","12,750.37","12,750.37",109/10/16,"24,576.27",2020-10-16,12814.16,12896.3,12750.37,12750.37,24576.27,0,0
109/10/19,"12,803.32","12,911.41","12,803.32","12,908.34",109/10/19,"24,880.77",2020-10-19,12803.32,12911.41,12803.32,12908.34,24880.77,0,0
109/10/20,"12,889.99","12,917.75","12,862.37","12,862.37",109/10/20,"24,792.15",2020-10-20,12889.99,12917.75,12862.37,12862.37,24792.15,0,0
109/10/21,"12,889.88","12,942.12","12,846.42","12,877.25",109/10/21,"24,821.34",2020-10-21,12889.88,12942.12,12846.42,12877.25,24821.34,0,0
109/10/22,"12,854.97","12,917.03","12,827.40","12,917.03",109/10/22,"24,898.00",2020-10-22,12854.97,12917.03,12827.4,12917.03,24898.0,0,0
109/10/23,"12,945.12","12,963.26","12,875.23","12,898.82",109/10/23,"24,862.90",2020-10-23,12945.12,12963.26,12875.23,12898.82,24862.9,0,0
109/10/26,"12,923.55","12,971.58","12,894.18","12,909.03",109/10/26,"24,882.59",2020-10-26,12923.55,12971.58,12894.18,12909.03,24882.59,0,0
109/10/27,"12,867.77","12,884.32","12,821.07","12,875.01",109/10/27,"24,817.02",2020-10-27,12867.77,12884.32,12821.07,12875.01,24817.02,0,0
109/10/28,"12,853.76","12,879.98","12,761.33","12,793.75",109/10/28,"24,660.38",2020-10-28,12853.76,12879.98,12761.33,12793.75,24660.38,0,0
109/10/29,"12,687.64","12,699.82","12,583.37","12,662.91",109/10/29,"24,408.30",2020-10-29,12687.64,12699.82,12583.37,12662.91,24408.3,0,0
109/10/30,"12,651.35","12,656.29","12,546.34","12,546.34",109/10/30,"24,183.76",2020-10-30,12651.35,12656.29,12546.34,12546.34,24183.76,0,0
