日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 95/06/01,"6,874.66","6,922.34","6,868.42","6,872.84", 95/06/01,"7,545.03",2006-06-01,6874.66,6922.34,6868.42,6872.84,7545.03,0,0
 95/06/02,"6,951.42","6,967.09","6,885.39","6,959.64", 95/06/02,"7,640.32",2006-06-02,6951.42,6967.09,6885.39,6959.64,7640.32,0,0
 95/06/05,"6,956.77","6,967.38","6,700.47","6,715.27", 95/06/05,"7,372.05",2006-06-05,6956.77,6967.38,6700.47,6715.27,7372.05,0,0
 95/06/06,"6,684.58","6,738.78","6,621.17","6,730.27", 95/06/06,"7,388.52",2006-06-06,6684.58,6738.78,6621.17,6730.27,7388.52,0,0
 95/06/07,"6,691.50","6,699.54","6,612.74","6,612.74", 95/06/07,"7,259.50",2006-06-07,6691.5,6699.54,6612.74,6612.74,7259.5,0,0
 95/06/08,"6,562.10","6,564.10","6,331.81","6,331.81", 95/06/08,"6,951.25",2006-06-08,6562.1,6564.1,6331.81,6331.81,6951.25,0,0
 95/06/09,"6,389.98","6,451.17","6,268.92","6,444.63", 95/06/09,"7,075.10",2006-06-09,6389.98,6451.17,6268.92,6444.63,7075.1,0,0
 95/06/12,"6,384.32","6,443.21","6,339.24","6,442.90", 95/06/12,"7,073.58",2006-06-12,6384.32,6443.21,6339.24,6442.9,7073.58,0,0
 95/06/13,"6,349.09","6,401.55","6,328.38","6,337.21", 95/06/13,"6,962.88",2006-06-13,6349.09,6401.55,6328.38,6337.21,6962.88,0,0
 95/06/14,"6,343.66","6,494.92","6,340.28","6,469.01", 95/06/14,"7,107.76",2006-06-14,6343.66,6494.92,6340.28,6469.01,7107.76,0,0
 95/06/15,"6,531.81","6,535.13","6,418.77","6,426.39", 95/06/15,"7,061.75",2006-06-15,6531.81,6535.13,6418.77,6426.39,7061.75,0,0
 95/06/16,"6,589.70","6,629.33","6,550.13","6,575.77", 95/06/16,"7,228.56",2006-06-16,6589.7,6629.33,6550.13,6575.77,7228.56,0,0
 95/06/19,"6,576.55","6,603.98","6,541.33","6,583.04", 95/06/19,"7,236.56",2006-06-19,6576.55,6603.98,6541.33,6583.04,7236.56,0,0
 95/06/20,"6,536.11","6,552.17","6,324.69","6,363.55", 95/06/20,"7,022.50",2006-06-20,6536.11,6552.17,6324.69,6363.55,7022.5,0,0
 95/06/21,"6,354.43","6,399.22","6,290.63","6,299.59", 95/06/21,"6,952.85",2006-06-21,6354.43,6399.22,6290.63,6299.59,6952.85,0,0
 95/06/22,"6,427.71","6,487.91","6,397.13","6,485.15", 95/06/22,"7,158.80",2006-06-22,6427.71,6487.91,6397.13,6485.15,7158.8,0,0
 95/06/23,"6,432.46","6,462.91","6,362.23","6,452.31", 95/06/23,"7,122.55",2006-06-23,6432.46,6462.91,6362.23,6452.31,7122.55,0,0
 95/06/26,"6,464.40","6,548.94","6,448.51","6,523.68", 95/06/26,"7,201.73",2006-06-26,6464.4,6548.94,6448.51,6523.68,7201.73,0,0
 95/06/27,"6,520.77","6,622.81","6,513.03","6,572.39", 95/06/27,"7,256.56",2006-06-27,6520.77,6622.81,6513.03,6572.39,7256.56,0,0
 95/06/28,"6,500.38","6,540.93","6,481.65","6,540.93", 95/06/28,"7,222.54",2006-06-28,6500.38,6540.93,6481.65,6540.93,7222.54,0,0
 95/06/29,"6,578.58","6,623.39","6,574.40","6,607.39", 95/06/29,"7,299.02",2006-06-29,6578.58,6623.39,6574.4,6607.39,7299.02,0,0
 95/06/30,"6,731.07","6,731.07","6,682.38","6,704.41", 95/06/30,"7,406.68",2006-06-30,6731.07,6731.07,6682.38,6704.41,7406.68,0,0
