日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
103/10/01,"8,958.87","9,014.26","8,918.96","8,990.26",103/10/01,"13,688.43",2014-10-01,8958.87,9014.26,8918.96,8990.26,13688.43,0,0
103/10/02,"8,959.37","9,010.27","8,913.01","8,975.19",103/10/02,"13,665.49",2014-10-02,8959.37,9010.27,8913.01,8975.19,13665.49,0,0
103/10/03,"9,010.30","9,113.80","8,998.27","9,106.28",103/10/03,"13,865.10",2014-10-03,9010.3,9113.8,8998.27,9106.28,13865.1,0,0
103/10/06,"9,118.28","9,122.54","9,065.34","9,095.14",103/10/06,"13,848.15",2014-10-06,9118.28,9122.54,9065.34,9095.14,13848.15,0,0
103/10/07,"9,065.67","9,074.80","8,993.45","9,040.81",103/10/07,"13,765.43",2014-10-07,9065.67,9074.8,8993.45,9040.81,13765.43,0,0
103/10/08,"8,989.99","9,038.61","8,955.18","8,955.18",103/10/08,"13,635.06",2014-10-08,8989.99,9038.61,8955.18,8955.18,13635.06,0,0
103/10/09,"9,021.31","9,054.67","8,946.16","8,966.44",103/10/09,"13,652.20",2014-10-09,9021.31,9054.67,8946.16,8966.44,13652.2,0,0
103/10/13,"8,767.42","8,795.77","8,711.39","8,711.39",103/10/13,"13,263.86",2014-10-13,8767.42,8795.77,8711.39,8711.39,13263.86,0,0
103/10/14,"8,691.83","8,768.39","8,684.19","8,768.39",103/10/14,"13,351.45",2014-10-14,8691.83,8768.39,8684.19,8768.39,13351.45,0,0
103/10/15,"8,769.39","8,776.91","8,635.41","8,655.51",103/10/15,"13,179.56",2014-10-15,8769.39,8776.91,8635.41,8655.51,13179.56,0,0
103/10/16,"8,602.65","8,676.46","8,501.29","8,633.69",103/10/16,"13,146.35",2014-10-16,8602.65,8676.46,8501.29,8633.69,13146.35,0,0
103/10/17,"8,688.71","8,699.77","8,512.88","8,512.88",103/10/17,"12,962.43",2014-10-17,8688.71,8699.77,8512.88,8512.88,12962.43,0,0
103/10/20,"8,617.08","8,679.85","8,611.17","8,663.14",103/10/20,"13,191.22",2014-10-20,8617.08,8679.85,8611.17,8663.14,13191.22,0,0
103/10/21,"8,676.32","8,676.32","8,636.67","8,654.64",103/10/21,"13,178.29",2014-10-21,8676.32,8676.32,8636.67,8654.64,13178.29,0,0
103/10/22,"8,744.91","8,775.35","8,729.77","8,748.83",103/10/22,"13,321.71",2014-10-22,8744.91,8775.35,8729.77,8748.83,13321.71,0,0
103/10/23,"8,735.38","8,751.67","8,714.88","8,731.07",103/10/23,"13,294.67",2014-10-23,8735.38,8751.67,8714.88,8731.07,13294.67,0,0
103/10/24,"8,740.28","8,750.42","8,629.24","8,646.01",103/10/24,"13,165.15",2014-10-24,8740.28,8750.42,8629.24,8646.01,13165.15,0,0
103/10/27,"8,671.51","8,689.67","8,607.23","8,627.78",103/10/27,"13,137.39",2014-10-27,8671.51,8689.67,8607.23,8627.78,13137.39,0,0
103/10/28,"8,692.52","8,788.28","8,692.52","8,773.55",103/10/28,"13,359.35",2014-10-28,8692.52,8788.28,8692.52,8773.55,13359.35,0,0
103/10/29,"8,821.85","8,903.68","8,821.85","8,903.68",103/10/29,"13,557.61",2014-10-29,8821.85,8903.68,8821.85,8903.68,13557.61,0,0
103/10/30,"8,890.19","8,892.99","8,842.80","8,888.07",103/10/30,"13,533.83",2014-10-30,8890.19,8892.99,8842.8,8888.07,13533.83,0,0
103/10/31,"8,909.34","8,974.76","8,885.21","8,974.76",103/10/31,"13,666.06",2014-10-31,8909.34,8974.76,8885.21,8974.76,13666.06,0,0
