日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
103/09/01,"9,474.41","9,532.66","9,472.96","9,513.06",103/09/01,"14,473.43",2014-09-01,9474.41,9532.66,9472.96,9513.06,14473.43,0,0
103/09/02,"9,503.65","9,503.65","9,388.13","9,399.72",103/09/02,"14,303.09",2014-09-02,9503.65,9503.65,9388.13,9399.72,14303.09,0,0
103/09/03,"9,434.88","9,455.78","9,396.79","9,450.35",103/09/03,"14,380.67",2014-09-03,9434.88,9455.78,9396.79,9450.35,14380.67,0,0
103/09/04,"9,439.76","9,439.76","9,389.29","9,428.89",103/09/04,"14,348.55",2014-09-04,9439.76,9439.76,9389.29,9428.89,14348.55,0,0
103/09/05,"9,446.45","9,451.39","9,365.70","9,407.94",103/09/05,"14,320.25",2014-09-05,9446.45,9451.39,9365.7,9407.94,14320.25,0,0
103/09/09,"9,452.14","9,465.93","9,426.99","9,434.77",103/09/09,"14,361.10",2014-09-09,9452.14,9465.93,9426.99,9434.77,14361.1,0,0
103/09/10,"9,410.62","9,410.62","9,309.05","9,357.61",103/09/10,"14,243.68",2014-09-10,9410.62,9410.62,9309.05,9357.61,14243.68,0,0
103/09/11,"9,376.38","9,381.05","9,322.95","9,322.95",103/09/11,"14,190.93",2014-09-11,9376.38,9381.05,9322.95,9322.95,14190.93,0,0
103/09/12,"9,324.74","9,333.28","9,223.18","9,223.18",103/09/12,"14,040.06",2014-09-12,9324.74,9333.28,9223.18,9223.18,14040.06,0,0
103/09/15,"9,206.41","9,242.23","9,175.61","9,217.46",103/09/15,"14,031.35",2014-09-15,9206.41,9242.23,9175.61,9217.46,14031.35,0,0
103/09/16,"9,218.85","9,219.42","9,133.40","9,133.40",103/09/16,"13,903.39",2014-09-16,9218.85,9219.42,9133.4,9133.4,13903.39,0,0
103/09/17,"9,171.04","9,252.38","9,159.85","9,195.17",103/09/17,"13,999.46",2014-09-17,9171.04,9252.38,9159.85,9195.17,13999.46,0,0
103/09/18,"9,211.80","9,237.88","9,201.91","9,237.03",103/09/18,"14,063.20",2014-09-18,9211.8,9237.88,9201.91,9237.03,14063.2,0,0
103/09/19,"9,268.44","9,289.22","9,235.44","9,240.45",103/09/19,"14,068.41",2014-09-19,9268.44,9289.22,9235.44,9240.45,14068.41,0,0
103/09/22,"9,220.54","9,220.54","9,106.27","9,134.65",103/09/22,"13,907.34",2014-09-22,9220.54,9220.54,9106.27,9134.65,13907.34,0,0
103/09/23,"9,134.29","9,147.21","9,084.90","9,084.90",103/09/23,"13,831.59",2014-09-23,9134.29,9147.21,9084.9,9084.9,13831.59,0,0
103/09/24,"9,071.80","9,123.11","9,071.80","9,098.49",103/09/24,"13,852.97",2014-09-24,9071.8,9123.11,9071.8,9098.49,13852.97,0,0
103/09/25,"9,126.76","9,149.41","8,982.51","9,011.59",103/09/25,"13,720.67",2014-09-25,9126.76,9149.41,8982.51,9011.59,13720.67,0,0
103/09/26,"8,957.56","9,001.98","8,913.51","8,989.82",103/09/26,"13,687.59",2014-09-26,8957.56,9001.98,8913.51,8989.82,13687.59,0,0
103/09/29,"9,018.46","9,018.46","8,948.09","8,960.76",103/09/29,"13,643.44",2014-09-29,9018.46,9018.46,8948.09,8960.76,13643.44,0,0
103/09/30,"8,954.58","8,998.83","8,860.17","8,966.92",103/09/30,"13,652.82",2014-09-30,8954.58,8998.83,8860.17,8966.92,13652.82,0,0
