日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
107/03/01,"10,779.10","10,805.55","10,709.69","10,785.79",107/03/01,"18,479.63",2018-03-01,10779.1,10805.55,10709.69,10785.79,18479.63,0,0
107/03/02,"10,719.29","10,719.29","10,638.98","10,698.17",107/03/02,"18,329.51",2018-03-02,10719.29,10719.29,10638.98,10698.17,18329.51,0,0
107/03/05,"10,727.45","10,756.37","10,642.90","10,642.90",107/03/05,"18,234.80",2018-03-05,10727.45,10756.37,10642.9,10642.9,18234.8,0,0
107/03/06,"10,711.15","10,784.34","10,711.15","10,784.34",107/03/06,"18,477.15",2018-03-06,10711.15,10784.34,10711.15,10784.34,18477.15,0,0
107/03/07,"10,762.99","10,818.05","10,745.32","10,745.32",107/03/07,"18,410.30",2018-03-07,10762.99,10818.05,10745.32,10745.32,18410.3,0,0
107/03/08,"10,788.43","10,852.33","10,788.43","10,823.24",107/03/08,"18,543.80",2018-03-08,10788.43,10852.33,10788.43,10823.24,18543.8,0,0
107/03/09,"10,847.74","10,882.76","10,845.38","10,864.82",107/03/09,"18,615.03",2018-03-09,10847.74,10882.76,10845.38,10864.82,18615.03,0,0
107/03/12,"10,908.99","11,016.56","10,908.99","11,002.10",107/03/12,"18,850.23",2018-03-12,10908.99,11016.56,10908.99,11002.1,18850.23,0,0
107/03/13,"11,022.15","11,095.63","11,014.87","11,095.63",107/03/13,"19,010.49",2018-03-13,11022.15,11095.63,11014.87,11095.63,19010.49,0,0
107/03/14,"11,063.73","11,070.29","11,015.47","11,038.80",107/03/14,"18,913.13",2018-03-14,11063.73,11070.29,11015.47,11038.8,18913.13,0,0
107/03/15,"11,039.60","11,052.11","11,008.18","11,018.45",107/03/15,"18,878.25",2018-03-15,11039.6,11052.11,11008.18,11018.45,18878.25,0,0
107/03/16,"11,010.24","11,054.86","10,933.46","11,027.70",107/03/16,"18,894.10",2018-03-16,11010.24,11054.86,10933.46,11027.7,18894.1,0,0
107/03/19,"11,004.81","11,066.00","10,983.25","11,046.90",107/03/19,"18,927.00",2018-03-19,11004.81,11066.0,10983.25,11046.9,18927.0,0,0
107/03/20,"11,016.85","11,020.78","10,981.04","11,010.84",107/03/20,"18,865.21",2018-03-20,11016.85,11020.78,10981.04,11010.84,18865.21,0,0
107/03/21,"11,037.35","11,072.31","11,011.07","11,011.07",107/03/21,"18,865.60",2018-03-21,11037.35,11072.31,11011.07,11011.07,18865.6,0,0
107/03/22,"11,045.90","11,120.20","10,975.33","11,005.84",107/03/22,"18,856.65",2018-03-22,11045.9,11120.2,10975.33,11005.84,18856.65,0,0
107/03/23,"10,863.67","10,863.67","10,758.06","10,823.33",107/03/23,"18,543.95",2018-03-23,10863.67,10863.67,10758.06,10823.33,18543.95,0,0
107/03/26,"10,783.57","10,840.05","10,781.43","10,840.05",107/03/26,"18,572.59",2018-03-26,10783.57,10840.05,10781.43,10840.05,18572.59,0,0
107/03/27,"10,901.69","10,986.79","10,901.69","10,986.79",107/03/27,"18,824.00",2018-03-27,10901.69,10986.79,10901.69,10986.79,18824.0,0,0
107/03/28,"10,939.97","10,939.97","10,853.48","10,865.66",107/03/28,"18,616.48",2018-03-28,10939.97,10939.97,10853.48,10865.66,18616.48,0,0
107/03/29,"10,855.66","10,889.60","10,815.46","10,845.92",107/03/29,"18,582.66",2018-03-29,10855.66,10889.6,10815.46,10845.92,18582.66,0,0
107/03/30,"10,905.30","10,969.22","10,905.30","10,906.22",107/03/30,"18,685.97",2018-03-30,10905.3,10969.22,10905.3,10906.22,18685.97,0,0
107/03/31,"10,925.71","10,947.16","10,905.69","10,919.49",107/03/31,"18,708.70",2018-03-31,10925.71,10947.16,10905.69,10919.49,18708.7,0,0
