日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
113/08/01,"22,546.40","22,652.21","22,465.06","22,642.10",113/08/01,"49,729.50",2024-08-01,22546.4,22652.21,22465.06,22642.1,49729.5,0,0
113/08/02,"22,141.20","22,141.20","21,636.22","21,638.09",113/08/02,"47,524.87",2024-08-02,22141.2,22141.2,21636.22,21638.09,47524.87,0,0
113/08/05,"20,982.92","20,982.92","19,783.50","19,830.88",113/08/05,"43,565.81",2024-08-05,20982.92,20982.92,19783.5,19830.88,43565.81,0,0
113/08/06,"20,344.39","20,751.50","19,662.74","20,501.02",113/08/06,"45,043.44",2024-08-06,20344.39,20751.5,19662.74,20501.02,45043.44,0,0
113/08/07,"20,638.28","21,306.23","20,638.28","21,295.28",113/08/07,"46,789.33",2024-08-07,20638.28,21306.23,20638.28,21295.28,46789.33,0,0
113/08/08,"21,047.16","21,074.19","20,723.26","20,870.10",113/08/08,"45,880.56",2024-08-08,21047.16,21074.19,20723.26,20870.1,45880.56,0,0
113/08/09,"21,212.00","21,613.76","21,212.00","21,469.00",113/08/09,"47,197.17",2024-08-09,21212.0,21613.76,21212.0,21469.0,47197.17,0,0
113/08/12,"21,598.93","21,897.98","21,598.93","21,773.26",113/08/12,"47,867.63",2024-08-12,21598.93,21897.98,21598.93,21773.26,47867.63,0,0
113/08/13,"21,816.07","21,866.63","21,698.47","21,796.57",113/08/13,"47,931.29",2024-08-13,21816.07,21866.63,21698.47,21796.57,47931.29,0,0
113/08/14,"21,952.03","22,155.29","21,942.22","22,027.25",113/08/14,"48,445.96",2024-08-14,21952.03,22155.29,21942.22,22027.25,48445.96,0,0
113/08/15,"22,005.69","22,089.04","21,895.17","21,895.17",113/08/15,"48,167.04",2024-08-15,22005.69,22089.04,21895.17,21895.17,48167.04,0,0
113/08/16,"22,114.72","22,374.94","22,114.72","22,349.33",113/08/16,"49,168.48",2024-08-16,22114.72,22374.94,22114.72,22349.33,49168.48,0,0
113/08/19,"22,338.83","22,485.91","22,307.17","22,409.63",113/08/19,"49,305.49",2024-08-19,22338.83,22485.91,22307.17,22409.63,49305.49,0,0
113/08/20,"22,464.07","22,545.89","22,369.25","22,429.10",113/08/20,"49,349.07",2024-08-20,22464.07,22545.89,22369.25,22429.1,49349.07,0,0
113/08/21,"22,316.78","22,358.88","22,165.82","22,237.89",113/08/21,"48,929.24",2024-08-21,22316.78,22358.88,22165.82,22237.89,48929.24,0,0
113/08/22,"22,254.59","22,315.92","22,096.26","22,148.83",113/08/22,"48,743.90",2024-08-22,22254.59,22315.92,22096.26,22148.83,48743.9,0,0
113/08/23,"22,042.59","22,159.27","21,935.98","22,158.05",113/08/23,"48,766.18",2024-08-23,22042.59,22159.27,21935.98,22158.05,48766.18,0,0
113/08/26,"22,250.49","22,449.45","22,164.53","22,240.12",113/08/26,"48,951.57",2024-08-26,22250.49,22449.45,22164.53,22240.12,48951.57,0,0
113/08/27,"22,179.21","22,205.11","22,059.51","22,185.00",113/08/27,"48,839.28",2024-08-27,22179.21,22205.11,22059.51,22185.0,48839.28,0,0
