日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
102/01/02,"7,738.05","7,793.48","7,715.26","7,779.22",102/01/02,"11,164.55",2013-01-02,7738.05,7793.48,7715.26,7779.22,11164.55,0,0
102/01/03,"7,826.34","7,855.16","7,815.29","7,836.84",102/01/03,"11,247.23",2013-01-03,7826.34,7855.16,7815.29,7836.84,11247.23,0,0
102/01/04,"7,818.27","7,818.27","7,773.06","7,805.99",102/01/04,"11,202.96",2013-01-04,7818.27,7818.27,7773.06,7805.99,11202.96,0,0
102/01/07,"7,797.05","7,797.05","7,725.47","7,755.09",102/01/07,"11,129.91",2013-01-07,7797.05,7797.05,7725.47,7755.09,11129.91,0,0
102/01/08,"7,737.07","7,751.80","7,692.98","7,721.66",102/01/08,"11,081.93",2013-01-08,7737.07,7751.8,7692.98,7721.66,11081.93,0,0
102/01/09,"7,726.40","7,763.97","7,703.23","7,738.64",102/01/09,"11,106.29",2013-01-09,7726.4,7763.97,7703.23,7738.64,11106.29,0,0
102/01/10,"7,780.98","7,825.06","7,760.09","7,811.64",102/01/10,"11,211.06",2013-01-10,7780.98,7825.06,7760.09,7811.64,11211.06,0,0
102/01/11,"7,843.57","7,845.36","7,801.69","7,819.15",102/01/11,"11,221.85",2013-01-11,7843.57,7845.36,7801.69,7819.15,11221.85,0,0
102/01/14,"7,795.68","7,823.97","7,731.32","7,823.97",102/01/14,"11,228.76",2013-01-14,7795.68,7823.97,7731.32,7823.97,11228.76,0,0
102/01/15,"7,823.51","7,823.51","7,744.39","7,765.02",102/01/15,"11,144.16",2013-01-15,7823.51,7823.51,7744.39,7765.02,11144.16,0,0
102/01/16,"7,766.09","7,769.18","7,700.43","7,700.43",102/01/16,"11,051.45",2013-01-16,7766.09,7769.18,7700.43,7700.43,11051.45,0,0
102/01/17,"7,748.57","7,774.97","7,603.27","7,616.64",102/01/17,"10,931.21",2013-01-17,7748.57,7774.97,7603.27,7616.64,10931.21,0,0
102/01/18,"7,697.28","7,732.87","7,676.11","7,732.87",102/01/18,"11,098.01",2013-01-18,7697.28,7732.87,7676.11,7732.87,11098.01,0,0
102/01/21,"7,725.36","7,739.37","7,674.18","7,724.92",102/01/21,"11,086.61",2013-01-21,7725.36,7739.37,7674.18,7724.92,11086.61,0,0
102/01/22,"7,746.79","7,759.47","7,699.25","7,759.10",102/01/22,"11,135.66",2013-01-22,7746.79,7759.47,7699.25,7759.1,11135.66,0,0
102/01/23,"7,773.20","7,773.20","7,730.10","7,744.18",102/01/23,"11,114.25",2013-01-23,7773.2,7773.2,7730.1,7744.18,11114.25,0,0
102/01/24,"7,717.04","7,724.68","7,653.62","7,695.99",102/01/24,"11,045.09",2013-01-24,7717.04,7724.68,7653.62,7695.99,11045.09,0,0
102/01/25,"7,695.25","7,704.31","7,637.20","7,672.58",102/01/25,"11,011.49",2013-01-25,7695.25,7704.31,7637.2,7672.58,11011.49,0,0
102/01/28,"7,685.67","7,717.35","7,685.67","7,714.67",102/01/28,"11,071.89",2013-01-28,7685.67,7717.35,7685.67,7714.67,11071.89,0,0
102/01/29,"7,744.15","7,802.00","7,739.60","7,802.00",102/01/29,"11,197.23",2013-01-29,7744.15,7802.0,7739.6,7802.0,11197.23,0,0
102/01/30,"7,832.95","7,847.21","7,804.71","7,832.98",102/01/30,"11,241.70",2013-01-30,7832.95,7847.21,7804.71,7832.98,11241.7,0,0
102/01/31,"7,832.87","7,850.02","7,800.90","7,850.02",102/01/31,"11,266.15",2013-01-31,7832.87,7850.02,7800.9,7850.02,11266.15,0,0
