日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
112/03/01,"15,435.38","15,617.03","15,387.38","15,598.49",112/03/01,"32,426.08",2023-03-01,15435.38,15617.03,15387.38,15598.49,32426.08,0,0
112/03/02,"15,580.28","15,618.06","15,492.37","15,598.72",112/03/02,"32,426.54",2023-03-02,15580.28,15618.06,15492.37,15598.72,32426.54,0,0
112/03/03,"15,621.36","15,713.42","15,606.85","15,608.42",112/03/03,"32,446.71",2023-03-03,15621.36,15713.42,15606.85,15608.42,32446.71,0,0
112/03/06,"15,675.28","15,818.88","15,675.28","15,763.51",112/03/06,"32,769.12",2023-03-06,15675.28,15818.88,15675.28,15763.51,32769.12,0,0
112/03/07,"15,763.87","15,879.16","15,749.04","15,857.89",112/03/07,"32,965.31",2023-03-07,15763.87,15879.16,15749.04,15857.89,32965.31,0,0
112/03/08,"15,819.18","15,821.49","15,740.98","15,818.20",112/03/08,"32,882.80",2023-03-08,15819.18,15821.49,15740.98,15818.2,32882.8,0,0
112/03/09,"15,827.98","15,878.75","15,770.66","15,770.66",112/03/09,"32,783.98",2023-03-09,15827.98,15878.75,15770.66,15770.66,32783.98,0,0
112/03/10,"15,729.29","15,729.29","15,488.71","15,526.20",112/03/10,"32,275.79",2023-03-10,15729.29,15729.29,15488.71,15526.2,32275.79,0,0
112/03/13,"15,514.03","15,571.17","15,349.67","15,560.49",112/03/13,"32,348.00",2023-03-13,15514.03,15571.17,15349.67,15560.49,32348.0,0,0
112/03/14,"15,517.74","15,517.74","15,348.12","15,360.42",112/03/14,"31,932.08",2023-03-14,15517.74,15517.74,15348.12,15360.42,31932.08,0,0
112/03/15,"15,425.99","15,526.73","15,387.59","15,387.59",112/03/15,"31,988.75",2023-03-15,15425.99,15526.73,15387.59,15387.59,31988.75,0,0
112/03/16,"15,334.25","15,334.25","15,186.74","15,221.12",112/03/16,"31,700.05",2023-03-16,15334.25,15334.25,15186.74,15221.12,31700.05,0,0
112/03/17,"15,337.97","15,452.96","15,337.97","15,452.96",112/03/17,"32,183.27",2023-03-17,15337.97,15452.96,15337.97,15452.96,32183.27,0,0
112/03/20,"15,454.75","15,488.98","15,399.07","15,419.97",112/03/20,"32,114.54",2023-03-20,15454.75,15488.98,15399.07,15419.97,32114.54,0,0
112/03/21,"15,437.95","15,547.97","15,437.95","15,513.45",112/03/21,"32,309.24",2023-03-21,15437.95,15547.97,15437.95,15513.45,32309.24,0,0
112/03/22,"15,535.17","15,760.46","15,535.17","15,760.46",112/03/22,"32,823.67",2023-03-22,15535.17,15760.46,15535.17,15760.46,32823.67,0,0
