日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 99/01/04,"8,222.42","8,240.45","8,143.45","8,207.85", 99/01/04,"10,528.26",2010-01-04,8222.42,8240.45,8143.45,8207.85,10528.26,0,0
 99/01/05,"8,277.71","8,283.64","8,162.54","8,211.40", 99/01/05,"10,532.82",2010-01-05,8277.71,8283.64,8162.54,8211.4,10532.82,0,0
 99/01/06,"8,237.10","8,327.87","8,216.92","8,327.62", 99/01/06,"10,681.89",2010-01-06,8237.1,8327.87,8216.92,8327.62,10681.89,0,0
 99/01/07,"8,344.56","8,369.55","8,233.59","8,237.42", 99/01/07,"10,566.19",2010-01-07,8344.56,8369.55,8233.59,8237.42,10566.19,0,0
 99/01/08,"8,266.87","8,290.66","8,178.93","8,280.90", 99/01/08,"10,621.96",2010-01-08,8266.87,8290.66,8178.93,8280.9,10621.96,0,0
 99/01/11,"8,291.52","8,357.90","8,281.72","8,323.82", 99/01/11,"10,677.01",2010-01-11,8291.52,8357.9,8281.72,8323.82,10677.01,0,0
 99/01/12,"8,343.73","8,356.97","8,262.58","8,309.37", 99/01/12,"10,658.48",2010-01-12,8343.73,8356.97,8262.58,8309.37,10658.48,0,0
 99/01/13,"8,229.25","8,257.83","8,194.81","8,196.56", 99/01/13,"10,513.77",2010-01-13,8229.25,8257.83,8194.81,8196.56,10513.77,0,0
 99/01/14,"8,245.86","8,313.94","8,237.67","8,289.98", 99/01/14,"10,633.60",2010-01-14,8245.86,8313.94,8237.67,8289.98,10633.6,0,0
 99/01/15,"8,340.60","8,380.23","8,325.82","8,356.89", 99/01/15,"10,719.43",2010-01-15,8340.6,8380.23,8325.82,8356.89,10719.43,0,0
 99/01/18,"8,290.38","8,367.65","8,290.38","8,337.82", 99/01/18,"10,694.97",2010-01-18,8290.38,8367.65,8290.38,8337.82,10694.97,0,0
 99/01/19,"8,387.66","8,395.39","8,227.30","8,249.00", 99/01/19,"10,581.04",2010-01-19,8387.66,8395.39,8227.3,8249.0,10581.04,0,0
 99/01/20,"8,309.19","8,309.19","8,191.44","8,220.93", 99/01/20,"10,545.03",2010-01-20,8309.19,8309.19,8191.44,8220.93,10545.03,0,0
 99/01/21,"8,189.50","8,208.21","8,107.55","8,127.87", 99/01/21,"10,425.66",2010-01-21,8189.5,8208.21,8107.55,8127.87,10425.66,0,0
 99/01/22,"7,986.43","8,015.95","7,912.85","7,927.31", 99/01/22,"10,168.41",2010-01-22,7986.43,8015.95,7912.85,7927.31,10168.41,0,0
 99/01/25,"7,845.30","7,938.14","7,828.34","7,872.99", 99/01/25,"10,098.72",2010-01-25,7845.3,7938.14,7828.34,7872.99,10098.72,0,0
 99/01/26,"7,903.03","7,922.07","7,572.58","7,598.81", 99/01/26,"9,747.03",2010-01-26,7903.03,7922.07,7572.58,7598.81,9747.03,0,0
 99/01/27,"7,639.72","7,656.95","7,530.41","7,560.03", 99/01/27,"9,697.30",2010-01-27,7639.72,7656.95,7530.41,7560.03,9697.3,0,0
 99/01/28,"7,630.16","7,756.77","7,607.56","7,694.58", 99/01/28,"9,869.89",2010-01-28,7630.16,7756.77,7607.56,7694.58,9869.89,0,0
 99/01/29,"7,593.38","7,649.73","7,481.90","7,640.44", 99/01/29,"9,800.44",2010-01-29,7593.38,7649.73,7481.9,7640.44,9800.44,0,0
