日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
106/08/01,"10,408.53","10,470.03","10,408.53","10,437.29",106/08/01,"17,728.87",2017-08-01,10408.53,10470.03,10408.53,10437.29,17728.87,0,0
106/08/02,"10,479.26","10,519.27","10,479.26","10,519.27",106/08/02,"17,879.09",2017-08-02,10479.26,10519.27,10479.26,10519.27,17879.09,0,0
106/08/03,"10,464.10","10,478.62","10,427.72","10,469.88",106/08/03,"17,808.61",2017-08-03,10464.1,10478.62,10427.72,10469.88,17808.61,0,0
106/08/04,"10,470.96","10,510.70","10,466.25","10,506.56",106/08/04,"17,880.21",2017-08-04,10470.96,10510.7,10466.25,10506.56,17880.21,0,0
106/08/07,"10,521.69","10,592.31","10,521.69","10,579.38",106/08/07,"18,004.62",2017-08-07,10521.69,10592.31,10521.69,10579.38,18004.62,0,0
106/08/08,"10,598.59","10,619.42","10,533.72","10,568.97",106/08/08,"17,997.70",2017-08-08,10598.59,10619.42,10533.72,10568.97,17997.7,0,0
106/08/09,"10,523.51","10,536.19","10,457.52","10,470.38",106/08/09,"17,843.32",2017-08-09,10523.51,10536.19,10457.52,10470.38,17843.32,0,0
106/08/10,"10,470.03","10,477.79","10,303.47","10,329.74",106/08/10,"17,621.56",2017-08-10,10470.03,10477.79,10303.47,10329.74,17621.56,0,0
106/08/11,"10,267.05","10,338.06","10,238.50","10,329.57",106/08/11,"17,624.02",2017-08-11,10267.05,10338.06,10238.5,10329.57,17624.02,0,0
106/08/14,"10,347.66","10,365.22","10,225.28","10,225.28",106/08/14,"17,447.74",2017-08-14,10347.66,10365.22,10225.28,10225.28,17447.74,0,0
106/08/15,"10,271.03","10,336.22","10,271.03","10,311.16",106/08/15,"17,595.91",2017-08-15,10271.03,10336.22,10271.03,10311.16,17595.91,0,0
106/08/16,"10,302.83","10,322.38","10,245.72","10,290.39",106/08/16,"17,571.29",2017-08-16,10302.83,10322.38,10245.72,10290.39,17571.29,0,0
106/08/17,"10,302.54","10,372.41","10,302.54","10,369.37",106/08/17,"17,718.01",2017-08-17,10302.54,10372.41,10302.54,10369.37,17718.01,0,0
106/08/18,"10,324.83","10,330.39","10,259.83","10,321.33",106/08/18,"17,636.62",2017-08-18,10324.83,10330.39,10259.83,10321.33,17636.62,0,0
106/08/21,"10,316.09","10,336.37","10,282.72","10,326.39",106/08/21,"17,647.76",2017-08-21,10316.09,10336.37,10282.72,10326.39,17647.76,0,0
106/08/22,"10,353.37","10,410.47","10,353.37","10,392.07",106/08/22,"17,763.22",2017-08-22,10353.37,10410.47,10353.37,10392.07,17763.22,0,0
106/08/23,"10,418.32","10,458.91","10,378.01","10,406.81",106/08/23,"17,792.79",2017-08-23,10418.32,10458.91,10378.01,10406.81,17792.79,0,0
106/08/24,"10,414.66","10,488.96","10,410.73","10,488.96",106/08/24,"17,938.65",2017-08-24,10414.66,10488.96,10410.73,10488.96,17938.65,0,0
106/08/25,"10,497.86","10,519.84","10,478.72","10,515.51",106/08/25,"17,986.53",2017-08-25,10497.86,10519.84,10478.72,10515.51,17986.53,0,0
106/08/28,"10,502.80","10,542.37","10,498.88","10,525.98",106/08/28,"18,007.85",2017-08-28,10502.8,10542.37,10498.88,10525.98,18007.85,0,0
106/08/29,"10,518.69","10,518.69","10,463.22","10,496.57",106/08/29,"17,962.06",2017-08-29,10518.69,10518.69,10463.22,10496.57,17962.06,0,0
106/08/30,"10,511.59","10,574.53","10,511.59","10,569.40",106/08/30,"18,090.01",2017-08-30,10511.59,10574.53,10511.59,10569.4,18090.01,0,0
106/08/31,"10,586.65","10,609.48","10,551.95","10,585.78",106/08/31,"18,119.11",2017-08-31,10586.65,10609.48,10551.95,10585.78,18119.11,0,0
