日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
108/08/01,"10,773.06","10,773.25","10,714.73","10,731.75",108/08/01,"19,784.89",2019-08-01,10773.06,10773.25,10714.73,10731.75,19784.89,0,0
108/08/02,"10,641.28","10,641.28","10,524.68","10,549.04",108/08/02,"19,450.09",2019-08-02,10641.28,10641.28,10524.68,10549.04,19450.09,0,0
108/08/05,"10,528.87","10,542.49","10,418.25","10,423.41",108/08/05,"19,219.30",2019-08-05,10528.87,10542.49,10418.25,10423.41,19219.3,0,0
108/08/06,"10,304.88","10,425.60","10,180.04","10,394.75",108/08/06,"19,176.89",2019-08-06,10304.88,10425.6,10180.04,10394.75,19176.89,0,0
108/08/07,"10,422.89","10,461.37","10,366.54","10,386.18",108/08/07,"19,164.33",2019-08-07,10422.89,10461.37,10366.54,10386.18,19164.33,0,0
108/08/08,"10,383.62","10,500.77","10,383.62","10,494.49",108/08/08,"19,372.55",2019-08-08,10383.62,10500.77,10383.62,10494.49,19372.55,0,0
108/08/12,"10,491.79","10,514.05","10,440.77","10,472.36",108/08/12,"19,360.92",2019-08-12,10491.79,10514.05,10440.77,10472.36,19360.92,0,0
108/08/13,"10,436.62","10,436.62","10,361.89","10,362.66",108/08/13,"19,176.50",2019-08-13,10436.62,10436.62,10361.89,10362.66,19176.5,0,0
108/08/14,"10,444.50","10,518.02","10,427.73","10,427.73",108/08/14,"19,306.45",2019-08-14,10444.5,10518.02,10427.73,10427.73,19306.45,0,0
108/08/15,"10,374.75","10,374.75","10,287.76","10,327.13",108/08/15,"19,125.64",2019-08-15,10374.75,10374.75,10287.76,10327.13,19125.64,0,0
108/08/16,"10,345.42","10,456.32","10,318.37","10,420.89",108/08/16,"19,299.26",2019-08-16,10345.42,10456.32,10318.37,10420.89,19299.26,0,0
108/08/19,"10,449.39","10,516.05","10,449.39","10,488.75",108/08/19,"19,426.65",2019-08-19,10449.39,10516.05,10449.39,10488.75,19426.65,0,0
108/08/20,"10,508.42","10,538.12","10,497.13","10,522.50",108/08/20,"19,493.72",2019-08-20,10508.42,10538.12,10497.13,10522.5,19493.72,0,0
108/08/21,"10,526.87","10,545.25","10,504.49","10,525.80",108/08/21,"19,503.83",2019-08-21,10526.87,10545.25,10504.49,10525.8,19503.83,0,0
108/08/22,"10,560.01","10,596.41","10,515.72","10,529.78",108/08/22,"19,512.96",2019-08-22,10560.01,10596.41,10515.72,10529.78,19512.96,0,0
108/08/23,"10,526.15","10,541.73","10,503.07","10,538.11",108/08/23,"19,532.52",2019-08-23,10526.15,10541.73,10503.07,10538.11,19532.52,0,0
108/08/26,"10,453.40","10,453.40","10,340.15","10,354.57",108/08/26,"19,208.29",2019-08-26,10453.4,10453.4,10340.15,10354.57,19208.29,0,0
108/08/27,"10,386.21","10,431.78","10,368.96","10,387.23",108/08/27,"19,274.58",2019-08-27,10386.21,10431.78,10368.96,10387.23,19274.58,0,0
108/08/28,"10,397.60","10,456.30","10,397.60","10,434.29",108/08/28,"19,365.75",2019-08-28,10397.6,10456.3,10397.6,10434.29,19365.75,0,0
108/08/29,"10,440.15","10,466.99","10,406.49","10,462.43",108/08/29,"19,424.64",2019-08-29,10440.15,10466.99,10406.49,10462.43,19424.64,0,0
108/08/30,"10,504.28","10,618.05","10,504.28","10,618.05",108/08/30,"19,714.34",2019-08-30,10504.28,10618.05,10504.28,10618.05,19714.34,0,0
