日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 97/11/03,"4,925.74","5,010.57","4,836.51","4,995.06", 97/11/03,"6,232.33",2008-11-03,4925.74,5010.57,4836.51,4995.06,6232.33,0,0
 97/11/04,"4,991.25","5,015.12","4,876.00","4,992.63", 97/11/04,"6,229.36",2008-11-04,4991.25,5015.12,4876.0,4992.63,6229.36,0,0
 97/11/05,"5,077.01","5,095.98","4,965.40","4,978.26", 97/11/05,"6,211.42",2008-11-05,5077.01,5095.98,4965.4,4978.26,6211.42,0,0
 97/11/06,"4,699.09","4,741.14","4,688.11","4,694.12", 97/11/06,"5,856.91",2008-11-06,4699.09,4741.14,4688.11,4694.12,5856.91,0,0
 97/11/07,"4,468.08","4,777.23","4,468.08","4,742.33", 97/11/07,"5,917.06",2008-11-07,4468.08,4777.23,4468.08,4742.33,5917.06,0,0
 97/11/10,"4,711.61","4,772.32","4,657.47","4,740.27", 97/11/10,"5,914.48",2008-11-10,4711.61,4772.32,4657.47,4740.27,5914.48,0,0
 97/11/11,"4,652.63","4,706.18","4,593.86","4,638.57", 97/11/11,"5,787.60",2008-11-11,4652.63,4706.18,4593.86,4638.57,5787.6,0,0
 97/11/12,"4,587.20","4,673.33","4,545.86","4,615.57", 97/11/12,"5,758.89",2008-11-12,4587.2,4673.33,4545.86,4615.57,5758.89,0,0
 97/11/13,"4,425.25","4,438.82","4,374.64","4,437.83", 97/11/13,"5,537.13",2008-11-13,4425.25,4438.82,4374.64,4437.83,5537.13,0,0
 97/11/14,"4,537.43","4,541.35","4,422.75","4,452.70", 97/11/14,"5,555.67",2008-11-14,4537.43,4541.35,4422.75,4452.7,5555.67,0,0
 97/11/17,"4,362.53","4,475.93","4,362.53","4,439.80", 97/11/17,"5,539.59",2008-11-17,4362.53,4475.93,4362.53,4439.8,5539.59,0,0
 97/11/18,"4,366.34","4,376.28","4,265.05","4,305.18", 97/11/18,"5,371.62",2008-11-18,4366.34,4376.28,4265.05,4305.18,5371.62,0,0
 97/11/19,"4,266.00","4,320.85","4,226.49","4,284.09", 97/11/19,"5,345.31",2008-11-19,4266.0,4320.85,4226.49,4284.09,5345.31,0,0
 97/11/20,"4,120.51","4,191.37","4,089.93","4,089.93", 97/11/20,"5,103.05",2008-11-20,4120.51,4191.37,4089.93,4089.93,5103.05,0,0
 97/11/21,"3,962.69","4,194.71","3,955.43","4,171.10", 97/11/21,"5,204.32",2008-11-21,3962.69,4194.71,3955.43,4171.1,5204.32,0,0
 97/11/24,"4,158.76","4,172.49","4,081.66","4,160.54", 97/11/24,"5,191.15",2008-11-24,4158.76,4172.49,4081.66,4160.54,5191.15,0,0
 97/11/25,"4,280.43","4,323.94","4,220.97","4,266.49", 97/11/25,"5,323.34",2008-11-25,4280.43,4323.94,4220.97,4266.49,5323.34,0,0
 97/11/26,"4,265.65","4,315.08","4,244.05","4,271.80", 97/11/26,"5,329.97",2008-11-26,4265.65,4315.08,4244.05,4271.8,5329.97,0,0
 97/11/27,"4,348.49","4,472.07","4,348.49","4,453.75", 97/11/27,"5,556.99",2008-11-27,4348.49,4472.07,4348.49,4453.75,5556.99,0,0
 97/11/28,"4,444.37","4,476.33","4,419.03","4,460.49", 97/11/28,"5,565.40",2008-11-28,4444.37,4476.33,4419.03,4460.49,5565.4,0,0
