日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
101/01/02,"7,071.35","7,073.48","6,948.67","6,952.21",101/01/02,"9,618.11",2012-01-02,7071.35,7073.48,6948.67,6952.21,9618.11,0,0
101/01/03,"7,005.39","7,073.79","7,005.39","7,053.38",101/01/03,"9,758.08",2012-01-03,7005.39,7073.79,7005.39,7053.38,9758.08,0,0
101/01/04,"7,093.07","7,116.22","7,064.58","7,082.97",101/01/04,"9,799.01",2012-01-04,7093.07,7116.22,7064.58,7082.97,9799.01,0,0
101/01/05,"7,099.35","7,130.86","7,073.32","7,130.86",101/01/05,"9,865.26",2012-01-05,7099.35,7130.86,7073.32,7130.86,9865.26,0,0
101/01/06,"7,129.53","7,139.04","7,090.47","7,120.51",101/01/06,"9,850.95",2012-01-06,7129.53,7139.04,7090.47,7120.51,9850.95,0,0
101/01/09,"7,103.09","7,103.09","7,050.25","7,093.04",101/01/09,"9,812.95",2012-01-09,7103.09,7103.09,7050.25,7093.04,9812.95,0,0
101/01/10,"7,128.86","7,181.74","7,128.86","7,178.87",101/01/10,"9,931.69",2012-01-10,7128.86,7181.74,7128.86,7178.87,9931.69,0,0
101/01/11,"7,203.10","7,212.36","7,184.38","7,188.21",101/01/11,"9,944.61",2012-01-11,7203.1,7212.36,7184.38,7188.21,9944.61,0,0
101/01/12,"7,202.38","7,209.74","7,173.87","7,186.58",101/01/12,"9,942.35",2012-01-12,7202.38,7209.74,7173.87,7186.58,9942.35,0,0
101/01/13,"7,226.24","7,249.94","7,169.92","7,181.54",101/01/13,"9,935.38",2012-01-13,7226.24,7249.94,7169.92,7181.54,9935.38,0,0
101/01/16,"7,241.92","7,258.84","7,091.35","7,103.62",101/01/16,"9,827.58",2012-01-16,7241.92,7258.84,7091.35,7103.62,9827.58,0,0
101/01/17,"7,144.20","7,221.08","7,118.36","7,221.08",101/01/17,"9,990.08",2012-01-17,7144.2,7221.08,7118.36,7221.08,9990.08,0,0
101/01/18,"7,235.54","7,245.13","7,194.55","7,233.69",101/01/18,"10,007.53",2012-01-18,7235.54,7245.13,7194.55,7233.69,10007.53,0,0
101/01/30,"7,382.72","7,443.03","7,382.72","7,407.41",101/01/30,"10,247.87",2012-01-30,7382.72,7443.03,7382.72,7407.41,10247.87,0,0
101/01/31,"7,436.52","7,517.08","7,421.01","7,517.08",101/01/31,"10,399.58",2012-01-31,7436.52,7517.08,7421.01,7517.08,10399.58,0,0
