日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
103/07/01,"9,393.07","9,463.06","9,374.28","9,441.92",103/07/01,"14,008.09",2014-07-01,9393.07,9463.06,9374.28,9441.92,14008.09,0,0
103/07/02,"9,482.00","9,547.05","9,421.87","9,484.96",103/07/02,"14,073.18",2014-07-02,9482.0,9547.05,9421.87,9484.96,14073.18,0,0
103/07/03,"9,468.78","9,538.65","9,449.78","9,526.23",103/07/03,"14,150.71",2014-07-03,9468.78,9538.65,9449.78,9526.23,14150.71,0,0
103/07/04,"9,525.93","9,550.11","9,482.94","9,510.05",103/07/04,"14,147.69",2014-07-04,9525.93,9550.11,9482.94,9510.05,14147.69,0,0
103/07/07,"9,497.27","9,520.20","9,454.67","9,520.20",103/07/07,"14,167.45",2014-07-07,9497.27,9520.2,9454.67,9520.2,14167.45,0,0
103/07/08,"9,515.18","9,540.57","9,499.17","9,530.98",103/07/08,"14,187.05",2014-07-08,9515.18,9540.57,9499.17,9530.98,14187.05,0,0
103/07/09,"9,510.00","9,522.99","9,478.76","9,489.98",103/07/09,"14,143.48",2014-07-09,9510.0,9522.99,9478.76,9489.98,14143.48,0,0
103/07/10,"9,512.89","9,568.75","9,512.89","9,565.12",103/07/10,"14,265.25",2014-07-10,9512.89,9568.75,9512.89,9565.12,14265.25,0,0
103/07/11,"9,561.71","9,591.27","9,478.07","9,495.84",103/07/11,"14,164.84",2014-07-11,9561.71,9591.27,9478.07,9495.84,14164.84,0,0
103/07/14,"9,497.81","9,545.99","9,488.12","9,520.30",103/07/14,"14,248.39",2014-07-14,9497.81,9545.99,9488.12,9520.3,14248.39,0,0
103/07/15,"9,558.42","9,593.68","9,547.94","9,569.17",103/07/15,"14,324.83",2014-07-15,9558.42,9593.68,9547.94,9569.17,14324.83,0,0
103/07/16,"9,570.33","9,574.13","9,471.65","9,484.73",103/07/16,"14,217.50",2014-07-16,9570.33,9574.13,9471.65,9484.73,14217.5,0,0
103/07/17,"9,420.11","9,461.86","9,373.87","9,408.24",103/07/17,"14,131.31",2014-07-17,9420.11,9461.86,9373.87,9408.24,14131.31,0,0
103/07/18,"9,335.38","9,421.34","9,335.38","9,400.97",103/07/18,"14,123.25",2014-07-18,9335.38,9421.34,9335.38,9400.97,14123.25,0,0
103/07/21,"9,453.78","9,480.14","9,426.30","9,440.97",103/07/21,"14,185.04",2014-07-21,9453.78,9480.14,9426.3,9440.97,14185.04,0,0
103/07/22,"9,453.23","9,499.36","9,418.74","9,499.36",103/07/22,"14,275.64",2014-07-22,9453.23,9499.36,9418.74,9499.36,14275.64,0,0
103/07/24,"9,508.26","9,538.07","9,483.52","9,527.54",103/07/24,"14,332.24",2014-07-24,9508.26,9538.07,9483.52,9527.54,14332.24,0,0
103/07/25,"9,519.99","9,528.70","9,412.48","9,439.29",103/07/25,"14,205.41",2014-07-25,9519.99,9528.7,9412.48,9439.29,14205.41,0,0
103/07/28,"9,415.90","9,460.43","9,385.56","9,420.18",103/07/28,"14,179.32",2014-07-28,9415.9,9460.43,9385.56,9420.18,14179.32,0,0
103/07/29,"9,457.80","9,483.75","9,357.32","9,391.88",103/07/29,"14,143.74",2014-07-29,9457.8,9483.75,9357.32,9391.88,14143.74,0,0
103/07/30,"9,409.62","9,456.03","9,398.82","9,447.02",103/07/30,"14,233.38",2014-07-30,9409.62,9456.03,9398.82,9447.02,14233.38,0,0
103/07/31,"9,436.04","9,438.97","9,313.87","9,315.85",103/07/31,"14,045.85",2014-07-31,9436.04,9438.97,9313.87,9315.85,14045.85,0,0
