日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
106/03/01,"9,751.12","9,758.78","9,674.78","9,674.78",106/03/01,"15,950.78",2017-03-01,9751.12,9758.78,9674.78,9674.78,15950.78,0,0
106/03/02,"9,727.60","9,774.60","9,646.34","9,691.80",106/03/02,"15,978.84",2017-03-02,9727.6,9774.6,9646.34,9691.8,15978.84,0,0
106/03/03,"9,672.26","9,679.82","9,633.88","9,648.21",106/03/03,"15,906.98",2017-03-03,9672.26,9679.82,9633.88,9648.21,15906.98,0,0
106/03/06,"9,647.00","9,688.50","9,647.00","9,682.63",106/03/06,"15,963.72",2017-03-06,9647.0,9688.5,9647.0,9682.63,15963.72,0,0
106/03/07,"9,690.26","9,738.07","9,690.20","9,738.07",106/03/07,"16,055.13",2017-03-07,9690.26,9738.07,9690.2,9738.07,16055.13,0,0
106/03/08,"9,744.26","9,773.49","9,712.50","9,753.45",106/03/08,"16,080.49",2017-03-08,9744.26,9773.49,9712.5,9753.45,16080.49,0,0
106/03/09,"9,740.05","9,743.78","9,650.32","9,658.61",106/03/09,"15,924.12",2017-03-09,9740.05,9743.78,9650.32,9658.61,15924.12,0,0
106/03/10,"9,653.79","9,656.65","9,562.75","9,627.89",106/03/10,"15,873.47",2017-03-10,9653.79,9656.65,9562.75,9627.89,15873.47,0,0
106/03/13,"9,656.56","9,697.34","9,656.56","9,697.34",106/03/13,"15,987.97",2017-03-13,9656.56,9697.34,9656.56,9697.34,15987.97,0,0
106/03/14,"9,720.53","9,767.66","9,720.53","9,744.21",106/03/14,"16,065.26",2017-03-14,9720.53,9767.66,9720.53,9744.21,16065.26,0,0
106/03/15,"9,741.29","9,749.01","9,714.58","9,740.31",106/03/15,"16,058.82",2017-03-15,9741.29,9749.01,9714.58,9740.31,16058.82,0,0
106/03/16,"9,768.85","9,842.17","9,768.85","9,837.83",106/03/16,"16,219.61",2017-03-16,9768.85,9842.17,9768.85,9837.83,16219.61,0,0
106/03/17,"9,845.59","9,908.69","9,835.51","9,908.69",106/03/17,"16,336.44",2017-03-17,9845.59,9908.69,9835.51,9908.69,16336.44,0,0
106/03/20,"9,905.81","9,916.18","9,869.35","9,912.97",106/03/20,"16,343.49",2017-03-20,9905.81,9916.18,9869.35,9912.97,16343.49,0,0
106/03/21,"9,923.18","9,976.61","9,918.39","9,972.49",106/03/21,"16,441.62",2017-03-21,9923.18,9976.61,9918.39,9972.49,16441.62,0,0
106/03/22,"9,911.96","9,922.66","9,843.07","9,922.66",106/03/22,"16,359.46",2017-03-22,9911.96,9922.66,9843.07,9922.66,16359.46,0,0
106/03/23,"9,921.97","9,945.24","9,897.45","9,930.74",106/03/23,"16,372.78",2017-03-23,9921.97,9945.24,9897.45,9930.74,16372.78,0,0
106/03/24,"9,914.12","9,932.68","9,892.31","9,902.98",106/03/24,"16,327.02",2017-03-24,9914.12,9932.68,9892.31,9902.98,16327.02,0,0
106/03/27,"9,907.60","9,917.85","9,859.53","9,876.77",106/03/27,"16,283.80",2017-03-27,9907.6,9917.85,9859.53,9876.77,16283.8,0,0
106/03/28,"9,909.99","9,924.14","9,799.28","9,876.45",106/03/28,"16,283.28",2017-03-28,9909.99,9924.14,9799.28,9876.45,16283.28,0,0
106/03/29,"9,887.00","9,906.76","9,831.63","9,856.25",106/03/29,"16,249.97",2017-03-29,9887.0,9906.76,9831.63,9856.25,16249.97,0,0
106/03/30,"9,869.28","9,878.62","9,836.33","9,848.15",106/03/30,"16,236.62",2017-03-30,9869.28,9878.62,9836.33,9848.15,16236.62,0,0
106/03/31,"9,846.38","9,869.65","9,811.52","9,811.52",106/03/31,"16,176.23",2017-03-31,9846.38,9869.65,9811.52,9811.52,16176.23,0,0
