日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
112/08/01,"17,141.97","17,252.32","17,095.86","17,212.87",112/08/01,"36,810.67",2023-08-01,17141.97,17252.32,17095.86,17212.87,36810.67,0,0
112/08/02,"17,207.22","17,212.55","16,844.57","16,893.73",112/08/02,"36,133.38",2023-08-02,17207.22,17212.55,16844.57,16893.73,36133.38,0,0
112/08/04,"16,847.24","16,887.38","16,748.51","16,843.68",112/08/04,"36,072.73",2023-08-04,16847.24,16887.38,16748.51,16843.68,36072.73,0,0
112/08/07,"16,870.81","17,032.32","16,868.74","16,996.00",112/08/07,"36,399.79",2023-08-07,16870.81,17032.32,16868.74,16996.0,36399.79,0,0
112/08/08,"17,006.46","17,043.56","16,812.59","16,877.07",112/08/08,"36,145.48",2023-08-08,17006.46,17043.56,16812.59,16877.07,36145.48,0,0
112/08/09,"16,836.64","16,956.73","16,798.50","16,870.94",112/08/09,"36,142.32",2023-08-09,16836.64,16956.73,16798.5,16870.94,36142.32,0,0
112/08/10,"16,827.11","16,827.11","16,601.17","16,634.70",112/08/10,"35,659.69",2023-08-10,16827.11,16827.11,16601.17,16634.7,35659.69,0,0
112/08/11,"16,644.65","16,766.84","16,601.25","16,601.25",112/08/11,"35,596.18",2023-08-11,16644.65,16766.84,16601.25,16601.25,35596.18,0,0
112/08/14,"16,585.41","16,585.41","16,307.28","16,393.66",112/08/14,"35,151.09",2023-08-14,16585.41,16585.41,16307.28,16393.66,35151.09,0,0
112/08/15,"16,438.63","16,546.01","16,437.63","16,454.80",112/08/15,"35,282.85",2023-08-15,16438.63,16546.01,16437.63,16454.8,35282.85,0,0
112/08/16,"16,422.20","16,446.78","16,304.44","16,446.78",112/08/16,"35,269.75",2023-08-16,16422.2,16446.78,16304.44,16446.78,35269.75,0,0
112/08/17,"16,411.63","16,550.11","16,264.65","16,516.66",112/08/17,"35,428.05",2023-08-17,16411.63,16550.11,16264.65,16516.66,35428.05,0,0
112/08/18,"16,508.46","16,583.95","16,344.29","16,381.31",112/08/18,"35,141.00",2023-08-18,16508.46,16583.95,16344.29,16381.31,35141.0,0,0
112/08/21,"16,414.14","16,485.25","16,347.77","16,381.49",112/08/21,"35,141.56",2023-08-21,16414.14,16485.25,16347.77,16381.49,35141.56,0,0
112/08/22,"16,429.69","16,535.07","16,407.83","16,437.61",112/08/22,"35,262.22",2023-08-22,16429.69,16535.07,16407.83,16437.61,35262.22,0,0
