日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
100/01/03,"9,039.63","9,041.32","8,994.50","9,025.30",100/01/03,"11,998.76",2011-01-03,9039.63,9041.32,8994.5,9025.3,11998.76,0,0
100/01/04,"9,045.11","9,046.18","8,988.58","8,997.19",100/01/04,"11,961.39",2011-01-04,9045.11,9046.18,8988.58,8997.19,11961.39,0,0
100/01/05,"9,014.32","9,027.16","8,812.36","8,846.31",100/01/05,"11,760.80",2011-01-05,9014.32,9027.16,8812.36,8846.31,11760.8,0,0
100/01/06,"8,866.23","8,883.21","8,813.63","8,883.21",100/01/06,"11,809.86",2011-01-06,8866.23,8883.21,8813.63,8883.21,11809.86,0,0
100/01/07,"8,905.25","8,907.11","8,738.93","8,782.72",100/01/07,"11,676.27",2011-01-07,8905.25,8907.11,8738.93,8782.72,11676.27,0,0
100/01/10,"8,798.05","8,817.88","8,762.50","8,817.88",100/01/10,"11,723.00",2011-01-10,8798.05,8817.88,8762.5,8817.88,11723.0,0,0
100/01/11,"8,810.77","8,935.27","8,794.77","8,931.36",100/01/11,"11,873.88",2011-01-11,8810.77,8935.27,8794.77,8931.36,11873.88,0,0
100/01/12,"8,992.01","9,000.78","8,955.47","8,965.00",100/01/12,"11,918.59",2011-01-12,8992.01,9000.78,8955.47,8965.0,11918.59,0,0
100/01/13,"9,034.17","9,034.17","8,948.23","8,975.58",100/01/13,"11,932.66",2011-01-13,9034.17,9034.17,8948.23,8975.58,11932.66,0,0
100/01/14,"8,985.34","8,998.14","8,937.50","8,972.51",100/01/14,"11,928.57",2011-01-14,8985.34,8998.14,8937.5,8972.51,11928.57,0,0
100/01/17,"8,972.51","9,006.36","8,921.19","8,925.09",100/01/17,"11,865.54",2011-01-17,8972.51,9006.36,8921.19,8925.09,11865.54,0,0
100/01/18,"8,925.09","9,003.45","8,887.03","8,988.00",100/01/18,"11,949.17",2011-01-18,8925.09,9003.45,8887.03,8988.0,11949.17,0,0
100/01/19,"8,988.00","9,092.28","8,988.00","9,086.02",100/01/19,"12,079.49",2011-01-19,8988.0,9092.28,8988.0,9086.02,12079.49,0,0
100/01/20,"9,086.02","9,086.02","9,017.80","9,022.17",100/01/20,"11,994.60",2011-01-20,9086.02,9086.02,9017.8,9022.17,11994.6,0,0
100/01/21,"9,022.17","9,022.17","8,892.27","8,954.38",100/01/21,"11,904.48",2011-01-21,9022.17,9022.17,8892.27,8954.38,11904.48,0,0
100/01/24,"8,954.38","8,993.56","8,927.49","8,947.79",100/01/24,"11,895.72",2011-01-24,8954.38,8993.56,8927.49,8947.79,11895.72,0,0
100/01/25,"8,947.79","9,032.30","8,947.79","8,991.39",100/01/25,"11,953.67",2011-01-25,8947.79,9032.3,8947.79,8991.39,11953.67,0,0
100/01/26,"8,991.39","9,072.76","8,991.39","9,055.59",100/01/26,"12,039.03",2011-01-26,8991.39,9072.76,8991.39,9055.59,12039.03,0,0
100/01/27,"9,055.59","9,126.93","9,055.59","9,102.33",100/01/27,"12,101.17",2011-01-27,9055.59,9126.93,9055.59,9102.33,12101.17,0,0
100/01/28,"9,102.33","9,154.93","9,095.71","9,145.35",100/01/28,"12,158.36",2011-01-28,9102.33,9154.93,9095.71,9145.35,12158.36,0,0
