日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
103/05/02,"8,846.86","8,875.90","8,839.92","8,867.32",103/05/02,"13,101.20",2014-05-02,8846.86,8875.9,8839.92,8867.32,13101.2,0,0
103/05/05,"8,895.87","8,911.08","8,844.45","8,870.43",103/05/05,"13,105.79",2014-05-05,8895.87,8911.08,8844.45,8870.43,13105.79,0,0
103/05/06,"8,888.45","8,927.39","8,853.72","8,912.39",103/05/06,"13,168.26",2014-05-06,8888.45,8927.39,8853.72,8912.39,13168.26,0,0
103/05/07,"8,903.72","8,911.03","8,856.98","8,893.22",103/05/07,"13,139.93",2014-05-07,8903.72,8911.03,8856.98,8893.22,13139.93,0,0
103/05/08,"8,925.21","8,941.46","8,891.74","8,930.90",103/05/08,"13,195.79",2014-05-08,8925.21,8941.46,8891.74,8930.9,13195.79,0,0
103/05/09,"8,943.14","8,945.63","8,878.32","8,889.69",103/05/09,"13,134.90",2014-05-09,8943.14,8945.63,8878.32,8889.69,13134.9,0,0
103/05/12,"8,893.72","8,898.31","8,803.43","8,808.61",103/05/12,"13,015.09",2014-05-12,8893.72,8898.31,8803.43,8808.61,13015.09,0,0
103/05/13,"8,865.61","8,886.66","8,809.06","8,817.94",103/05/13,"13,028.88",2014-05-13,8865.61,8886.66,8809.06,8817.94,13028.88,0,0
103/05/14,"8,842.05","8,875.16","8,812.19","8,875.16",103/05/14,"13,113.43",2014-05-14,8842.05,8875.16,8812.19,8875.16,13113.43,0,0
103/05/15,"8,852.92","8,880.65","8,839.44","8,880.65",103/05/15,"13,121.71",2014-05-15,8852.92,8880.65,8839.44,8880.65,13121.71,0,0
103/05/16,"8,857.12","8,896.72","8,816.92","8,888.45",103/05/16,"13,133.24",2014-05-16,8857.12,8896.72,8816.92,8888.45,13133.24,0,0
103/05/19,"8,901.54","8,912.35","8,877.46","8,899.90",103/05/19,"13,150.15",2014-05-19,8901.54,8912.35,8877.46,8899.9,13150.15,0,0
103/05/20,"8,922.08","8,930.79","8,887.79","8,887.79",103/05/20,"13,132.26",2014-05-20,8922.08,8930.79,8887.79,8887.79,13132.26,0,0
103/05/21,"8,894.16","8,905.04","8,848.53","8,862.42",103/05/21,"13,095.15",2014-05-21,8894.16,8905.04,8848.53,8862.42,13095.15,0,0
103/05/22,"8,899.82","8,969.63","8,899.82","8,969.63",103/05/22,"13,253.58",2014-05-22,8899.82,8969.63,8899.82,8969.63,13253.58,0,0
103/05/23,"8,960.79","9,008.22","8,960.79","9,008.22",103/05/23,"13,310.60",2014-05-23,8960.79,9008.22,8960.79,9008.22,13310.6,0,0
103/05/26,"9,040.49","9,053.75","9,026.77","9,036.12",103/05/26,"13,351.82",2014-05-26,9040.49,9053.75,9026.77,9036.12,13351.82,0,0
103/05/27,"9,045.08","9,059.19","9,035.69","9,055.29",103/05/27,"13,380.30",2014-05-27,9045.08,9059.19,9035.69,9055.29,13380.3,0,0
103/05/28,"9,072.04","9,125.14","9,069.89","9,121.71",103/05/28,"13,478.45",2014-05-28,9072.04,9125.14,9069.89,9121.71,13478.45,0,0
103/05/29,"9,123.46","9,131.66","9,093.57","9,109.00",103/05/29,"13,459.67",2014-05-29,9123.46,9131.66,9093.57,9109.0,13459.67,0,0
103/05/30,"9,130.66","9,139.57","9,075.91","9,075.91",103/05/30,"13,410.77",2014-05-30,9130.66,9139.57,9075.91,9075.91,13410.77,0,0
