日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 97/04/01,"8,593.20","8,608.95","8,419.72","8,419.72", 97/04/01,"9,959.77",2008-04-01,8593.2,8608.95,8419.72,8419.72,9959.77,0,0
 97/04/02,"8,578.59","8,619.78","8,519.67","8,605.32", 97/04/02,"10,179.32",2008-04-02,8578.59,8619.78,8519.67,8605.32,10179.32,0,0
 97/04/03,"8,593.85","8,621.59","8,555.62","8,596.34", 97/04/03,"10,168.70",2008-04-03,8593.85,8621.59,8555.62,8596.34,10168.7,0,0
 97/04/07,"8,638.63","8,729.79","8,619.99","8,729.79", 97/04/07,"10,326.56",2008-04-07,8638.63,8729.79,8619.99,8729.79,10326.56,0,0
 97/04/08,"8,717.06","8,725.69","8,672.85","8,672.85", 97/04/08,"10,259.20",2008-04-08,8717.06,8725.69,8672.85,8672.85,10259.2,0,0
 97/04/09,"8,684.66","8,759.75","8,628.62","8,667.93", 97/04/09,"10,253.39",2008-04-09,8684.66,8759.75,8628.62,8667.93,10253.39,0,0
 97/04/10,"8,682.10","8,829.40","8,681.89","8,829.40", 97/04/10,"10,444.39",2008-04-10,8682.1,8829.4,8681.89,8829.4,10444.39,0,0
 97/04/11,"8,872.65","8,937.12","8,840.04","8,909.58", 97/04/11,"10,539.23",2008-04-11,8872.65,8937.12,8840.04,8909.58,10539.23,0,0
 97/04/14,"8,877.47","8,928.87","8,839.12","8,892.68", 97/04/14,"10,519.24",2008-04-14,8877.47,8928.87,8839.12,8892.68,10519.24,0,0
 97/04/15,"8,931.08","8,951.56","8,885.32","8,924.78", 97/04/15,"10,557.21",2008-04-15,8931.08,8951.56,8885.32,8924.78,10557.21,0,0
 97/04/16,"9,007.63","9,068.97","8,981.91","9,066.04", 97/04/16,"10,724.32",2008-04-16,9007.63,9068.97,8981.91,9066.04,10724.32,0,0
 97/04/17,"9,185.58","9,194.86","9,063.69","9,090.43", 97/04/17,"10,753.16",2008-04-17,9185.58,9194.86,9063.69,9090.43,10753.16,0,0
 97/04/18,"9,092.93","9,123.07","9,025.01","9,074.34", 97/04/18,"10,734.14",2008-04-18,9092.93,9123.07,9025.01,9074.34,10734.14,0,0
 97/04/21,"9,156.77","9,160.10","9,047.66","9,083.32", 97/04/21,"10,744.76",2008-04-21,9156.77,9160.1,9047.66,9083.32,10744.76,0,0
 97/04/22,"9,067.90","9,081.29","8,997.02","9,037.25", 97/04/22,"10,690.26",2008-04-22,9067.9,9081.29,8997.02,9037.25,10690.26,0,0
 97/04/23,"9,032.61","9,079.43","8,951.53","9,008.49", 97/04/23,"10,656.23",2008-04-23,9032.61,9079.43,8951.53,9008.49,10656.23,0,0
 97/04/24,"9,025.47","9,064.15","8,974.79","8,990.33", 97/04/24,"10,634.76",2008-04-24,9025.47,9064.15,8974.79,8990.33,10634.76,0,0
 97/04/25,"9,053.30","9,062.97","8,945.22","8,947.83", 97/04/25,"10,584.48",2008-04-25,9053.3,9062.97,8945.22,8947.83,10584.48,0,0
 97/04/28,"8,965.73","9,079.60","8,953.95","9,079.60", 97/04/28,"10,740.35",2008-04-28,8965.73,9079.6,8953.95,9079.6,10740.35,0,0
 97/04/29,"9,056.16","9,077.77","8,891.74","8,891.74", 97/04/29,"10,518.13",2008-04-29,9056.16,9077.77,8891.74,8891.74,10518.13,0,0
 97/04/30,"8,917.62","8,962.99","8,882.57","8,919.92", 97/04/30,"10,551.47",2008-04-30,8917.62,8962.99,8882.57,8919.92,10551.47,0,0
