日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
114/10/01,"26,078.29","26,325.79","25,982.91","25,982.91",114/10/01,"59,035.59",2025-10-01,26078.29,26325.79,25982.91,25982.91,59035.59,0,0
114/10/02,"26,392.31","26,489.79","26,330.25","26,378.39",114/10/02,"59,934.34",2025-10-02,26392.31,26489.79,26330.25,26378.39,59934.34,0,0
114/10/03,"26,435.10","26,761.06","26,410.03","26,761.06",114/10/03,"60,804.03",2025-10-03,26435.1,26761.06,26410.03,26761.06,60804.03,0,0
114/10/07,"27,029.28","27,301.42","27,017.08","27,211.95",114/10/07,"61,828.55",2025-10-07,27029.28,27301.42,27017.08,27211.95,61828.55,0,0
114/10/08,"26,999.82","27,110.43","26,883.99","27,063.68",114/10/08,"61,491.72",2025-10-08,26999.82,27110.43,26883.99,27063.68,61491.72,0,0
114/10/09,"27,301.61","27,463.12","27,253.07","27,301.92",114/10/09,"62,033.02",2025-10-09,27301.61,27463.12,27253.07,27301.92,62033.02,0,0
114/10/13,"26,762.60","26,965.72","26,470.44","26,923.42",114/10/13,"61,173.03",2025-10-13,26762.6,26965.72,26470.44,26923.42,61173.03,0,0
114/10/14,"27,282.10","27,507.16","26,764.06","26,793.15",114/10/14,"60,877.04",2025-10-14,27282.1,27507.16,26764.06,26793.15,60877.04,0,0
114/10/15,"26,911.05","27,275.71","26,773.15","27,275.71",114/10/15,"61,973.47",2025-10-15,26911.05,27275.71,26773.15,27275.71,61973.47,0,0
114/10/16,"27,337.32","27,732.78","27,337.32","27,647.87",114/10/16,"62,819.33",2025-10-16,27337.32,27732.78,27337.32,27647.87,62819.33,0,0
114/10/17,"27,399.91","27,513.09","27,302.37","27,302.37",114/10/17,"62,034.31",2025-10-17,27399.91,27513.09,27302.37,27302.37,62034.31,0,0
114/10/20,"27,480.44","27,768.27","27,412.45","27,688.63",114/10/20,"62,911.94",2025-10-20,27480.44,27768.27,27412.45,27688.63,62911.94,0,0
114/10/21,"27,742.55","27,969.05","27,742.55","27,752.41",114/10/21,"63,056.93",2025-10-21,27742.55,27969.05,27742.55,27752.41,63056.93,0,0
114/10/22,"27,614.11","27,725.83","27,490.89","27,648.91",114/10/22,"62,821.76",2025-10-22,27614.11,27725.83,27490.89,27648.91,62821.76,0,0
114/10/23,"27,457.07","27,586.85","27,371.67","27,532.26",114/10/23,"62,556.91",2025-10-23,27457.07,27586.85,27371.67,27532.26,62556.91,0,0
114/10/27,"28,029.88","28,196.33","27,993.63","27,993.63",114/10/27,"63,605.41",2025-10-27,28029.88,28196.33,27993.63,27993.63,63605.41,0,0
114/10/28,"28,041.01","28,087.93","27,885.62","27,949.11",114/10/28,"63,504.33",2025-10-28,28041.01,28087.93,27885.62,27949.11,63504.33,0,0
114/10/29,"28,157.91","28,395.31","28,139.65","28,294.74",114/10/29,"64,289.65",2025-10-29,28157.91,28395.31,28139.65,28294.74,64289.65,0,0
114/10/30,"28,350.24","28,527.68","28,116.60","28,287.53",114/10/30,"64,273.28",2025-10-30,28350.24,28527.68,28116.6,28287.53,64273.28,0,0
114/10/31,"28,280.47","28,489.76","28,233.35","28,233.35",114/10/31,"64,150.19",2025-10-31,28280.47,28489.76,28233.35,28233.35,64150.19,0,0
