日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
109/05/04,"10,781.51","10,781.51","10,658.50","10,720.48",109/05/04,"20,047.43",2020-05-04,10781.51,10781.51,10658.5,10720.48,20047.43,0,0
109/05/05,"10,756.95","10,833.53","10,735.01","10,774.61",109/05/05,"20,148.65",2020-05-05,10756.95,10833.53,10735.01,10774.61,20148.65,0,0
109/05/06,"10,771.09","10,828.73","10,708.10","10,774.98",109/05/06,"20,149.35",2020-05-06,10771.09,10828.73,10708.1,10774.98,20149.35,0,0
109/05/07,"10,778.53","10,890.87","10,775.16","10,842.92",109/05/07,"20,276.39",2020-05-07,10778.53,10890.87,10775.16,10842.92,20276.39,0,0
109/05/08,"10,883.22","10,970.70","10,883.22","10,901.42",109/05/08,"20,385.80",2020-05-08,10883.22,10970.7,10883.22,10901.42,20385.8,0,0
109/05/11,"10,942.18","11,039.11","10,942.18","11,013.26",109/05/11,"20,594.93",2020-05-11,10942.18,11039.11,10942.18,11013.26,20594.93,0,0
109/05/12,"10,974.51","10,974.51","10,854.51","10,879.47",109/05/12,"20,344.75",2020-05-12,10974.51,10974.51,10854.51,10879.47,20344.75,0,0
109/05/13,"10,861.01","10,938.27","10,828.93","10,938.27",109/05/13,"20,454.71",2020-05-13,10861.01,10938.27,10828.93,10938.27,20454.71,0,0
109/05/14,"10,894.17","10,894.17","10,777.46","10,780.88",109/05/14,"20,160.38",2020-05-14,10894.17,10894.17,10777.46,10780.88,20160.38,0,0
109/05/15,"10,833.16","10,904.01","10,730.55","10,814.92",109/05/15,"20,224.04",2020-05-15,10833.16,10904.01,10730.55,10814.92,20224.04,0,0
109/05/18,"10,753.21","10,812.87","10,730.70","10,740.55",109/05/18,"20,084.97",2020-05-18,10753.21,10812.87,10730.7,10740.55,20084.97,0,0
109/05/19,"10,812.79","10,924.79","10,812.79","10,860.44",109/05/19,"20,309.17",2020-05-19,10812.79,10924.79,10812.79,10860.44,20309.17,0,0
109/05/20,"10,892.76","10,933.98","10,860.15","10,907.80",109/05/20,"20,397.73",2020-05-20,10892.76,10933.98,10860.15,10907.8,20397.73,0,0
109/05/21,"10,933.21","11,021.66","10,933.21","11,008.31",109/05/21,"20,585.68",2020-05-21,10933.21,11021.66,10933.21,11008.31,20585.68,0,0
109/05/22,"10,977.55","10,977.55","10,804.56","10,811.15",109/05/22,"20,216.98",2020-05-22,10977.55,10977.55,10804.56,10811.15,20216.98,0,0
109/05/25,"10,812.94","10,874.54","10,719.25","10,871.18",109/05/25,"20,329.25",2020-05-25,10812.94,10874.54,10719.25,10871.18,20329.25,0,0
109/05/26,"10,903.32","11,046.22","10,903.32","10,997.21",109/05/26,"20,564.92",2020-05-26,10903.32,11046.22,10903.32,10997.21,20564.92,0,0
109/05/27,"11,023.93","11,069.72","10,972.25","11,014.66",109/05/27,"20,597.56",2020-05-27,11023.93,11069.72,10972.25,11014.66,20597.56,0,0
109/05/28,"11,040.62","11,087.53","10,915.30","10,944.19",109/05/28,"20,466.81",2020-05-28,11040.62,11087.53,10915.3,10944.19,20466.81,0,0
109/05/29,"10,921.16","10,965.03","10,861.90","10,942.16",109/05/29,"20,463.00",2020-05-29,10921.16,10965.03,10861.9,10942.16,20463.0,0,0
