711496,原相元富03購01
711497,網家元富03購01
711499,M31國泰02購01
711500,新普國泰02購01
711501,雙鴻富邦9C購01
711502,譜瑞富邦02購01
711510,鈊象元大9C購06
711514,瓦城統一02購01
711515,雙鴻統一9C購03
711516,穩懋統一02購01
711517,譜瑞統一02購01
711519,凡甲凱基9C購01
711522,是方凱基9C購01
711523,聯亞凱基9C購02
711524,雙鴻凱基9C購01
711526,鈺太凱基02購01
711539,大田國票9C購01
711540,直得國票9C購01
711541,新普國票9C購01
711542,環球晶國票9C購03
711543,宏捷科兆豐9C購01
711544,精測兆豐9C購01
711545,晟德兆豐9C購01
711547,宏捷科國泰02購01
711548,優群國泰01購01
711549,晟德國泰02購01
711550,鈊象國泰02購01
711551,威剛群益01購01
711553,精測群益01購01
711554,宏捷科元大01購01
711555,原相元大01購03
711557,優群元大01購01
711560,六角統一02購01
711561,瓦城統一01購02
711562,直得統一02購01
711563,凡甲凱基02購01
711564,瓦城凱基02購01
711569,大學光國票01購01
711570,智擎國票01購01
711571,新鉅科國票01購01
711573,譜瑞中信06購01
711579,原相元富03購02
711580,智擎元富03購01
711583,元太兆豐01購01
711584,合晶兆豐01購01
711585,宜鼎兆豐01購01
711586,精華兆豐01購01
711589,瓦城群益01購01
711592,弘塑兆豐01購01
711596,原相元大01購04
711597,網家元大01購01
711600,M31富邦01購01
711601,群聯國票01購01
711603,穩懋國票01購01
711605,譜瑞凱基02購01
711606,精測麥證01購01
711607,伍豐統一02購01
711608,原相統一01購02
711616,宏捷科富邦01購01
711617,頎邦富邦02購01
711620,智擎中信02購01
711623,旺矽永豐01購01
711627,M31統一01購01
711628,伍豐統一01購01
711629,智擎統一02購01
711631,譜瑞統一02購02
711633,力旺凱基01購01
711634,宏捷科凱基01購01
711636,網家凱基02購01
711642,M31凱基01購01
711645,優群凱基01購01
711648,智擎國泰02購01
711651,新普富邦01購01
711652,穩懋富邦01購02
711654,元太中信06購01
711662,信昌電國票01購01
711663,網家國票01購01
711664,聯亞國票01購01
711665,穩懋國票01購02
711666,鈊象國票01購01
711667,鈊象兆豐01購01
711669,碩禾元富03購01
711671,大江統一01購01
711672,邦特統一01購01
711673,信驊統一02購01
711674,原相統一01購03
711675,智擎統一01購01
711676,緯軟統一01購01
711677,璟德統一02購01
711678,穩懋統一01購03
