Date,Close,Adj Close,Dividends,Stock Splits
2023-05-31 00:00:00+08:00,125.99,125.99,0,0
2023-05-30 00:00:00+08:00,126.93,126.93,0,0
2023-05-29 00:00:00+08:00,126.95,126.95,0,0
2023-05-28 00:00:00+08:00,,,0,0
2023-05-27 00:00:00+08:00,,,0,0
2023-05-26 00:00:00+08:00,126.32,126.32,0,0
2023-05-25 00:00:00+08:00,123.51,123.51,0,0
2023-05-24 00:00:00+08:00,121.84,121.84,0,0
2023-05-23 00:00:00+08:00,122.42,122.42,0,0
2023-05-22 00:00:00+08:00,122.51,122.51,0,0
2023-05-21 00:00:00+08:00,,,0,0
2023-05-20 00:00:00+08:00,,,0,0
2023-05-19 00:00:00+08:00,122.75,122.75,0,0
2023-05-18 00:00:00+08:00,122.27,122.27,0,0
2023-05-17 00:00:00+08:00,120.6,120.6,0,0
2023-05-16 00:00:00+08:00,118.42,118.42,0,0
2023-05-15 00:00:00+08:00,116.81,116.81,0,0
2023-05-14 00:00:00+08:00,,,0,0
2023-05-13 00:00:00+08:00,,,0,0
2023-05-12 00:00:00+08:00,116.88,116.88,0,0
2023-05-11 00:00:00+08:00,117.44,117.44,0,0
2023-05-10 00:00:00+08:00,118.13,118.13,0,0
2023-05-09 00:00:00+08:00,119.07,119.07,0,0
2023-05-08 00:00:00+08:00,118.33,118.33,0,0
2023-05-07 00:00:00+08:00,,,0,0
2023-05-06 00:00:00+08:00,,,0,0
2023-05-05 00:00:00+08:00,117.65,117.65,0,0
2023-05-04 00:00:00+08:00,117.34,117.34,0,0
2023-05-03 00:00:00+08:00,116.97,116.97,0,0
2023-05-02 00:00:00+08:00,117.6,117.6,0,0
2023-05-01 00:00:00+08:00,,,0,0
