Date,Close,Adj Close,Dividends,Stock Splits
2026-02-27 00:00:00+08:00,,,0,0
2026-02-26 00:00:00+08:00,80.94,80.94,0,0
2026-02-25 00:00:00+08:00,81.26,81.26,0,0
2026-02-24 00:00:00+08:00,79.34,79.34,0,0
2026-02-23 00:00:00+08:00,77.03,77.03,0,0
2026-02-22 00:00:00+08:00,,,0,0
2026-02-21 00:00:00+08:00,,,0,0
2026-02-20 00:00:00+08:00,,,0,0
2026-02-19 00:00:00+08:00,,,0,0
2026-02-18 00:00:00+08:00,,,0,0
2026-02-17 00:00:00+08:00,,,0,0
2026-02-16 00:00:00+08:00,,,0,0
2026-02-15 00:00:00+08:00,,,0,0
2026-02-14 00:00:00+08:00,,,0,0
2026-02-13 00:00:00+08:00,,,0,0
2026-02-12 00:00:00+08:00,,,0,0
2026-02-11 00:00:00+08:00,77.15,77.15,0,0
2026-02-10 00:00:00+08:00,75.74,75.74,0,0
2026-02-09 00:00:00+08:00,73.78,73.78,0,0
2026-02-08 00:00:00+08:00,,,0,0
2026-02-07 00:00:00+08:00,,,0,0
2026-02-06 00:00:00+08:00,72.23,72.23,0,0
2026-02-05 00:00:00+08:00,71.84,71.84,0,0
2026-02-04 00:00:00+08:00,72.85,72.85,0,0
2026-02-03 00:00:00+08:00,73.03,73.03,0,0
2026-02-02 00:00:00+08:00,71.54,71.54,0,0
2026-02-01 00:00:00+08:00,,,0,0
