Date,Close,Adj Close,Dividends,Stock Splits
2012-05-31 00:00:00+08:00,50.53,50.53,0,0
2012-05-30 00:00:00+08:00,50.21,50.21,0,0
2012-05-29 00:00:00+08:00,50.81,50.81,0,0
2012-05-28 00:00:00+08:00,49.48,49.48,0,0
2012-05-25 00:00:00+08:00,48.94,48.94,0,0
2012-05-24 00:00:00+08:00,49.36,49.36,0,0
2012-05-23 00:00:00+08:00,49.4,49.4,0,0
2012-05-22 00:00:00+08:00,50.43,50.43,0,0
2012-05-21 00:00:00+08:00,49.92,49.92,0,0
2012-05-18 00:00:00+08:00,49.55,49.55,0,0
2012-05-17 00:00:00+08:00,50.94,50.94,0,0
2012-05-16 00:00:00+08:00,49.95,49.95,0,0
2012-05-15 00:00:00+08:00,51.12,51.12,0,0
2012-05-14 00:00:00+08:00,51.13,51.13,0,0
2012-05-11 00:00:00+08:00,51.18,51.18,0,0
2012-05-10 00:00:00+08:00,51.68,51.68,0,0
2012-05-09 00:00:00+08:00,51.55,51.55,0,0
2012-05-08 00:00:00+08:00,52.05,52.05,0,0
2012-05-07 00:00:00+08:00,52.06,52.06,0,0
2012-05-04 00:00:00+08:00,,,0,0
2012-05-03 00:00:00+08:00,,,0,0
2012-05-02 00:00:00+08:00,,,0,0
