Date,Close,Adj Close,Dividends,Stock Splits
2012-06-29 00:00:00+08:00,50.33,50.33,0,0
2012-06-28 00:00:00+08:00,49.34,49.34,0,0
2012-06-27 00:00:00+08:00,49.35,49.35,0,0
2012-06-26 00:00:00+08:00,48.99,48.99,0,0
2012-06-25 00:00:00+08:00,49.19,49.19,0,0
2012-06-22 00:00:00+08:00,49.63,49.63,0,0
2012-06-21 00:00:00+08:00,50.1,50.1,0,0
2012-06-20 00:00:00+08:00,50.67,50.67,0,0
2012-06-19 00:00:00+08:00,50.21,50.21,0,0
2012-06-18 00:00:00+08:00,50.22,50.22,0,0
2012-06-15 00:00:00+08:00,49.31,49.31,0,0
2012-06-14 00:00:00+08:00,48.69,48.69,0,0
2012-06-13 00:00:00+08:00,48.76,48.76,0,0
2012-06-12 00:00:00+08:00,48.66,48.66,0,0
2012-06-11 00:00:00+08:00,49.1,49.1,0,0
2012-06-08 00:00:00+08:00,48.11,48.11,0,0
2012-06-07 00:00:00+08:00,48.91,48.91,0,0
2012-06-06 00:00:00+08:00,48.58,48.58,0,0
2012-06-05 00:00:00+08:00,48.3,48.3,0,0
2012-06-04 00:00:00+08:00,47.57,47.57,0,0
2012-06-01 00:00:00+08:00,48.97,48.97,0,0
