Date,Close,Adj Close,Dividends,Stock Splits
2020-03-31 00:00:00+08:00,76.45,76.45,0,0
2020-03-30 00:00:00+08:00,75.77,75.77,0,0
2020-03-27 00:00:00+08:00,76.68,76.68,0,0
2020-03-26 00:00:00+08:00,77.35,77.35,0,0
2020-03-25 00:00:00+08:00,76.79,76.79,0,0
2020-03-24 00:00:00+08:00,74.1,74.1,0,0
2020-03-23 00:00:00+08:00,70.87,70.87,0,0
2020-03-20 00:00:00+08:00,74.07,74.07,0,0
2020-03-19 00:00:00+08:00,69.1,69.1,0,0
2020-03-18 00:00:00+08:00,72.72,72.72,0,0
2020-03-17 00:00:00+08:00,74.69,74.69,0,0
2020-03-16 00:00:00+08:00,76.86,76.86,0,0
2020-03-13 00:00:00+08:00,80.31,80.31,0,0
2020-03-12 00:00:00+08:00,81.87,81.87,0,0
2020-03-11 00:00:00+08:00,85.1,85.1,0,0
2020-03-10 00:00:00+08:00,86.02,86.02,0,0
2020-03-09 00:00:00+08:00,85.8,85.8,0,0
2020-03-06 00:00:00+08:00,88.31,88.31,0,0
2020-03-05 00:00:00+08:00,90.17,90.17,0,0
2020-03-04 00:00:00+08:00,89.27,89.27,0,0
2020-03-03 00:00:00+08:00,88.6,88.6,0,0
2020-03-02 00:00:00+08:00,87.24,87.24,0,0
