Date,Close,Adj Close,Dividends,Stock Splits
2019-03-29 00:00:00+08:00,79.59,79.59,0,0
2019-03-28 00:00:00+08:00,78.7,78.7,0,0
2019-03-27 00:00:00+08:00,78.69,78.69,0,0
2019-03-26 00:00:00+08:00,79.01,79.01,0,0
2019-03-25 00:00:00+08:00,78.26,78.26,0,0
2019-03-22 00:00:00+08:00,79.71,79.71,0,0
2019-03-21 00:00:00+08:00,79.33,79.33,0,0
2019-03-20 00:00:00+08:00,78.72,78.72,0,0
2019-03-19 00:00:00+08:00,78.41,78.41,0,0
2019-03-18 00:00:00+08:00,78.41,78.41,0,0
2019-03-15 00:00:00+08:00,77.83,77.83,0,0
2019-03-14 00:00:00+08:00,77.15,77.15,0,0
2019-03-13 00:00:00+08:00,77.49,77.49,0,0
2019-03-12 00:00:00+08:00,77.17,77.17,0,0
2019-03-11 00:00:00+08:00,76.22,76.22,0,0
2019-03-08 00:00:00+08:00,76.22,76.22,0,0
2019-03-07 00:00:00+08:00,77.05,77.05,0,0
2019-03-06 00:00:00+08:00,77.23,77.23,0,0
2019-03-05 00:00:00+08:00,76.81,76.81,0,0
2019-03-04 00:00:00+08:00,77.22,77.22,0,0
