Date,Close,Adj Close,Dividends,Stock Splits
2012-09-28 00:00:00+08:00,55.41,55.41,0,0
2012-09-27 00:00:00+08:00,55.06,55.06,0,0
2012-09-26 00:00:00+08:00,54.95,54.95,0,0
2012-09-25 00:00:00+08:00,55.38,55.38,0,0
2012-09-24 00:00:00+08:00,55.65,55.65,0,0
2012-09-21 00:00:00+08:00,55.58,55.58,0,0
2012-09-20 00:00:00+08:00,55.37,55.37,0,0
2012-09-19 00:00:00+08:00,55.9,55.9,0,0
2012-09-18 00:00:00+08:00,55.59,55.59,0,0
2012-09-17 00:00:00+08:00,55.86,55.86,0,0
2012-09-14 00:00:00+08:00,55.71,55.71,0,0
2012-09-13 00:00:00+08:00,54.31,54.31,0,0
2012-09-12 00:00:00+08:00,54.29,54.29,0,0
2012-09-11 00:00:00+08:00,53.6,53.6,0,0
2012-09-10 00:00:00+08:00,53.51,53.51,0,0
2012-09-07 00:00:00+08:00,53.08,53.08,0,0
2012-09-06 00:00:00+08:00,52.17,52.17,0,0
2012-09-05 00:00:00+08:00,52.45,52.45,0,0
2012-09-04 00:00:00+08:00,53.25,53.25,0,0
2012-09-03 00:00:00+08:00,53.27,53.27,0,0
