Date,Close,Adj Close,Dividends,Stock Splits
2024-07-31 00:00:00+08:00,180.12,180.12,0,0
2024-07-30 00:00:00+08:00,180.46,180.46,0,0
2024-07-29 00:00:00+08:00,180.61,180.61,0,0
2024-07-28 00:00:00+08:00,,,0,0
2024-07-27 00:00:00+08:00,,,0,0
2024-07-26 00:00:00+08:00,178.68,178.68,0,0
2024-07-25 00:00:00+08:00,,,0,0
2024-07-24 00:00:00+08:00,,,0,0
2024-07-23 00:00:00+08:00,186.55,186.55,0,0
2024-07-22 00:00:00+08:00,180.38,180.38,0,0
2024-07-21 00:00:00+08:00,,,0,0
2024-07-20 00:00:00+08:00,,,0,0
2024-07-19 00:00:00+08:00,185.88,185.88,0,0
2024-07-18 00:00:00+08:00,190.64,190.64,0,0
2024-07-17 00:00:00+08:00,194.35,194.35,0,0
2024-07-16 00:00:00+08:00,197.34,197.34,0,0
2024-07-15 00:00:00+08:00,196.9,196.9,0,0
2024-07-14 00:00:00+08:00,,,0,0
2024-07-13 00:00:00+08:00,,,0,0
2024-07-12 00:00:00+08:00,197.2,197.2,0,0
2024-07-11 00:00:00+08:00,202.97,202.97,0,0
2024-07-10 00:00:00+08:00,198.48,198.48,0,0
2024-07-09 00:00:00+08:00,197.76,197.76,0,0
2024-07-08 00:00:00+08:00,196.84,196.84,0,0
2024-07-07 00:00:00+08:00,,,0,0
2024-07-06 00:00:00+08:00,,,0,0
2024-07-05 00:00:00+08:00,192.07,192.07,0,0
2024-07-04 00:00:00+08:00,192.15,192.15,0,0
2024-07-03 00:00:00+08:00,188.11,188.11,0,0
2024-07-02 00:00:00+08:00,185.41,185.41,0,0
2024-07-01 00:00:00+08:00,186.88,186.88,0,0
