Date,Close,Adj Close,Dividends,Stock Splits
2022-06-30 00:00:00+08:00,115.26,115.26,0,0
2022-06-29 00:00:00+08:00,118.35,118.35,0,0
2022-06-28 00:00:00+08:00,119.64,119.64,0,0
2022-06-27 00:00:00+08:00,120.16,120.16,0,0
2022-06-24 00:00:00+08:00,118.05,118.05,0,0
2022-06-23 00:00:00+08:00,117.42,117.42,0,0
2022-06-22 00:00:00+08:00,119.02,119.02,0,0
2022-06-21 00:00:00+08:00,121.92,121.92,0,0
2022-06-20 00:00:00+08:00,119.37,119.37,0,0
2022-06-17 00:00:00+08:00,120.64,120.64,0,0
2022-06-16 00:00:00+08:00,122.44,122.44,0,0
2022-06-15 00:00:00+08:00,122.79,122.79,0,0
2022-06-14 00:00:00+08:00,123.37,123.37,0,0
2022-06-13 00:00:00+08:00,123.68,123.68,0,0
2022-06-10 00:00:00+08:00,126.84,126.84,0,0
2022-06-09 00:00:00+08:00,128.44,128.44,0,0
2022-06-08 00:00:00+08:00,129.02,129.02,0,0
2022-06-07 00:00:00+08:00,127.33,127.33,0,0
2022-06-06 00:00:00+08:00,128.43,128.43,0,0
2022-06-02 00:00:00+08:00,127.89,127.89,0,0
2022-06-01 00:00:00+08:00,129.2,129.2,0,0
