Date,Close,Adj Close,Dividends,Stock Splits
2021-06-30 00:00:00+08:00,139.04,139.04,0,0
2021-06-29 00:00:00+08:00,138.11,138.11,0,0
2021-06-28 00:00:00+08:00,137.53,137.53,0,0
2021-06-25 00:00:00+08:00,137.2,137.2,0,0
2021-06-24 00:00:00+08:00,136.57,136.57,0,0
2021-06-23 00:00:00+08:00,136.66,136.66,0,0
2021-06-22 00:00:00+08:00,134.05,134.05,0,0
2021-06-21 00:00:00+08:00,134.48,134.48,0,0
2021-06-18 00:00:00+08:00,137.64,137.64,0,0
2021-06-17 00:00:00+08:00,138.73,138.73,0,0
2021-06-16 00:00:00+08:00,138.32,138.32,0,0
2021-06-15 00:00:00+08:00,138.93,138.93,0,0
2021-06-11 00:00:00+08:00,137.92,137.92,0,0
2021-06-10 00:00:00+08:00,137.61,137.61,0,0
2021-06-09 00:00:00+08:00,135.4,135.4,0,0
2021-06-08 00:00:00+08:00,136.28,136.28,0,0
2021-06-07 00:00:00+08:00,136.69,136.69,0,0
2021-06-04 00:00:00+08:00,137.23,137.23,0,0
2021-06-03 00:00:00+08:00,137.76,137.76,0,0
2021-06-02 00:00:00+08:00,137.45,137.45,0,0
2021-06-01 00:00:00+08:00,137.75,137.75,0,0
