Date,Close,Adj Close,Dividends,Stock Splits
2021-04-29 00:00:00+08:00,140.66,140.66,0,0
2021-04-28 00:00:00+08:00,140.67,140.67,0,0
2021-04-27 00:00:00+08:00,141.6,141.6,0,0
2021-04-26 00:00:00+08:00,141.66,141.66,0,0
2021-04-23 00:00:00+08:00,139.61,139.61,0,0
2021-04-22 00:00:00+08:00,137.56,137.56,0,0
2021-04-21 00:00:00+08:00,137.89,137.89,0,0
2021-04-20 00:00:00+08:00,139.86,139.86,0,0
2021-04-19 00:00:00+08:00,139.43,139.43,0,0
2021-04-16 00:00:00+08:00,139.62,139.62,0,0
2021-04-15 00:00:00+08:00,139.9,139.9,0,0
2021-04-14 00:00:00+08:00,138.2,138.2,0,0
2021-04-13 00:00:00+08:00,137.33,137.33,0,0
2021-04-12 00:00:00+08:00,137.12,137.12,0,0
2021-04-09 00:00:00+08:00,137.8,137.8,0,0
2021-04-08 00:00:00+08:00,138.52,138.52,0,0
2021-04-07 00:00:00+08:00,137.78,137.78,0,0
2021-04-06 00:00:00+08:00,137.51,137.51,0,0
2021-04-01 00:00:00+08:00,136.04,136.04,0,0
